STRUCTURE,STRUCTURE_ID,freq,unit,facility,hlthcare,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,1994,41695.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,1995,41483.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,1996,41591.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,1997,40586.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,1998,40055.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,1999,39285.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2000,39027.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2001,38715.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2002,38232.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2003,37759.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2004,37117.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2005,37000.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2006,36793.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2007,35609.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2008,34900.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2009,33380.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2010,31418.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2011,29771.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2012,28626.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2013,26448.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2014,24758.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2015,23469.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2016,21813.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2017,20680.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2018,19921.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2019,18475.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FI,2020,15626.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,1997,507996.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,1998,500846.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,1999,494960.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2000,484279.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2001,479025.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2002,475431.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2003,468418.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2004,462143.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2005,455175.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2006,451110.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2007,450615.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2008,443008.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2009,429674.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2010,416710.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2011,414204.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2012,414840.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2013,412908,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2014,410729.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2015,407956.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2016,403995.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2017,399344.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2018,395437.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2019,391781.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2020,386722.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,FR,2021,382712.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,1993,29012.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,1994,28230.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,1995,27463.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,1996,27794.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,1997,27472.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,1998,27287.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,1999,27005.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2000,26955.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2001,26618.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2002,25187.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2003,24927.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2004,24549.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2005,24220.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2006,24237.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2007,24352.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2008,24282.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2009,23806,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2010,24831.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2011,25487.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2012,25129.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2013,24933.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2014,25019.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2015,23409.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2016,22917.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2017,22878.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2018,22960.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2019,23040.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2020,22923.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HR,2021,22414.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2000,83271.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2001,80665.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2002,80360.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2003,79976.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2004,79722.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2005,79834.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2006,80341.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2007,72260,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2008,71322.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2009,71600.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2010,71818.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2011,71669.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2012,69449.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2013,69621.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2014,68910.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2015,68843.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2016,68713.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2017,68702.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2018,67947,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2019,67494.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2020,65886.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,HU,2021,65887.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IE,2009,12813.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IE,2010,12434.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IE,2011,12008.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IE,2012,11692.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IE,2013,11837.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IE,2014,11989.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IE,2015,13730,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IE,2016,14042.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IE,2017,14279.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IE,2018,14475.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IE,2019,14213.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IE,2020,14412.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IE,2021,14567.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IS,2007,1283.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IS,2008,1241.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IS,2009,1178.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IS,2010,1140.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IS,2011,1050.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IS,2012,1041.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IS,2013,1043.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IS,2014,1035.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IS,2015,1032.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IS,2016,1051.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IS,2017,1052.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IS,2018,1014.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IS,2019,1009.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IS,2020,1039.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2000,268057.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2001,262861.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2002,253411.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2003,239566.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2004,231915.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2005,234375.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2006,232168.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2007,228286.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2008,223015.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2009,218264.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2010,215980.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2011,208854.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2012,203723.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2013,199474.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2014,195189.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2015,194065.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2016,192315.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2017,192548.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2018,189753.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2019,188909.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2020,189351.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,IT,2021,184724.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1982,100.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1983,100.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1984,100.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1985,100.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1986,100.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1987,100.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1988,100.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1989,100.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1990,100.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1991,98.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1992,98.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1993,98.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1994,98.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1995,98.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1996,98.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1997,98.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1998,97.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,1999,95.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2000,94.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2001,94.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2002,94.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2003,94.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2004,94.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2005,94.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2006,85.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2007,85.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2008,85.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2009,70.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2010,78.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2011,78.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2012,78.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2013,61.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2014,61.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2015,60.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2016,60.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2017,91.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2018,39.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2019,56.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2020,89.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LI,2021,89.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1960,21740.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1961,22780.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1962,23660.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1963,24660.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1964,25600.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1965,26565.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1966,27955.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1967,29205.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1968,30270.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1969,31380.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1970,32370.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1971,33170.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1972,33970.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1973,34670.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1974,35450.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1975,36870.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1976,37680.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1977,38280.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1978,39080.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1979,39980.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1980,41185.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1981,41885.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1982,42490.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1983,43085.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1984,44085.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1985,45285.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1986,45685.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1987,46275.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1988,46815.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1989,46640.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1990,46175.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1991,46173.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1992,44569.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1993,43584.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1994,40863.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1995,39703.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1996,38171.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1997,34318.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1998,32185.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,1999,31552.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,2000,30912.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,2001,28923.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,2002,27892.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,2003,26823.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,2004,25551.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,2005,24200.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,2006,23424.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,2007,23233.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,2008,22958.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,2009,22719.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,2010,22190.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,2011,22511.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,NR,HBEDT,TOTAL,LT,2012,22246.00,
