STRUCTURE,STRUCTURE_ID,freq,unit,age,hhtyp,lev_diff,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,BG,2014,8.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,BG,2019,5.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,CY,2014,31.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,CY,2019,26.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,CZ,2014,13.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,CZ,2019,9.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,DE,2014,14.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,DE,2019,13.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,DK,2014,28.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,DK,2019,26.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,EE,2014,7.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,EE,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,EL,2014,14.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,EL,2019,15.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,ES,2014,29.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,ES,2019,25.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,EU27_2020,2014,21.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,EU27_2020,2019,19.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,EU28,2014,20.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,FI,2014,24.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,FI,2019,12.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,FR,2014,39.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,FR,2019,31.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,HR,2014,11.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,HR,2019,20.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,HU,2014,10.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,HU,2019,15.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,IE,2014,23.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,IE,2019,29.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,IS,2014,40.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,IT,2014,21.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,IT,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,LT,2014,7.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,LT,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,LU,2014,13.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,LU,2019,20.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,LV,2014,8.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,LV,2019,8.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,MT,2014,43.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,MT,2019,18.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,NL,2014,36.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,NL,2019,30.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,NO,2014,27.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,NO,2019,31.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,PL,2014,13.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,PL,2019,16.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,PT,2014,13.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,PT,2019,14.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,RO,2014,9.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,RO,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,RS,2019,12.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,SE,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,SE,2019,10.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,SI,2014,18.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,SI,2019,12.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,SK,2014,6.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,SK,2019,8.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,TR,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,TR,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,LTD,UK,2014,15.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,AT,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,AT,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,BE,2014,24.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,BE,2019,18.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,BG,2014,5.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,BG,2019,1.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,CY,2014,4.9,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,CY,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,CZ,2014,2.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,CZ,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,DE,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,DE,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,DK,2014,21.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,DK,2019,11.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,EL,2014,4.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,EL,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,ES,2014,13.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,ES,2019,9.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,EU27_2020,2014,8.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,EU27_2020,2019,7.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,EU28,2014,8.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,FI,2014,11.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,FI,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,FR,2014,20.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,FR,2019,15.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,HR,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,HR,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,HU,2014,4.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,HU,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,IE,2014,9.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,IE,2019,5.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,IS,2014,23.7,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,IT,2014,7.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,IT,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,LT,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,LT,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,LU,2014,6.7,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,LU,2019,7.3,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,LV,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,LV,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,MT,2014,35.6,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,MT,2019,13.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,NL,2014,19.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,NL,2019,10.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,NO,2014,19.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,NO,2019,7.5,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,PL,2014,4.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,PL,2019,4.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,PT,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,PT,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,RO,2014,6.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,RO,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,RS,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,SE,2014,3.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,SE,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,SI,2014,8.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,SI,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,SK,2014,3.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,SK,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,TR,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,TR,2019,6.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,MOD,UK,2014,6.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,AT,2014,2.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,AT,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,BE,2014,9.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,BE,2019,9.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,BG,2014,2.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,BG,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,CY,2014,2.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,CY,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,CZ,2014,2.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,CZ,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,DE,2014,0.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,DE,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,DK,2014,6.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,DK,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,EE,2014,0.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,EE,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,EL,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,EL,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,ES,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,ES,2019,3.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,EU27_2020,2014,2.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,EU27_2020,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,EU28,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,FI,2014,6.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,FI,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,FR,2014,8.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,FR,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,HR,2014,2.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,HR,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,HU,2014,2.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,HU,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,IE,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,IE,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,IS,2014,12.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,IT,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,IT,2019,1.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,LT,2014,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,LT,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,LU,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,LU,2019,7.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,LV,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,LV,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,MT,2014,14.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,MT,2019,7.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,NL,2014,3.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,NL,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,NO,2014,8.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,NO,2019,10.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,PL,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,PL,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,PT,2014,2.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,PT,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,RO,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,RS,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,SE,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,SE,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,SI,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,SI,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,SK,2014,0,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,SK,2019,0,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,NONE,UK,2014,2.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,AT,2014,21.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,AT,2019,29.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,BE,2014,46.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,BE,2019,48.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,BG,2014,9.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,BG,2019,7.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,CY,2014,37.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,CY,2019,34.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,CZ,2014,18.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,CZ,2019,14.3,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,DE,2014,29.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,DE,2019,29.8,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,DK,2014,39.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,DK,2019,46.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,EE,2014,8.1,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,EE,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,EL,2014,18.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,EL,2019,21.9,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,ES,2014,33.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,ES,2019,31.0,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,EU27_2020,2014,28.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,EU27_2020,2019,27.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,EU28,2014,28.4,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,FI,2014,41.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,FI,2019,21.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,FR,2014,54.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,FR,2019,45.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,HR,2014,15.5,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,HR,2019,26.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,HU,2014,12.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,HU,2019,17.7,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,IE,2014,37.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,IE,2019,43.6,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,IS,2014,61.5,u
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,IT,2014,28.2,
dataflow,ESTAT:HLTH_EHIS_AM7TH(1.0),A,PC,Y_GE75,OTH,SEV,IT,2019,26.8,
