STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,frequenc,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,F,IT,2011,30.478,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,F,LU,2011,1.209,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,F,NL,2011,50.729,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,F,PL,2011,44.142,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,F,PT,2011,17.3,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,F,SE,2011,14.787,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,F,SI,2011,2.672,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,F,SK,2011,6.05,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,F,TR,2011,17.257,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,F,UK,2011,104.459,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,AT,2011,22.35,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,BE,2011,43.298,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,CH,2011,13.076,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,CZ,2011,12.387,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,DE,2011,107.801,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,DK,2011,28.997,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,EL,2011,3.693,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,ES,2011,48.57,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,EU28,2011,925.895,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,FI,2011,24.368,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,FR,2011,207.606,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,HU,2011,13.986,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,IE,2011,21.306,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,IT,2011,57.517,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,LU,2011,1.858,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,NL,2011,87.478,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,PL,2011,60.651,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,PT,2011,19.076,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,SE,2011,23.745,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,SI,2011,4.007,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,SK,2011,6.704,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,TR,2011,10.087,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,M,UK,2011,116.129,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,AT,2011,52.821,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,BE,2011,67.694,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,CH,2011,32.858,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,CY,2011,0.694,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,CZ,2011,24.465,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,DE,2011,198.679,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,DK,2011,50.864,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,EE,2011,4.304,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,EL,2011,9.333,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,ES,2011,90.952,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,EU28,2011,1732.473,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,FI,2011,43.222,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,FR,2011,468.93,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,HR,2011,4.413,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,HU,2011,21.5,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,IE,2011,27.693,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,IS,2011,2.026,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,IT,2011,87.995,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,LT,2011,5.756,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,LU,2011,3.067,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,NL,2011,138.207,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,PL,2011,104.793,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,PT,2011,36.376,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,SE,2011,38.532,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,SI,2011,6.679,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,SK,2011,12.754,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,TR,2011,27.344,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1071,USU,Y55-64,T,UK,2011,220.588,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,F,BE,2011,67.238,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,F,ES,2011,41.959,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,F,EU28,2011,220.315,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,F,FI,2011,5.658,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,F,IS,2011,8.95,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,F,IT,2011,4.233,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,F,NL,2011,44.04,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,F,SK,2011,12.85,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,F,UK,2011,38.812,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,M,BE,2011,61.555,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,M,ES,2011,77.709,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,M,EU28,2011,278.336,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,M,FI,2011,4.196,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,M,IS,2011,6.853,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,M,IT,2011,15.49,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,M,NL,2011,45.356,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,M,SK,2011,4.209,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,M,UK,2011,50.886,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,T,BE,2011,128.793,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,T,ES,2011,119.668,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,T,EU28,2011,498.651,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,T,FI,2011,9.855,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,T,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,T,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,T,IS,2011,15.804,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,T,IT,2011,19.723,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,T,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,T,NL,2011,89.396,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,T,SK,2011,17.059,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,TOTAL,T,UK,2011,89.698,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,F,BE,2011,6.519,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,F,ES,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,F,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,F,FI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,F,IS,2011,1.867,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,F,IT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,F,NL,2011,19.357,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,F,UK,2011,21.905,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,M,BE,2011,6.315,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,M,ES,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,M,EU28,2011,56.754,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,M,FI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,M,IT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,M,NL,2011,17.261,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,M,UK,2011,25.857,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,T,BE,2011,12.834,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,T,ES,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,T,EU28,2011,106.141,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,T,FI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,T,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,T,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,T,IS,2011,2.521,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,T,IT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,T,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,T,NL,2011,36.617,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,T,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y15-24,T,UK,2011,47.762,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,F,BE,2011,18.201,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,F,ES,2011,10.587,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,F,EU28,2011,52.705,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,F,FI,2011,2.178,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,F,IS,2011,2.082,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,F,IT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,F,NL,2011,6.391,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,F,SK,2011,7.543,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,F,UK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,M,BE,2011,11.294,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,M,ES,2011,21.257,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,M,EU28,2011,56.965,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,M,FI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,M,IS,2011,1.68,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,M,IT,2011,4.047,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,M,NL,2011,7.322,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,M,UK,2011,11.313,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,T,BE,2011,29.495,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,T,ES,2011,31.844,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,T,EU28,2011,109.67,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,T,FI,2011,2.526,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,T,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,T,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,T,IS,2011,3.762,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,T,IT,2011,6.219,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,T,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,T,NL,2011,13.714,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,T,SK,2011,8.663,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y25-34,T,UK,2011,16.71,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,F,BE,2011,16.605,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,F,ES,2011,14.569,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,F,EU28,2011,51.48,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,F,FI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,F,IS,2011,1.574,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,F,IT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,F,NL,2011,6.707,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,F,SK,2011,3.009,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,F,UK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,M,BE,2011,11.158,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,M,ES,2011,19.993,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,M,EU28,2011,54.344,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,M,FI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,M,IS,2011,1.604,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,M,IT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,M,NL,2011,6.552,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,TOTAL,NRP,Y35-44,M,SE,2011,,u
