STRUCTURE,STRUCTURE_ID,freq,unit,lev_perc,sex,age,lev_limit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,FR,2014,52.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,FR,2019,48.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,HR,2014,43.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,HR,2019,45.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,HU,2014,47.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,HU,2019,45.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,IE,2014,43.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,IE,2019,34.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,IS,2014,37.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,IS,2019,39.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,IT,2014,52.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,IT,2019,51.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,LT,2014,54.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,LT,2019,58.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,LU,2014,47.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,LU,2019,46.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,LV,2014,54.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,LV,2019,52.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,MT,2014,52.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,MT,2019,50.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,NL,2014,47.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,NL,2019,51.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,NO,2014,45.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,NO,2019,42.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,PL,2014,53.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,PL,2019,53.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,PT,2014,52.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,PT,2019,55.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,RO,2014,53.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,RO,2019,56.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,RS,2019,57.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,SE,2014,47.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,SE,2019,50.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,SI,2014,47.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,SI,2019,46.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,SK,2014,53.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,SK,2019,56.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,TR,2014,57.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,TR,2019,57.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,SM_SEV,UK,2014,38.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,AT,2019,36.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,BE,2019,48.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,BG,2019,58.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,CY,2019,29.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,CZ,2019,50.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,DE,2019,46.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,DK,2019,48.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,EE,2019,58.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,EL,2019,53.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,ES,2019,31.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,EU27_2020,2019,47.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,FI,2019,54.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,FR,2019,48.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,HR,2019,42.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,HU,2019,48.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,IE,2019,33.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,IS,2019,30.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,IT,2019,51.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,LT,2019,59.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,LU,2019,47.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,LV,2019,55.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,MT,2019,52.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,NL,2019,49.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,NO,2019,40.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,PL,2019,54.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,PT,2019,55.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,RO,2019,58.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,RS,2019,59.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,SE,2019,48.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,SI,2019,48.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,SK,2019,55.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,TOTAL,TOTAL,TR,2019,61.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,AT,2014,39.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,AT,2019,37.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,BE,2014,63.1,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,BE,2019,48.0,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,CZ,2014,43.8,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,CZ,2019,21.8,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,DE,2014,56.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,DE,2019,45.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,DK,2014,42.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,DK,2019,49.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,EE,2014,63.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,EE,2019,61.6,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,EL,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,ES,2014,45.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,ES,2019,21.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,EU27_2020,2014,50.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,EU27_2020,2019,45.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,EU28,2014,46.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,FI,2014,49.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,FI,2019,55.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,FR,2014,54.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,FR,2019,58.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,HU,2014,45.3,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,HU,2019,64.3,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,IS,2014,32.6,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,IS,2019,32.3,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,IT,2014,41.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,IT,2019,46.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,LT,2014,60.2,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,LU,2014,41.1,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,LU,2019,35.5,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,LV,2014,60.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,LV,2019,55.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,NL,2014,53.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,NL,2019,51.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,NO,2014,41.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,NO,2019,41.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,PL,2014,45.0,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,PL,2019,41.3,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,PT,2014,62.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,PT,2019,61.5,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,RO,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,RS,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,SE,2014,43.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,SE,2019,47.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,SI,2014,53.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,SI,2019,47.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,SK,2014,60.1,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,TR,2014,52.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,TR,2019,53.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,MOD,UK,2014,30.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,AT,2014,37.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,AT,2019,40.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,BE,2014,49.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,BE,2019,51.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,BG,2014,53.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,BG,2019,46.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,CY,2014,37.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,CY,2019,32.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,CZ,2014,40.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,CZ,2019,39.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,DE,2014,53.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,DE,2019,44.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,DK,2014,39.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,DK,2019,51.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,EE,2014,59.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,EE,2019,56.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,EL,2014,52.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,EL,2019,46.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,ES,2014,34.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,ES,2019,30.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,EU27_2020,2014,50.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,EU27_2020,2019,46.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,EU28,2014,48.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,FI,2014,53.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,FI,2019,55.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,FR,2014,52.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,FR,2019,47.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,HR,2014,31.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,HR,2019,27.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,HU,2014,48.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,HU,2019,48.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,IE,2014,43.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,IE,2019,38.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,IS,2014,36.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,IS,2019,34.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,IT,2014,55.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,IT,2019,46.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,LT,2014,62.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,LT,2019,63.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,LU,2014,48.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,LU,2019,45.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,LV,2014,58.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,LV,2019,57.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,MT,2014,52.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,MT,2019,52.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,NL,2014,54.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,NL,2019,51.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,NO,2014,44.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,NO,2019,32.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,PL,2014,51.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,PL,2019,54.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,PT,2014,53.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,PT,2019,56.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,RO,2014,54.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,RO,2019,55.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,RS,2019,50.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,SE,2014,41.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,SE,2019,49.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,SI,2014,51.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,SI,2019,53.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,SK,2014,62.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,SK,2019,51.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,TR,2014,57.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,TR,2019,57.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,NONE,UK,2014,35.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,AT,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,AT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,CZ,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,DE,2014,58.7,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,DE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,EL,2014,0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,ES,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,ES,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,EU27_2020,2014,54.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,EU27_2020,2019,56.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,INT,F,Y15-24,SEV,EU28,2014,48.1,
