STRUCTURE,STRUCTURE_ID,freq,unit,resid,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FI19,2020,2.53,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FI1B,2016,3.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FI1B,2017,3.34,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FI1B,2018,3.34,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FI1B,2019,3.26,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FI1B,2020,2.81,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FI1C,2016,2.71,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FI1C,2017,2.59,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FI1C,2018,2.75,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FI1C,2019,2.82,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FI1C,2020,2.96,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FI1D,2016,3.24,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FI1D,2017,3.19,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FI1D,2018,2.94,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FI1D,2019,2.77,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FI1D,2020,2.69,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR,2013,3.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR,2014,6.14,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR,2015,8.94,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR,2016,8.85,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR,2017,8.62,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR,2018,8.76,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR,2019,8.63,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR,2020,8.7,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR1,2013,0,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR1,2014,0,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR1,2015,3.31,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR1,2016,6.66,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR1,2017,9.83,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR1,2018,9.76,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR1,2019,9.46,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR1,2020,9.46,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR10,2013,0,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR10,2014,0,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR10,2015,3.31,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR10,2016,6.66,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR10,2017,9.83,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR10,2018,9.76,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR10,2019,9.46,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FR10,2020,9.46,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRB,2015,2.7,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRB,2016,4.82,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRB,2017,7.61,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRB,2018,8.05,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRB,2019,8.67,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRB,2020,8.43,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRB0,2015,2.7,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRB0,2016,4.82,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRB0,2017,7.61,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRB0,2018,8.05,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRB0,2019,8.67,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRB0,2020,8.43,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC,2015,2.57,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC,2016,5.3,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC,2017,7.88,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC,2018,7.67,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC,2019,7.72,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC,2020,7.78,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC1,2015,2.61,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC1,2016,5.61,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC1,2017,8.51,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC1,2018,8.55,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC1,2019,8.6,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC1,2020,8.45,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC2,2015,2.51,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC2,2016,4.92,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC2,2017,7.11,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC2,2018,6.59,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC2,2019,6.62,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRC2,2020,6.94,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD,2015,2.69,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD,2016,5.24,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD,2017,7.63,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD,2018,7.14,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD,2019,7.06,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD,2020,7.59,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD1,2015,2.67,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD1,2016,5.22,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD1,2017,7.72,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD1,2018,7.29,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD1,2019,7.25,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD1,2020,8.12,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD2,2015,2.7,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD2,2016,5.26,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD2,2017,7.56,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD2,2018,7.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD2,2019,6.93,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRD2,2020,7.24,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE,2015,2.7,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE,2016,5.51,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE,2017,8.22,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE,2018,8.19,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE,2019,8.18,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE,2020,8.27,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE1,2015,2.6,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE1,2016,5.53,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE1,2017,8.29,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE1,2018,8.41,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE1,2019,8.38,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE1,2020,8.54,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE2,2015,2.93,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE2,2016,5.47,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE2,2017,8.05,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE2,2018,7.71,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE2,2019,7.73,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRE2,2020,7.66,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF,2015,3.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF,2016,6.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF,2017,8.79,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF,2018,8.76,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF,2019,8.63,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF,2020,8.64,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF1,2015,2.82,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF1,2016,5.6,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF1,2017,7.91,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF1,2018,8.15,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF1,2019,8.06,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF1,2020,8.7,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF2,2015,3.25,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF2,2016,6.76,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF2,2017,10.18,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF2,2018,9.97,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF2,2019,9.88,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF2,2020,9.15,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF3,2015,3.07,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF3,2016,5.91,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF3,2017,8.75,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF3,2018,8.59,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF3,2019,8.39,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRF3,2020,8.28,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRG,2015,2.61,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRG,2016,5.27,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRG,2017,7.74,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRG,2018,7.52,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRG,2019,7.32,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRG,2020,7.57,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRG0,2015,2.61,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRG0,2016,5.27,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRG0,2017,7.74,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRG0,2018,7.52,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRG0,2019,7.32,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRG0,2020,7.57,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRH,2015,2.64,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRH,2016,5.19,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRH,2017,7.87,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRH,2018,7.91,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRH,2019,7.96,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRH,2020,8.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRH0,2015,2.64,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRH0,2016,5.19,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRH0,2017,7.87,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRH0,2018,7.91,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRH0,2019,7.96,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRH0,2020,8.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI,2015,2.91,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI,2016,5.69,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI,2017,8.41,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI,2018,8.31,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI,2019,8.06,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI,2020,8.28,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI1,2015,2.78,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI1,2016,5.47,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI1,2017,8.06,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI1,2018,8.2,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI1,2019,8.22,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI1,2020,8.61,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI2,2015,4.07,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI2,2016,7.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI2,2017,10.74,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI2,2018,10.11,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI2,2019,9.39,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI2,2020,8.86,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI3,2015,2.72,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI3,2016,5.59,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI3,2017,8.21,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI3,2018,7.82,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI3,2019,7.22,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRI3,2020,7.38,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ,2015,2.9,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ,2016,5.5,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ,2017,8.35,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ,2018,8.32,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ,2019,8.52,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ,2020,8.47,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ1,2015,3.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ1,2016,5.7,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ1,2017,8.73,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ1,2018,8.61,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ1,2019,9.07,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ1,2020,9.21,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ2,2015,2.8,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ2,2016,5.3,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ2,2017,7.99,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ2,2018,8.06,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ2,2019,7.99,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRJ2,2020,7.77,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK,2015,2.62,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK,2016,5.24,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK,2017,7.9,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK,2018,8.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK,2019,7.88,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK,2020,7.79,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK1,2015,2.94,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK1,2016,5.58,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK1,2017,8.41,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK1,2018,8.17,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK1,2019,8.18,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK1,2020,8.09,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK2,2015,2.57,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK2,2016,5.18,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK2,2017,7.82,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK2,2018,8,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK2,2019,7.83,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRK2,2020,7.75,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRL,2015,2.81,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRL,2016,5.96,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRL,2017,8.77,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRL,2018,8.91,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,LFOEMORRT,FRL,2019,8.39,
