STRUCTURE,STRUCTURE_ID,freq,isced97,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,F,BE,2008,64.3,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,F,BG,2008,52.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,F,EL,2008,70.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,F,ES,2008,72.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,F,HU,2008,62.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,F,LV,2008,61.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,F,PL,2008,60,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,F,RO,2008,52.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,F,SK,2008,61.8,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,M,AT,2008,67.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,M,BE,2008,66.8,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,M,BG,2008,59.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,M,CY,2008,78.3,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,M,EL,2008,78.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,M,ES,2008,78.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,M,HU,2008,59.6,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,M,LV,2008,65.8,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,M,MT,2008,74.1,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,M,PL,2008,63.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,M,RO,2008,62.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,M,SK,2008,59.4,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,M,TR,2008,65.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,T,AT,2008,66.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,T,BE,2008,65.7,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,T,BG,2008,56.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,T,CY,2008,76.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,T,EL,2008,76.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,T,ES,2008,76.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,T,HU,2008,61.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,T,LV,2008,63.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,T,MT,2008,70.4,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,T,PL,2008,62,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,T,RO,2008,58.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,T,SI,2008,71.4,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,T,SK,2008,60.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,T,TR,2008,62.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,F,AT,2008,53.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,F,BE,2008,65.8,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,F,EL,2008,45.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,F,ES,2008,65.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,F,LV,2008,56.4,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,F,PL,2008,58.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,F,RO,2008,50.1,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,M,AT,2008,65.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,M,BE,2008,65.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,M,BG,2008,48.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,M,EL,2008,72.4,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,M,ES,2008,72.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,M,HU,2008,59.4,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,M,PL,2008,62.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,M,RO,2008,53.6,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,T,AT,2008,61.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,T,BE,2008,65.4,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,T,BG,2008,46.9,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,T,CY,2008,73.7,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,T,EL,2008,64,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,T,ES,2008,70.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,T,HU,2008,57,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,T,LV,2008,59.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,T,PL,2008,60.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y75-84,T,RO,2008,52.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y_GE85,F,AT,2008,46,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y_GE85,F,BE,2008,61.7,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y_GE85,F,ES,2008,70.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y_GE85,M,AT,2008,50.3,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y_GE85,M,BE,2008,63.7,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y_GE85,T,AT,2008,48,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y_GE85,T,BE,2008,62.7,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y_GE85,T,ES,2008,68.4,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y_GE85,T,PL,2008,54.1,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,F,AT,2008,65.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,F,BE,2008,59.9,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,F,BG,2008,62.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,F,CY,2008,67.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,F,CZ,2008,59.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,F,EL,2008,66.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,F,ES,2008,64.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,F,HU,2008,54.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,F,LV,2008,62.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,F,MT,2008,63.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,F,PL,2008,60.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,F,RO,2008,60.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,F,SI,2008,60.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,F,SK,2008,63,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,F,TR,2008,53.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,M,AT,2008,69.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,M,BE,2008,65.3,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,M,BG,2008,68.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,M,CY,2008,74.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,M,CZ,2008,66,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,M,EL,2008,74.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,M,ES,2008,73.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,M,HU,2008,61.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,M,LV,2008,66.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,M,MT,2008,69.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,M,PL,2008,64.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,M,RO,2008,65.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,M,SI,2008,66.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,M,SK,2008,67.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,M,TR,2008,58.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,T,AT,2008,67.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,T,BE,2008,62.5,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,T,BG,2008,65.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,T,CY,2008,70.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,T,CZ,2008,62.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,T,EL,2008,70.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,T,ES,2008,68.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,T,HU,2008,57.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,T,LV,2008,64.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,T,MT,2008,66.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,T,PL,2008,62.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,T,RO,2008,62.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,T,SI,2008,63.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,T,SK,2008,65.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,TOTAL,T,TR,2008,56.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,F,AT,2008,70.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,F,BE,2008,60.6,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,F,BG,2008,81,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,F,CY,2008,79.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,F,CZ,2008,65.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,F,EL,2008,80.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,F,ES,2008,73.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,F,HU,2008,65.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,F,LV,2008,74.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,F,MT,2008,69.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,F,PL,2008,71.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,F,RO,2008,76.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,F,SI,2008,67.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,F,SK,2008,73.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,F,TR,2008,62.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,M,AT,2008,73.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,M,BE,2008,65.5,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,M,BG,2008,82.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,M,CY,2008,82.7,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,M,CZ,2008,71.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,M,EL,2008,83.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,M,ES,2008,79.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,M,HU,2008,71.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,M,LV,2008,74.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,M,MT,2008,74.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,M,PL,2008,73.6,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,M,RO,2008,78.3,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,M,SI,2008,69.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,M,SK,2008,76.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,M,TR,2008,66.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,T,AT,2008,72,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,T,BE,2008,63,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,T,BG,2008,81.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,T,CY,2008,80.8,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,T,CZ,2008,68.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,T,EL,2008,82.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,T,ES,2008,76.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,T,HU,2008,68.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,T,LV,2008,74.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,T,MT,2008,72,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,T,PL,2008,72.5,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,T,RO,2008,77.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,T,SI,2008,68.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,T,SK,2008,74.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y15-24,T,TR,2008,64.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,F,AT,2008,69.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,F,BE,2008,58.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,F,BG,2008,74.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,F,CY,2008,70.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,F,CZ,2008,61.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,F,EL,2008,72.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,F,ES,2008,69,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,F,HU,2008,61.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,F,LV,2008,69.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,F,MT,2008,66.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,F,PL,2008,66.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,F,RO,2008,68.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,F,SI,2008,66.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,F,SK,2008,68.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,F,TR,2008,55.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,M,AT,2008,72.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,M,BE,2008,65.1,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,M,BG,2008,75.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,M,CY,2008,77,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,M,CZ,2008,67.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,M,EL,2008,78.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,M,ES,2008,75.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,M,HU,2008,67,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,M,LV,2008,69.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,M,MT,2008,71.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,M,PL,2008,69.1,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,M,RO,2008,72.3,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,M,SI,2008,67.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,M,SK,2008,70.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,M,TR,2008,59.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,T,AT,2008,71,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,T,BE,2008,61.8,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,T,BG,2008,74.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,T,CY,2008,73.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,T,CZ,2008,64.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,T,EL,2008,75.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,T,ES,2008,72.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,T,HU,2008,64.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,T,LV,2008,69.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,T,MT,2008,68.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,T,PL,2008,67.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,T,RO,2008,70.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,T,SI,2008,67.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,T,SK,2008,69.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y25-34,T,TR,2008,57.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,F,AT,2008,68.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,F,BE,2008,59.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,F,BG,2008,68.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,F,CY,2008,68,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,F,CZ,2008,59.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,F,EL,2008,71.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,F,ES,2008,66,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,F,HU,2008,57.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,F,LV,2008,64.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,F,MT,2008,65.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,F,PL,2008,62.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,F,RO,2008,65.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,F,SI,2008,63.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,F,SK,2008,64.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,F,TR,2008,52.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,M,AT,2008,71.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,M,BE,2008,65.3,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,M,BG,2008,72.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,M,CY,2008,74.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,M,CZ,2008,70.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,M,EL,2008,74.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,M,ES,2008,72.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,M,HU,2008,62.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,M,LV,2008,67.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,M,MT,2008,69.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,M,PL,2008,65.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,M,RO,2008,69.7,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,M,SI,2008,67.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,M,SK,2008,68.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,M,TR,2008,55.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,T,AT,2008,70,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,T,BE,2008,62.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,T,BG,2008,70.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,T,CY,2008,71,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,T,CZ,2008,64.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,T,EL,2008,72.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,T,ES,2008,69.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,T,HU,2008,60.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,T,LV,2008,66.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,T,MT,2008,67.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,T,PL,2008,63.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,T,RO,2008,67.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,TOTAL,Y35-44,T,SI,2008,65.6,
