STRUCTURE,STRUCTURE_ID,freq,unit,indic_he,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2019,78.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2020,78.2,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2021,76.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IS,2004,75.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IS,2005,76.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IS,2006,76.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IS,2007,76.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IS,2008,77.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IS,2009,76.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IS,2010,76.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IS,2011,76.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IS,2012,78.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IS,2013,77.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IS,2014,77.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IS,2015,78.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IS,2016,77.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IS,2017,78.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IS,2018,77.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IT,2004,71.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IT,2005,72.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IT,2006,72.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IT,2007,72.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IT,2008,72.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IT,2009,72.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IT,2010,74.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IT,2011,72.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IT,2012,72.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IT,2013,72.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IT,2014,73.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IT,2015,73.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IT,2016,76.6,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IT,2017,77.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IT,2018,77.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IT,2019,77.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IT,2021,75.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LT,2005,57.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LT,2006,57.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LT,2007,58.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LT,2008,59.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LT,2009,59.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LT,2010,60.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LT,2011,59.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LT,2012,60.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LT,2013,61.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LT,2014,61.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LT,2015,62.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LT,2016,62.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LT,2017,65.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LT,2018,65.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LT,2019,65.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LT,2020,64.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LT,2021,64.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2004,70.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2005,71.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2006,72.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2007,72.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2008,73.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2009,72.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2010,72.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2011,73.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2012,74.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2013,74.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2014,74.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2015,74.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2016,73.9,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2017,73.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2018,74.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2019,74.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2020,75.0,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LU,2021,76.8,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LV,2005,56.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LV,2006,57.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LV,2007,58.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LV,2008,58.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LV,2009,59.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LV,2010,60.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LV,2011,60.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LV,2012,61.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LV,2013,61.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LV,2014,61.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LV,2015,62.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LV,2016,63.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LV,2017,62.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LV,2018,63.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LV,2019,64.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LV,2020,64.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,LV,2021,63.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,MT,2005,73.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,MT,2006,73.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,MT,2007,74.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,MT,2008,74.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,MT,2009,74.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,MT,2010,76.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,MT,2011,75.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,MT,2012,76.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,MT,2013,76.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,MT,2014,77.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,MT,2015,77.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,MT,2016,78.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,MT,2017,76.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,MT,2018,77.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,MT,2019,78.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,MT,2020,77.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,MT,2021,78.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NL,2005,74.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NL,2006,75.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NL,2007,75.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NL,2008,75.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NL,2009,75.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NL,2010,75.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NL,2011,76.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NL,2012,76.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NL,2013,76.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NL,2014,76.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NL,2015,76.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NL,2016,77.1,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NL,2017,77.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NL,2018,77.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NL,2019,77.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NL,2020,76.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NL,2021,76.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NO,2004,72.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NO,2005,72.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NO,2006,72.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NO,2007,73.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NO,2008,74.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NO,2009,74.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NO,2010,74.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NO,2011,74.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NO,2012,75.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NO,2013,75.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NO,2014,76.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NO,2015,76.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NO,2016,76.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NO,2017,76.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NO,2018,76.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NO,2019,76.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,NO,2020,76.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PL,2005,60.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PL,2006,61.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PL,2007,61.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PL,2008,61.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PL,2009,62.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PL,2010,63.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PL,2011,64.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PL,2012,64.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PL,2013,64.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PL,2014,65.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PL,2015,65.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PL,2016,66.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PL,2017,66.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PL,2018,66.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PL,2019,67.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PL,2020,67.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PL,2021,66.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2004,63.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2005,64.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2006,64.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2007,65.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2008,65.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2009,66.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2010,65.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2011,67.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2012,67.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2013,68.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2014,68.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2015,68.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2016,69.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2017,70.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2018,70.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2019,71.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2020,71.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,PT,2021,71.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,RO,2007,64.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,RO,2008,65.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,RO,2009,65.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,RO,2010,65.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,RO,2011,66.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,RO,2012,66.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,RO,2013,67.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,RO,2014,67.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,RO,2015,67.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,RO,2016,68.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,RO,2017,68.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,RO,2018,68.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,RO,2019,68.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,RO,2020,67.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,RO,2021,66.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2004,74.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2005,75.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2006,75.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2007,75.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2008,75.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2009,75.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2010,76.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2011,76.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2012,76.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2013,77.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2014,77.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2015,78.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2016,77.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2017,77.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2018,77.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2019,78.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2020,77.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SE,2021,77.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SI,2005,64.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SI,2006,65.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SI,2007,65.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SI,2008,66.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SI,2009,67.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SI,2010,68.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SI,2011,68.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SI,2012,69.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SI,2013,70.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SI,2014,70.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SI,2015,70.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SI,2016,71.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SI,2017,72.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SI,2018,72.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SI,2019,72.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SI,2020,71.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SI,2021,72.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SK,2005,60.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SK,2006,61.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SK,2007,61.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SK,2008,62.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SK,2009,62.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SK,2010,64.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SK,2011,64.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SK,2012,65.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SK,2013,65.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SK,2014,66.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SK,2015,65.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SK,2016,66.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SK,2017,67.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SK,2018,66.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SK,2019,66.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SK,2020,66.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,SK,2021,64.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,UK,2005,72.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,UK,2006,73.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,UK,2007,73.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,UK,2008,74.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,UK,2009,74.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,UK,2010,74.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,UK,2011,75.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,UK,2012,73.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,UK,2013,73.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,UK,2014,73.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,UK,2015,73.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,UK,2016,73.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,UK,2017,75.0,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,UK,2018,74.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,T,AT,2004,72.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,T,AT,2005,73.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,T,AT,2006,74.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,T,AT,2007,73.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,T,AT,2008,74.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,T,AT,2009,74.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,T,AT,2010,73.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,T,AT,2011,73.9,
