STRUCTURE,STRUCTURE_ID,freq,age,isced97,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,F,PC,CZ,2008,76.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,F,PC,EL,2008,85.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,F,PC,ES,2008,88.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,F,PC,HU,2008,85.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,F,PC,LV,2008,75.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,F,PC,MT,2008,65.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,F,PC,PL,2008,86.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,F,PC,RO,2008,68.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,F,PC,SI,2008,87.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,F,PC,SK,2008,90.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,F,PC,TR,2008,59.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,M,PC,AT,2008,79.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,M,PC,BE,2008,82.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,M,PC,BG,2008,63.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,M,PC,CY,2008,76.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,M,PC,CZ,2008,79,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,M,PC,EL,2008,74,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,M,PC,ES,2008,81.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,M,PC,HU,2008,80.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,M,PC,LV,2008,60.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,M,PC,MT,2008,61.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,M,PC,PL,2008,77.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,M,PC,RO,2008,57,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,M,PC,SI,2008,81.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,M,PC,SK,2008,81.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,M,PC,TR,2008,50.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,T,PC,AT,2008,81.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,T,PC,BE,2008,86.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,T,PC,BG,2008,69.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,T,PC,CY,2008,79.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,T,PC,CZ,2008,77.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,T,PC,EL,2008,80.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,T,PC,ES,2008,85.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,T,PC,HU,2008,83.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,T,PC,LV,2008,70.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,T,PC,MT,2008,63.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,T,PC,PL,2008,82.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,T,PC,RO,2008,63.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,T,PC,SI,2008,85,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,T,PC,SK,2008,87.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y65-74,TOTAL,T,PC,TR,2008,55.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,F,PC,AT,2008,91.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,F,PC,BE,2008,96,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,F,PC,BG,2008,78.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,F,PC,CY,2008,94.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,F,PC,CZ,2008,98.1,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,F,PC,EL,2008,93.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,F,PC,ES,2008,93.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,F,PC,HU,2008,93.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,F,PC,LV,2008,82,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,F,PC,MT,2008,72.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,F,PC,PL,2008,89.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,F,PC,RO,2008,76.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,F,PC,SI,2008,87.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,F,PC,SK,2008,96.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,F,PC,TR,2008,57.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,M,PC,AT,2008,89.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,M,PC,BE,2008,94.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,M,PC,BG,2008,64.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,M,PC,CY,2008,89.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,M,PC,EL,2008,86.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,M,PC,ES,2008,92.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,M,PC,HU,2008,87.7,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,M,PC,LV,2008,71,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,M,PC,MT,2008,86.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,M,PC,PL,2008,82.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,M,PC,RO,2008,72.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,M,PC,SK,2008,95.9,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,M,PC,TR,2008,45,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,T,PC,AT,2008,91.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,T,PC,BE,2008,95.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,T,PC,BG,2008,73.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,T,PC,CY,2008,92.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,T,PC,CZ,2008,95.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,T,PC,EL,2008,90.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,T,PC,ES,2008,93,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,T,PC,HU,2008,92.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,T,PC,LV,2008,78.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,T,PC,MT,2008,77.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,T,PC,PL,2008,88.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,T,PC,RO,2008,75.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,T,PC,SI,2008,86,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,T,PC,SK,2008,96.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED0-2,T,PC,TR,2008,52.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,F,PC,AT,2008,90.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,F,PC,BE,2008,92.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,F,PC,BG,2008,85.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,F,PC,CY,2008,95.6,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,F,PC,CZ,2008,88.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,F,PC,EL,2008,93,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,F,PC,ES,2008,96.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,F,PC,HU,2008,95.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,F,PC,LV,2008,84.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,F,PC,MT,2008,75,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,F,PC,PL,2008,94.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,F,PC,RO,2008,81.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,F,PC,SK,2008,87,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,M,PC,AT,2008,87.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,M,PC,BE,2008,92.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,M,PC,BG,2008,75.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,M,PC,CY,2008,88.4,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,M,PC,CZ,2008,85.3,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,M,PC,EL,2008,80.6,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,M,PC,ES,2008,86.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,M,PC,HU,2008,87.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,M,PC,LV,2008,82.7,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,M,PC,MT,2008,78.3,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,M,PC,PL,2008,89.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,M,PC,RO,2008,70.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,M,PC,SI,2008,85.7,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,M,PC,SK,2008,83.3,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,T,PC,AT,2008,89.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,T,PC,BE,2008,92.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,T,PC,BG,2008,81.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,T,PC,CY,2008,91.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,T,PC,CZ,2008,87.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,T,PC,EL,2008,86.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,T,PC,ES,2008,91.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,T,PC,HU,2008,92,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,T,PC,LV,2008,84,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,T,PC,MT,2008,76.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,T,PC,PL,2008,92.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,T,PC,RO,2008,75.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,T,PC,SI,2008,88.1,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED3_4,T,PC,SK,2008,85.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,F,PC,AT,2008,84.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,F,PC,BE,2008,78.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,F,PC,EL,2008,91.6,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,F,PC,ES,2008,97.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,F,PC,LV,2008,78.9,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,F,PC,PL,2008,97.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,F,PC,RO,2008,94.4,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,M,PC,AT,2008,86.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,M,PC,BE,2008,96.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,M,PC,BG,2008,79.5,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,M,PC,EL,2008,97.1,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,M,PC,ES,2008,76,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,M,PC,HU,2008,87.5,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,M,PC,PL,2008,89.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,M,PC,RO,2008,82.5,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,T,PC,AT,2008,85.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,T,PC,BE,2008,88,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,T,PC,BG,2008,85.1,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,T,PC,CY,2008,85.4,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,T,PC,EL,2008,95.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,T,PC,ES,2008,83.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,T,PC,HU,2008,91.2,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,T,PC,LV,2008,85.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,T,PC,PL,2008,93,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,ED5_6,T,PC,RO,2008,87.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,F,PC,AT,2008,90.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,F,PC,BE,2008,93.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,F,PC,BG,2008,81.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,F,PC,CY,2008,94.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,F,PC,CZ,2008,92.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,F,PC,EL,2008,93.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,F,PC,ES,2008,93.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,F,PC,HU,2008,94.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,F,PC,LV,2008,82.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,F,PC,MT,2008,72.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,F,PC,PL,2008,91.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,F,PC,RO,2008,78.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,F,PC,SI,2008,87.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,F,PC,SK,2008,91.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,F,PC,TR,2008,57.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,M,PC,AT,2008,87.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,M,PC,BE,2008,94.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,M,PC,BG,2008,69.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,M,PC,CY,2008,88.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,M,PC,CZ,2008,87.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,M,PC,EL,2008,87.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,M,PC,ES,2008,90.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,M,PC,HU,2008,87.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,M,PC,LV,2008,78.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,M,PC,MT,2008,84.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,M,PC,PL,2008,86,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,M,PC,RO,2008,72.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,M,PC,SI,2008,82.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,M,PC,SK,2008,89.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,M,PC,TR,2008,45.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,T,PC,AT,2008,89.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,T,PC,BE,2008,94,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,T,PC,BG,2008,76.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,T,PC,CY,2008,92,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,T,PC,CZ,2008,90.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,T,PC,EL,2008,90.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,T,PC,ES,2008,92.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,T,PC,HU,2008,92,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,T,PC,LV,2008,81.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,T,PC,MT,2008,77.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,T,PC,PL,2008,89.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,T,PC,RO,2008,76,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,T,PC,SI,2008,85.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,T,PC,SK,2008,90.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y75-84,TOTAL,T,PC,TR,2008,52.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,F,PC,AT,2008,95,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,F,PC,BE,2008,95.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,F,PC,BG,2008,68.5,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,F,PC,CY,2008,88.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,F,PC,EL,2008,91.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,F,PC,ES,2008,94.9,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,F,PC,HU,2008,87.9,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,F,PC,LV,2008,80.5,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,F,PC,MT,2008,76,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,F,PC,PL,2008,91.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,F,PC,RO,2008,86.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,F,PC,SK,2008,89.3,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,F,PC,TR,2008,49.5,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,M,PC,AT,2008,96.7,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,M,PC,BE,2008,95.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,M,PC,BG,2008,75,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,M,PC,CY,2008,91.8,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,M,PC,EL,2008,95.5,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,M,PC,ES,2008,92.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,M,PC,PL,2008,79.8,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,M,PC,RO,2008,72.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,M,PC,TR,2008,63.3,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,T,PC,AT,2008,95.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,T,PC,BE,2008,95.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,T,PC,BG,2008,71.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,T,PC,CY,2008,90.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,T,PC,EL,2008,93.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,T,PC,ES,2008,94.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,T,PC,HU,2008,83.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,T,PC,LV,2008,77.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,T,PC,MT,2008,81,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,T,PC,PL,2008,89.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,T,PC,RO,2008,82.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,T,PC,SK,2008,88.5,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED0-2,T,PC,TR,2008,55,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED3_4,F,PC,AT,2008,96.1,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED3_4,F,PC,BE,2008,96.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED3_4,F,PC,PL,2008,93.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED3_4,M,PC,AT,2008,81.6,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED3_4,M,PC,BE,2008,93,
