STRUCTURE,STRUCTURE_ID,freq,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EU27_2020,2012,44.2,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EU27_2020,2013,45.56,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EU27_2020,2014,44.9,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EU27_2020,2015,49.98,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EU27_2020,2016,49.45,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EU27_2020,2017,51.8,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EU27_2020,2018,53,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EU27_2020,2019,51.73,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EU27_2020,2020,50.76,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EU28,2011,42.87,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EU28,2012,47.29,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EU28,2013,50.8,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EU28,2014,51.74,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EU28,2015,57.96,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EU28,2016,57.53,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,EU28,2017,60.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FI,2011,137.2,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FI,2012,151.31,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FI,2013,155.73,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FI,2014,162.96,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FI,2015,166.44,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FI,2016,172.33,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FI,2017,171.36,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FI,2018,179.87,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FI,2019,175.15,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FI,2020,178.04,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FR,2011,50.68,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FR,2012,55.43,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FR,2013,53.37,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FR,2014,50.47,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FR,2015,54.5,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FR,2016,53.04,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FR,2017,50.85,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FR,2018,50.94,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FR,2019,47.78,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,FR,2020,43.03,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HR,2011,18.22,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HR,2012,19.89,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HR,2013,20.01,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HR,2014,22.48,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HR,2015,26.2,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HR,2016,23.89,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HR,2017,30.33,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HR,2018,30.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HR,2019,27.67,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HR,2020,29.9,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HU,2011,33.5,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HU,2012,35.6,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HU,2013,38.06,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HU,2014,37.71,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HU,2015,43.43,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HU,2016,40.32,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HU,2017,45.65,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HU,2018,47.12,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HU,2019,51.42,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,HU,2020,50.2,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IE,2011,50.29,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IE,2012,59.94,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IE,2013,69.97,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IE,2014,73.51,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IE,2015,79.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IE,2016,81.88,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IE,2017,78.27,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IE,2018,79.79,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IE,2019,74.02,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IE,2020,65.49,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IS,2011,82.08,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IS,2012,83.33,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IS,2013,85.35,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IS,2014,93.79,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IS,2015,92.02,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IS,2016,98.39,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IS,2017,91.63,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IS,2018,113.25,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IS,2019,107.48,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IS,2020,100.65,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IT,2011,37.68,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IT,2012,39.15,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IT,2013,37.35,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IT,2014,36.74,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IT,2015,42.57,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IT,2016,40.89,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IT,2017,44.99,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IT,2018,43,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IT,2019,43.87,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,IT,2020,45.35,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LI,2011,40.66,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LI,2012,24.97,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LI,2013,36.42,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LI,2014,54.68,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LI,2015,68.23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LI,2016,13.11,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LI,2017,8.15,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LI,2018,11.46,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LI,2019,8.21,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LI,2020,63.16,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LT,2011,6.84,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LT,2012,7.39,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LT,2013,9.53,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LT,2014,8.94,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LT,2015,9.86,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LT,2016,10.99,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LT,2017,15.86,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LT,2018,16.31,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LT,2019,17.79,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LT,2020,20.14,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LU,2011,44.4,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LU,2012,56.76,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LU,2013,59.91,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LU,2014,53.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LU,2015,62.25,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LU,2016,59.01,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LU,2017,61.5,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LU,2018,66.47,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LU,2019,61.5,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LU,2020,70.64,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LV,2011,8.8,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LV,2012,9.81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LV,2013,13.58,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LV,2014,12.51,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LV,2015,14.32,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LV,2016,20.88,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LV,2017,23.48,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LV,2018,28.54,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LV,2019,26.98,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,LV,2020,29.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,MT,2011,51.24,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,MT,2012,30.06,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,MT,2013,42.37,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,MT,2014,44.67,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,MT,2015,45.69,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,MT,2016,48.84,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,MT,2017,56.81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,MT,2018,73.14,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,MT,2019,61.32,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,MT,2020,81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NL,2011,74.98,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NL,2012,82.8,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NL,2013,103.51,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NL,2014,93.73,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NL,2015,101.12,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NL,2016,105.54,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NL,2017,107.38,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NL,2018,110.42,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NL,2019,104.32,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NL,2020,92.51,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NO,2011,60.28,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NO,2012,65.78,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NO,2013,64.04,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NO,2014,70.08,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NO,2015,73.27,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NO,2016,76.64,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NO,2017,85.51,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NO,2018,86.44,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NO,2019,86.43,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,NO,2020,85.97,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PL,2011,7.94,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PL,2012,8.14,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PL,2013,8.55,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PL,2014,7.47,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PL,2015,7.54,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PL,2016,8.53,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PL,2017,10,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PL,2018,9.46,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PL,2019,8.83,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PL,2020,10.99,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PT,2011,16.25,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PT,2012,16.8,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PT,2013,36.15,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PT,2014,39.26,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PT,2015,45.01,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PT,2016,46.95,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PT,2017,48.1,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PT,2018,55.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PT,2019,60.27,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,PT,2020,65.52,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RO,2011,9.76,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RO,2012,10.84,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RO,2013,10.94,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RO,2014,12.39,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RO,2015,12.59,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RO,2016,13.15,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RO,2017,14.51,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RO,2018,15.38,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RO,2019,13.74,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RO,2020,13.73,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RS,2011,18.8,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RS,2012,21,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RS,2013,25.23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RS,2014,25.83,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RS,2015,32.1,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RS,2016,33.5,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RS,2017,35.94,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RS,2018,34.66,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RS,2019,33.1,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,RS,2020,35.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SE,2011,73.38,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SE,2012,80.78,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SE,2013,80.78,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SE,2014,80.85,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SE,2015,84.53,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SE,2016,88.78,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SE,2017,91.28,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SE,2018,94.35,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SE,2019,90.34,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SE,2020,91.64,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SI,2011,6.09,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SI,2012,6.49,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SI,2013,7.48,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SI,2014,8.29,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SI,2015,9.23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SI,2016,9.17,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SI,2017,12.59,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SI,2018,15.31,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SI,2019,17.99,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SI,2020,22.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SK,2011,24.77,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SK,2012,51.09,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SK,2013,34.25,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SK,2014,42.61,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SK,2015,34.27,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SK,2016,41.36,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SK,2017,31.86,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SK,2018,37.47,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SK,2019,35.13,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,SK,2020,29.88,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,TR,2011,30.92,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,TR,2012,23.15,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,TR,2013,40.12,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,TR,2014,44.29,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,TR,2015,49.55,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,TR,2016,51.47,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,TR,2017,54.13,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,TR,2018,50.73,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,TR,2019,46.28,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,UK,2011,77.69,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,UK,2012,87.48,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,UK,2013,93.14,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,UK,2014,100.69,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,UK,2015,115.96,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,UK,2016,117.14,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,UK,2017,122.75,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,T,UK,2018,122.29,
