STRUCTURE,STRUCTURE_ID,freq,sex,age,quant_inc,lev_diff,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,BE,2019,15.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,BG,2019,20.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,CY,2019,10.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,CZ,2019,16.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,DE,2019,11.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,DK,2019,6.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,EE,2019,24.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,EL,2019,6.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,ES,2019,15.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,EU27_2020,2019,14.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,FI,2019,8.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,FR,2019,15.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,HR,2019,15.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,HU,2019,6.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,IE,2019,10.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,IS,2019,19.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,IT,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,LT,2019,15.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,LU,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,LV,2019,19.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,MT,2019,9.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,NL,2019,42.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,NO,2019,8.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,PL,2019,11.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,PT,2019,21.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,RO,2019,35.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,RS,2019,12.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,SE,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,SI,2019,14.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,SK,2019,19.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU2,SEV,PC,TR,2019,32.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,AT,2019,21.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,BE,2019,24.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,BG,2019,27.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,CY,2019,26.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,CZ,2019,36.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,DE,2019,25.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,DK,2019,29.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,EE,2019,21.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,EL,2019,27.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,ES,2019,22.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,EU27_2020,2019,28.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,FI,2019,38.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,FR,2019,25.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,HR,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,HU,2019,29.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,IE,2019,20.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,IS,2019,22.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,IT,2019,16.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,LT,2019,44.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,LU,2019,25.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,LV,2019,39.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,MT,2019,10.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,NL,2019,47.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,NO,2019,13.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,PL,2019,43.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,PT,2019,41.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,RO,2019,61.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,RS,2019,30.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,SE,2019,21.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,SI,2019,22.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,SK,2019,38.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,LTD,PC,TR,2019,59.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,AT,2019,13.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,BE,2019,10.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,BG,2019,15.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,CY,2019,15.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,CZ,2019,25.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,DE,2019,21.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,DK,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,EE,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,EL,2019,17.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,ES,2019,11.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,EU27_2020,2019,17.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,FI,2019,23.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,FR,2019,16.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,HR,2019,10.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,HU,2019,23.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,IE,2019,16.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,IS,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,IT,2019,10.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,LT,2019,29.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,LU,2019,21.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,LV,2019,25.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,MT,2019,7.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,NL,2019,23.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,NO,2019,8.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,PL,2019,27.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,PT,2019,18.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,RO,2019,23.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,RS,2019,18.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,SE,2019,17.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,SI,2019,14.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,SK,2019,22.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,MOD,PC,TR,2019,26.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,AT,2019,78.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,BE,2019,75.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,BG,2019,72.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,CY,2019,73.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,CZ,2019,63.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,DE,2019,74.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,DK,2019,70.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,EE,2019,79.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,EL,2019,72.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,ES,2019,77.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,EU27_2020,2019,71.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,FI,2019,61.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,FR,2019,74.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,HR,2019,80.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,HU,2019,70.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,IE,2019,79.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,IS,2019,77.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,IT,2019,83.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,LT,2019,55.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,LU,2019,74.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,LV,2019,60.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,MT,2019,89.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,NL,2019,52.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,NO,2019,86.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,PL,2019,56.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,PT,2019,58.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,RO,2019,38.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,RS,2019,69.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,SE,2019,78.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,SI,2019,77.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,SK,2019,61.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,NONE,PC,TR,2019,40.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,AT,2019,8.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,BE,2019,14.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,BG,2019,11.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,CY,2019,11.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,CZ,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,DE,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,DK,2019,12.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,EE,2019,17.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,EL,2019,9.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,ES,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,EU27_2020,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,FI,2019,14.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,FR,2019,8.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,HR,2019,9.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,HU,2019,5.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,IE,2019,4.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,IS,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,IT,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,LT,2019,15.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,LU,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,LV,2019,14.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,MT,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,NL,2019,24.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,NO,2019,5.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,PL,2019,16.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,PT,2019,23.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,RO,2019,37.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,RS,2019,12.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,SE,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,SI,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,SK,2019,15.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU3,SEV,PC,TR,2019,33.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,AT,2019,13.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,BE,2019,24.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,BG,2019,20.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,CY,2019,29.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,CZ,2019,33.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,DE,2019,24.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,DK,2019,22.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,EE,2019,10.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,EL,2019,19.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,ES,2019,16.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,EU27_2020,2019,24.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,FI,2019,19.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,FR,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,HR,2019,32.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,HU,2019,22.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,IE,2019,17.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,IS,2019,12.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,IT,2019,15.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,LT,2019,46.4,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,LU,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,LV,2019,40.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,MT,2019,12.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,NL,2019,42.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,NO,2019,13.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,PL,2019,33.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,PT,2019,27.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,RO,2019,56.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,RS,2019,30.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,SE,2019,20.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,SI,2019,20.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,SK,2019,37.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,LTD,PC,TR,2019,56.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,AT,2019,9.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,BE,2019,14.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,BG,2019,12.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,CY,2019,19.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,CZ,2019,25.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,DE,2019,21.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,DK,2019,15.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,EE,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,EL,2019,13.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,ES,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,EU27_2020,2019,16.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,FI,2019,15.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,FR,2019,14.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,HR,2019,21.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,HU,2019,19.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,IE,2019,12.5,u
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,IS,2019,8.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,IT,2019,9.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,LT,2019,37.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,LU,2019,11.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,LV,2019,30.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,MT,2019,7.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,NL,2019,28.8,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,NO,2019,10.7,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,PL,2019,27.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,PT,2019,18.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,RO,2019,22.1,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,RS,2019,20.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,SE,2019,17.6,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,SI,2019,14.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,SK,2019,23.9,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,MOD,PC,TR,2019,25.0,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,NONE,PC,AT,2019,86.2,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,NONE,PC,BE,2019,75.5,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,NONE,PC,BG,2019,79.3,
dataflow,ESTAT:HLTH_EHIS_TAI(1.0),A,F,Y55-64,QU4,NONE,PC,CY,2019,70.2,
