STRUCTURE,STRUCTURE_ID,freq,unit,age,sex,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,ACC_TRA_OTH,EU27_2020,2016,870,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,ACC_TRA_OTH,EU27_2020,2017,848,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,ACC_TRA_OTH,EU27_2020,2018,796,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,ACC_TRA_OTH,EU27_2020,2019,737,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,ACC_TRA_OTH,EU27_2020,2020,741,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,ACC_TRA_OTH,EU28,2014,999,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,ACC_TRA_OTH,EU28,2015,972,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,ACC_TRA_OTH,EU28,2016,925,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,ACC_TRA_OTH,EU28,2017,918,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V,EU27_2020,2014,3278,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V,EU27_2020,2015,3314,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V,EU27_2020,2016,3068,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V,EU27_2020,2017,3031,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V,EU27_2020,2018,2902,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V,EU27_2020,2019,2921,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V,EU27_2020,2020,2634,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V,EU28,2014,3500,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V,EU28,2015,3537,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V,EU28,2016,3292,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V,EU28,2017,3265,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V01-V09,EU27_2020,2014,372,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V01-V09,EU27_2020,2015,383,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V01-V09,EU27_2020,2016,348,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V01-V09,EU27_2020,2017,362,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V01-V09,EU27_2020,2018,330,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V01-V09,EU27_2020,2019,342,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V01-V09,EU27_2020,2020,266,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V01-V09,EU28,2014,405,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V01-V09,EU28,2015,412,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V01-V09,EU28,2016,377,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V01-V09,EU28,2017,395,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V10-V19,EU27_2020,2014,75,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V10-V19,EU27_2020,2015,69,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V10-V19,EU27_2020,2016,67,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V10-V19,EU27_2020,2017,61,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V10-V19,EU27_2020,2018,76,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V10-V19,EU27_2020,2019,92,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V10-V19,EU27_2020,2020,62,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V10-V19,EU28,2014,80,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V10-V19,EU28,2015,74,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V10-V19,EU28,2016,70,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V10-V19,EU28,2017,70,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V20-V29,EU27_2020,2014,654,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V20-V29,EU27_2020,2015,712,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V20-V29,EU27_2020,2016,655,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V20-V29,EU27_2020,2017,602,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V20-V29,EU27_2020,2018,615,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V20-V29,EU27_2020,2019,661,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V20-V29,EU27_2020,2020,558,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V20-V29,EU28,2014,709,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V20-V29,EU28,2015,769,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V20-V29,EU28,2016,699,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V20-V29,EU28,2017,652,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V30-V39,EU27_2020,2014,5,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V30-V39,EU27_2020,2015,4,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V30-V39,EU27_2020,2016,4,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V30-V39,EU27_2020,2017,4,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V30-V39,EU27_2020,2018,7,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V30-V39,EU27_2020,2019,6,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V30-V39,EU27_2020,2020,6,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V30-V39,EU28,2014,5,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V30-V39,EU28,2015,4,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V30-V39,EU28,2016,4,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V30-V39,EU28,2017,4,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V40-V49,EU27_2020,2014,1064,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V40-V49,EU27_2020,2015,1069,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V40-V49,EU27_2020,2016,1000,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V40-V49,EU27_2020,2017,1024,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V40-V49,EU27_2020,2018,926,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V40-V49,EU27_2020,2019,969,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V40-V49,EU27_2020,2020,875,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V40-V49,EU28,2014,1145,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V40-V49,EU28,2015,1148,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V40-V49,EU28,2016,1082,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V40-V49,EU28,2017,1092,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V50-V59,EU27_2020,2014,43,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V50-V59,EU27_2020,2015,29,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V50-V59,EU27_2020,2016,36,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V50-V59,EU27_2020,2017,41,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V50-V59,EU27_2020,2018,78,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V50-V59,EU27_2020,2019,38,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V50-V59,EU27_2020,2020,34,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V50-V59,EU28,2014,50,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V50-V59,EU28,2015,30,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V50-V59,EU28,2016,38,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V50-V59,EU28,2017,44,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V60-V69,EU27_2020,2014,37,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V60-V69,EU27_2020,2015,31,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V60-V69,EU27_2020,2016,26,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V60-V69,EU27_2020,2017,31,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V60-V69,EU27_2020,2018,31,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V60-V69,EU27_2020,2019,21,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V60-V69,EU27_2020,2020,22,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V60-V69,EU28,2014,37,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V60-V69,EU28,2015,32,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V60-V69,EU28,2016,28,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V60-V69,EU28,2017,31,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V70-V79,EU27_2020,2014,5,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V70-V79,EU27_2020,2015,1,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V70-V79,EU27_2020,2016,2,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V70-V79,EU27_2020,2017,3,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V70-V79,EU27_2020,2018,5,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V70-V79,EU27_2020,2019,1,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V70-V79,EU27_2020,2020,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V70-V79,EU28,2014,5,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V70-V79,EU28,2015,2,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V70-V79,EU28,2016,3,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,M,V70-V79,EU28,2017,3,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,ACC_TRA_OTH,EU27_2020,2014,1141,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,ACC_TRA_OTH,EU27_2020,2015,1112,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,ACC_TRA_OTH,EU27_2020,2016,1058,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,ACC_TRA_OTH,EU27_2020,2017,1010,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,ACC_TRA_OTH,EU27_2020,2018,947,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,ACC_TRA_OTH,EU27_2020,2019,890,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,ACC_TRA_OTH,EU27_2020,2020,862,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,ACC_TRA_OTH,EU28,2014,1180,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,ACC_TRA_OTH,EU28,2015,1172,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,ACC_TRA_OTH,EU28,2016,1122,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,ACC_TRA_OTH,EU28,2017,1098,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V,EU27_2020,2014,3875,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V,EU27_2020,2015,3939,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V,EU27_2020,2016,3697,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V,EU27_2020,2017,3623,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V,EU27_2020,2018,3430,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V,EU27_2020,2019,3444,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V,EU27_2020,2020,3064,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V,EU28,2014,4139,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V,EU28,2015,4204,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V,EU28,2016,3963,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V,EU28,2017,3900,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V01-V09,EU27_2020,2014,451,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V01-V09,EU27_2020,2015,465,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V01-V09,EU27_2020,2016,415,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V01-V09,EU27_2020,2017,434,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V01-V09,EU27_2020,2018,408,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V01-V09,EU27_2020,2019,412,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V01-V09,EU27_2020,2020,310,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V01-V09,EU28,2014,494,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V01-V09,EU28,2015,500,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V01-V09,EU28,2016,451,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V01-V09,EU28,2017,475,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V10-V19,EU27_2020,2014,91,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V10-V19,EU27_2020,2015,82,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V10-V19,EU27_2020,2016,82,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V10-V19,EU27_2020,2017,78,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V10-V19,EU27_2020,2018,84,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V10-V19,EU27_2020,2019,112,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V10-V19,EU27_2020,2020,85,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V10-V19,EU28,2014,99,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V10-V19,EU28,2015,89,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V10-V19,EU28,2016,85,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V10-V19,EU28,2017,88,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V20-V29,EU27_2020,2014,685,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V20-V29,EU27_2020,2015,743,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V20-V29,EU27_2020,2016,701,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V20-V29,EU27_2020,2017,639,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V20-V29,EU27_2020,2018,639,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V20-V29,EU27_2020,2019,702,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V20-V29,EU27_2020,2020,582,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V20-V29,EU28,2014,743,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V20-V29,EU28,2015,800,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V20-V29,EU28,2016,748,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V20-V29,EU28,2017,691,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V30-V39,EU27_2020,2014,5,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V30-V39,EU27_2020,2015,5,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V30-V39,EU27_2020,2016,4,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V30-V39,EU27_2020,2017,5,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V30-V39,EU27_2020,2018,7,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V30-V39,EU27_2020,2019,7,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V30-V39,EU27_2020,2020,7,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V30-V39,EU28,2014,5,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V30-V39,EU28,2015,5,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V30-V39,EU28,2016,4,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V30-V39,EU28,2017,5,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V40-V49,EU27_2020,2014,1338,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V40-V49,EU27_2020,2015,1331,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V40-V49,EU27_2020,2016,1285,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V40-V49,EU27_2020,2017,1308,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V40-V49,EU27_2020,2018,1174,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V40-V49,EU27_2020,2019,1192,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V40-V49,EU27_2020,2020,1081,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V40-V49,EU28,2014,1439,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V40-V49,EU28,2015,1431,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V40-V49,EU28,2016,1390,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V40-V49,EU28,2017,1389,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V50-V59,EU27_2020,2014,46,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V50-V59,EU27_2020,2015,35,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V50-V59,EU27_2020,2016,39,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V50-V59,EU27_2020,2017,48,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V50-V59,EU27_2020,2018,84,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V50-V59,EU27_2020,2019,40,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V50-V59,EU27_2020,2020,38,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V50-V59,EU28,2014,53,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V50-V59,EU28,2015,37,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V50-V59,EU28,2016,41,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V50-V59,EU28,2017,52,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V60-V69,EU27_2020,2014,39,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V60-V69,EU27_2020,2015,31,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V60-V69,EU27_2020,2016,27,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V60-V69,EU27_2020,2017,33,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V60-V69,EU27_2020,2018,34,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V60-V69,EU27_2020,2019,23,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V60-V69,EU27_2020,2020,24,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V60-V69,EU28,2014,39,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V60-V69,EU28,2015,32,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V60-V69,EU28,2016,29,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V60-V69,EU28,2017,33,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V70-V79,EU27_2020,2014,5,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V70-V79,EU27_2020,2015,1,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V70-V79,EU27_2020,2016,6,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V70-V79,EU27_2020,2017,4,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V70-V79,EU27_2020,2018,10,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V70-V79,EU27_2020,2019,2,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V70-V79,EU27_2020,2020,0,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V70-V79,EU28,2014,5,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V70-V79,EU28,2015,2,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V70-V79,EU28,2016,7,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y25-34,T,V70-V79,EU28,2017,4,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y35-44,F,ACC_TRA_OTH,EU27_2020,2014,191,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y35-44,F,ACC_TRA_OTH,EU27_2020,2015,189,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y35-44,F,ACC_TRA_OTH,EU27_2020,2016,179,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y35-44,F,ACC_TRA_OTH,EU27_2020,2017,162,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y35-44,F,ACC_TRA_OTH,EU27_2020,2019,129,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y35-44,F,ACC_TRA_OTH,EU28,2014,198,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y35-44,F,ACC_TRA_OTH,EU28,2015,202,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y35-44,F,ACC_TRA_OTH,EU28,2016,193,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y35-44,F,ACC_TRA_OTH,EU28,2017,176,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y35-44,F,V,EU27_2020,2014,646,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y35-44,F,V,EU27_2020,2015,662,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y35-44,F,V,EU27_2020,2016,615,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y35-44,F,V,EU27_2020,2017,567,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y35-44,F,V,EU27_2020,2019,502,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y35-44,F,V,EU28,2014,684,
dataflow,ESTAT:HLTH_CD_TROEU(1.0),A,NR,Y35-44,F,V,EU28,2015,689,
