STRUCTURE,STRUCTURE_ID,freq,unit,sex,nace_r2,severity,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FI,2019,1568.29,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FI,2020,1174.33,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FI,2021,1452.95,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FR,2010,2602.17,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FR,2011,3378.38,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FR,2012,2573.71,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FR,2013,2482.55,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FR,2014,3326.98,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FR,2015,3160.29,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FR,2016,3458.28,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FR,2017,3395.93,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FR,2018,3444.79,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FR,2019,3425.11,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FR,2020,2931.24,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FR,2021,3227.24,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HR,2010,831.59,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HR,2011,962.06,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HR,2012,798.55,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HR,2013,843.49,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HR,2014,869.77,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HR,2015,948.55,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HR,2016,954.18,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HR,2017,1006.85,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HR,2018,832.12,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HR,2019,714.35,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HR,2020,549.34,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HR,2021,605.3,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HU,2010,542.44,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HU,2011,515.55,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HU,2012,528.04,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HU,2013,479.86,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HU,2014,534.06,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HU,2015,554.65,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HU,2016,706.9,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HU,2017,640.44,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HU,2018,587.18,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HU,2019,591.57,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HU,2020,615.77,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,HU,2021,577.36,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IE,2010,1044.14,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IE,2011,905.76,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IE,2012,831.64,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IE,2013,959.46,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IE,2014,946.49,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IE,2015,855.85,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IE,2016,702.61,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IE,2017,1008.38,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IE,2018,801.34,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IE,2019,570.59,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IE,2020,526.27,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IE,2021,688.45,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IS,2011,534.39,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IS,2012,957.32,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IS,2013,1038.95,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IS,2014,688.38,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IS,2015,706.78,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IS,2016,681.97,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IS,2017,674.13,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IS,2018,698.8,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IS,2019,657.16,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IS,2020,553.11,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IS,2021,0,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IT,2010,1883.78,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IT,2011,1768.71,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IT,2012,1569.36,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IT,2013,1469.23,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IT,2014,1406.31,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IT,2015,1313.89,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IT,2016,1300.51,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IT,2017,1277.69,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IT,2018,1255.67,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IT,2019,1238.38,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IT,2020,1413.27,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,IT,2021,1209.49,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LT,2010,182.34,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LT,2011,208.92,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LT,2012,241.33,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LT,2013,235.39,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LT,2014,269.11,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LT,2015,280.67,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LT,2016,296.7,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LT,2017,333.6,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LT,2018,315.73,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LT,2019,379.49,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LT,2020,318.08,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LT,2021,343,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LU,2010,1780.57,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LU,2011,1771.29,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LU,2012,1730.52,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LU,2013,1886.36,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LU,2014,2886.72,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LU,2015,1865.72,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LU,2016,2055.41,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LU,2017,1802.93,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LU,2018,1929.55,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LU,2019,1896.02,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LU,2020,1461.49,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LU,2021,1579.22,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LV,2010,130.77,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LV,2011,167.44,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LV,2012,177.16,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LV,2013,197.8,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LV,2014,189.13,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LV,2015,218.33,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LV,2016,201.16,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LV,2017,207.06,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LV,2018,236.47,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LV,2019,215.55,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LV,2020,223.57,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,LV,2021,256.46,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,MT,2010,1675.27,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,MT,2011,1457.52,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,MT,2012,1656.54,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,MT,2013,1478.93,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,MT,2014,1448.56,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,MT,2015,1231.31,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,MT,2016,947.48,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,MT,2017,837.45,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,MT,2018,839.61,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,MT,2019,864.4,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,MT,2020,593.71,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,MT,2021,589.23,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NL,2010,2030.46,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NL,2011,2392.01,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NL,2012,2316.67,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NL,2013,2158.81,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NL,2014,1255.55,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NL,2015,1032.3,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NL,2016,1134,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NL,2017,1284.13,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NL,2018,1217.93,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NL,2019,1216.39,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NL,2020,997.1,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NL,2021,1072.01,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NO,2010,1430.14,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NO,2011,1035.32,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NO,2012,1764.29,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NO,2013,876.82,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NO,2014,283.42,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NO,2015,397.74,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NO,2016,373.85,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NO,2017,361.36,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NO,2018,372.49,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NO,2019,326.94,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NO,2020,341.59,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,NO,2021,373.79,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PL,2010,701.86,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PL,2011,543.95,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PL,2012,570.17,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PL,2013,512.23,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PL,2014,507.02,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PL,2015,509.08,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PL,2016,532.04,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PL,2017,625.19,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PL,2018,575.79,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PL,2019,487.29,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PL,2020,442.45,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PL,2021,482.75,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PT,2010,2616.85,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PT,2011,3322.19,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PT,2012,3215.62,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PT,2013,2780,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PT,2014,2892.6,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PT,2015,2954.23,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PT,2016,2932.15,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PT,2017,2848.41,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PT,2018,2680.15,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PT,2019,2680.94,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PT,2020,2259.94,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,PT,2021,2368.43,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,RO,2010,47.97,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,RO,2011,69.07,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,RO,2012,68.68,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,RO,2013,71.91,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,RO,2014,68.69,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,RO,2015,77.38,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,RO,2016,80.17,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,RO,2017,83.6,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,RO,2018,85.2,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,RO,2019,62.29,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,RO,2020,73.11,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,RO,2021,50.32,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SE,2010,781.45,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SE,2011,747.77,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SE,2012,787.71,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SE,2013,792.83,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SE,2014,767.07,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SE,2015,777.19,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SE,2016,791.21,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SE,2017,753.28,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SE,2018,739.97,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SE,2019,814.14,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SE,2020,810.55,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SE,2021,938.81,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SI,2010,1888.14,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SI,2011,1856.49,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SI,2012,1697.17,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SI,2013,1490.69,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SI,2014,1520.35,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SI,2015,1511.55,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SI,2016,1431.14,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SI,2017,1534.73,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SI,2018,1460.6,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SI,2019,1401.35,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SI,2020,1835.73,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SI,2021,1529.13,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SK,2010,387.13,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SK,2011,360.24,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SK,2012,346.98,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SK,2013,375.27,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SK,2014,361.9,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SK,2015,449.73,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SK,2016,465.04,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SK,2017,470.41,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SK,2018,463.74,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SK,2019,440.39,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SK,2020,364.92,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,SK,2021,369.84,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,UK,2010,906.04,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,UK,2011,864.83,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,UK,2012,776.38,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,UK,2013,831.68,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,UK,2014,827.27,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,UK,2015,760.37,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,UK,2016,721.87,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,UK,2017,710.6,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,UK,2018,691.65,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,AT,2010,4.44,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,AT,2011,3.01,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,AT,2012,3.44,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,AT,2013,3.43,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,AT,2014,3.06,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,AT,2015,3.23,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,AT,2016,2.91,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,AT,2017,2.53,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,AT,2018,2.87,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,AT,2019,2.49,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,AT,2020,2.36,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,AT,2021,2.86,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,BE,2010,2.25,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,BE,2011,2.77,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,BE,2012,1.78,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,BE,2013,2.46,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,BE,2014,1.53,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,BE,2015,1.41,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,BE,2016,1.8,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,FAT,BE,2017,1.68,
