STRUCTURE,STRUCTURE_ID,freq,unit,assist,isced11,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-44,LV,2014,79.7,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-44,MT,2014,80.8,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-44,NL,2014,84.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-44,NO,2014,89.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-44,PL,2014,87.7,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-44,PT,2014,87.5,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-44,RO,2014,91.7,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-44,SE,2014,88.5,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-44,SI,2014,86.4,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-44,SK,2014,90.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-44,TR,2014,87.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-44,UK,2014,80.5,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,AT,2014,80.6,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,AT,2019,83.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,BE,2014,89.1,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,BE,2019,87.6,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,BG,2014,82.4,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,BG,2019,84.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,CY,2014,88.1,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,CY,2019,91.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,CZ,2014,83.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,CZ,2019,90.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,DE,2014,81.3,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,DE,2019,78.5,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,DK,2014,75.1,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,DK,2019,68.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,EE,2014,88.3,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,EE,2019,87.5,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,EL,2014,74.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,EL,2019,83.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,ES,2014,84.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,ES,2019,85.1,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,EU27_2020,2014,82.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,EU27_2020,2019,79.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,EU28,2014,81.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,FI,2014,79.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,FI,2019,84.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,FR,2019,70.7,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,HR,2014,78.8,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,HR,2019,71.3,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,HU,2014,82.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,HU,2019,87.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,IE,2014,89.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,IE,2019,83.4,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,IS,2014,64.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,IS,2019,62.7,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,IT,2014,78.1,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,IT,2019,79.1,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,LT,2014,87.6,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,LT,2019,85.4,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,LU,2014,78.3,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,LU,2019,82.6,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,LV,2014,79.7,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,LV,2019,87.5,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,MT,2014,72.3,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,MT,2019,78.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,NL,2014,77.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,NL,2019,83.4,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,NO,2014,85.5,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,NO,2019,82.8,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,PL,2014,84.6,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,PL,2019,85.1,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,PT,2014,83.6,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,PT,2019,81.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,RO,2014,91.4,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,RO,2019,91.1,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,RS,2019,85.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,SE,2014,84.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,SE,2019,84.5,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,SI,2014,84.1,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,SI,2019,84.8,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,SK,2014,87.6,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,SK,2019,87.6,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,TR,2014,86.1,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,TR,2019,90.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y15-64,UK,2014,73.4,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,AT,2014,82.1,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,AT,2019,91.6,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,BE,2014,89.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,BE,2019,89.8,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,BG,2014,80.4,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,BG,2019,79.5,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,CY,2014,88.9,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,CY,2019,92.0,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,CZ,2014,,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,CZ,2019,94.5,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,DE,2014,85.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,DE,2019,84.4,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,EE,2014,91.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,EE,2019,88.9,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,EL,2014,75.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,EL,2019,93.0,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,ES,2014,93.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,ES,2019,92.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,EU27_2020,2014,88.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,EU27_2020,2019,86.3,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,EU28,2014,87.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,FI,2019,88.6,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,FR,2019,77.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,HU,2014,90.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,HU,2019,88.2,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,IE,2014,87.5,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,IE,2019,79.5,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,IS,2014,70.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,IS,2019,87.4,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,IT,2014,87.5,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,IT,2019,90.5,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,LT,2014,,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,LU,2014,75.1,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,LV,2014,81.3,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,LV,2019,84.5,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,MT,2014,85.6,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,MT,2019,90.1,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,NL,2014,80.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,NL,2019,94.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,NO,2014,84.5,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,NO,2019,83.7,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,PL,2014,88.7,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,PL,2019,93.5,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,PT,2014,87.8,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,PT,2019,87.5,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,RO,2014,91.4,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,RO,2019,91.3,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,RS,2019,86.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,SE,2014,88.0,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,SE,2019,79.5,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,SI,2019,,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,SK,2014,90.6,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,SK,2019,93.1,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,TR,2014,87.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,TR,2019,90.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-34,UK,2014,80.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,AT,2014,78.1,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,BE,2014,86.7,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,BG,2014,80.8,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,CY,2014,83.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,CZ,2014,83.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,DE,2014,77.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,DK,2014,69.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,EE,2014,86.4,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,EL,2014,70.4,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,ES,2014,81.7,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,EU27_2020,2014,79.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,EU28,2014,78.3,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,FI,2014,69.8,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,HR,2014,75.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,HU,2014,81.8,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,IE,2014,83.8,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,IS,2014,64.3,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,IT,2014,74.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,LT,2014,75.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,LU,2014,75.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,LV,2014,79.8,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,MT,2014,70.7,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,NL,2014,73.3,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,NO,2014,83.5,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,PL,2014,80.3,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,PT,2014,82.8,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,RO,2014,90.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,SE,2014,79.7,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,SI,2014,83.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,SK,2014,85.5,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,TR,2014,84.7,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y25-64,UK,2014,72.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,AT,2014,79.3,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,AT,2019,83.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,BE,2014,89.8,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,BE,2019,74.7,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,BG,2014,79.5,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,BG,2019,81.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,CY,2014,89.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,CY,2019,84.2,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,CZ,2014,87.4,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,CZ,2019,77.6,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,DE,2014,83.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,DE,2019,88.0,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,DK,2014,86.4,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,DK,2019,50.0,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,EE,2014,84.8,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,EE,2019,88.3,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,EL,2014,70.7,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,EL,2019,80.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,ES,2014,86.8,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,ES,2019,87.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,EU27_2020,2014,83.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,EU27_2020,2019,81.0,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,EU28,2014,83.3,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,FR,2019,73.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,HR,2014,67.6,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,HR,2019,66.1,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,HU,2014,82.2,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,HU,2019,88.7,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,IE,2014,80.7,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,IE,2019,77.3,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,IS,2014,71.8,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,IS,2019,72.3,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,IT,2014,83.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,IT,2019,79.9,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,LT,2014,79.1,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,LT,2019,84.6,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,LU,2014,79.1,
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,LU,2019,87.9,u
dataflow,ESTAT:HLTH_EHIS_IC1E(1.0),A,PC,NPROV,ED0-2,F,Y35-44,LV,2014,79.1,u
