STRUCTURE,STRUCTURE_ID,freq,unit,age,nace_r1,diagnose,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,MUSC_SKE,LU,1999,4902,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,MUSC_SKE,PT,1999,1099,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,MUSC_SKE,SE,1999,6109,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,MUSC_SKE,UK,1999,2124,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,OTHER,DK,1999,1925,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,OTHER,ES,1999,630,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,OTHER,EU_V,1999,1243,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,OTHER,FI,1999,4640,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,OTHER,HU,1999,933,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,OTHER,IT,1999,1296,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,OTHER,LU,1999,1849,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,OTHER,PT,1999,1329,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,OTHER,SE,1999,955,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,OTHER,UK,1999,870,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,PULMONAR,DK,1999,215,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,PULMONAR,ES,1999,131,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,PULMONAR,EU_V,1999,304,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,PULMONAR,IT,1999,350,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,PULMONAR,LU,1999,1166,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,PULMONAR,SE,1999,159,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,PULMONAR,UK,1999,175,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,STRESS,DK,1999,1296,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,STRESS,ES,1999,389,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,STRESS,EU_V,1999,1532,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,STRESS,FI,1999,4302,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,STRESS,IT,1999,814,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,STRESS,LU,1999,1059,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,STRESS,PT,1999,724,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,STRESS,SE,1999,2494,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,STRESS,UK,1999,1814,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,TOTAL,DK,1999,8739,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,TOTAL,ES,1999,2605,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,TOTAL,EU_V,1999,6725,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,TOTAL,HU,1999,1735,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,TOTAL,IE,1999,5639,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,TOTAL,IT,1999,4949,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,TOTAL,LU,1999,8990,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,TOTAL,PT,1999,3158,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,TOTAL,SE,1999,10961,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,TOTAL,UK,1999,4982,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,MUSC_SKE,DK,1999,9579,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,MUSC_SKE,ES,1999,1082,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,MUSC_SKE,EU_V,1999,2891,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,MUSC_SKE,IT,1999,1285,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,MUSC_SKE,UK,1999,3476,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,OTHER,ES,1999,2156,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,OTHER,EU_V,1999,796,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,OTHER,HU,1999,2091,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,OTHER,IT,1999,897,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,PULMONAR,EU_V,1999,790,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,TOTAL,DK,1999,9579,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,TOTAL,ES,1999,3238,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,TOTAL,EU_V,1999,4719,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,TOTAL,HU,1999,2091,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,TOTAL,IE,1999,4111,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,TOTAL,IT,1999,4174,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,TOTAL,SE,1999,13903,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,A,TOTAL,UK,1999,3476,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,B,TOTAL,EU_V,1999,5409,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,B,TOTAL,PT,1999,15867,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,C,MUSC_SKE,EU_V,1999,4185,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,C,MUSC_SKE,PT,1999,12800,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,C,OTHER,EU_V,1999,1815,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,C,PULMONAR,EU_V,1999,874,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,C,TOTAL,EU_V,1999,6866,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,C,TOTAL,PT,1999,23800,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,C,TOTAL,SE,1999,24636,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,MUSC_SKE,DK,1999,4461,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,MUSC_SKE,ES,1999,4122,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,MUSC_SKE,EU_V,1999,2631,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,MUSC_SKE,IT,1999,1900,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,MUSC_SKE,PT,1999,718,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,MUSC_SKE,SE,1999,4623,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,MUSC_SKE,UK,1999,896,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,OTHER,DK,1999,1671,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,OTHER,ES,1999,659,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,OTHER,EU_V,1999,1943,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,OTHER,IT,1999,1897,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,OTHER,PT,1999,2062,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,OTHER,SE,1999,1527,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,OTHER,UK,1999,1918,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,PULMONAR,DK,1999,1065,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,PULMONAR,EU_V,1999,592,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,PULMONAR,IT,1999,867,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,PULMONAR,PT,1999,824,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,PULMONAR,SE,1999,362,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,PULMONAR,UK,1999,363,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,STRESS,ES,1999,715,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,STRESS,EU_V,1999,972,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,STRESS,FI,1999,2776,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,STRESS,IT,1999,287,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,STRESS,SE,1999,1599,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,STRESS,UK,1999,1169,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,TOTAL,DK,1999,8000,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,TOTAL,ES,1999,5496,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,TOTAL,EU_V,1999,6348,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,TOTAL,IE,1999,3800,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,TOTAL,IT,1999,5288,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,TOTAL,LU,1999,5667,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,TOTAL,PT,1999,3608,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,TOTAL,SE,1999,8742,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,D,TOTAL,UK,1999,4347,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,E,MUSC_SKE,EU_V,1999,3389,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,E,MUSC_SKE,IT,1999,5195,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,E,MUSC_SKE,SE,1999,4657,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,E,STRESS,EU_V,1999,2200,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,E,STRESS,IT,1999,4961,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,E,STRESS,UK,1999,4527,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,E,TOTAL,EU_V,1999,5589,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,E,TOTAL,FI,1999,22217,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,E,TOTAL,IT,1999,10156,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,E,TOTAL,SE,1999,4657,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,E,TOTAL,UK,1999,4527,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,MUSC_SKE,DK,1999,5283,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,MUSC_SKE,ES,1999,4634,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,MUSC_SKE,EU_V,1999,5479,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,MUSC_SKE,FI,1999,9111,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,MUSC_SKE,IT,1999,5278,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,MUSC_SKE,UK,1999,3982,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,OTHER,DK,1999,3435,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,OTHER,ES,1999,1256,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,OTHER,EU_V,1999,1325,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,OTHER,FI,1999,3153,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,OTHER,HU,1999,2727,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,OTHER,IT,1999,888,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,OTHER,SE,1999,1527,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,OTHER,UK,1999,1228,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,PULMONAR,ES,1999,817,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,PULMONAR,EU_V,1999,822,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,PULMONAR,IT,1999,908,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,PULMONAR,SE,1999,1313,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,STRESS,EU_V,1999,767,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,STRESS,FI,1999,1542,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,STRESS,IT,1999,500,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,STRESS,SE,1999,1324,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,STRESS,UK,1999,1278,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,TOTAL,DK,1999,11362,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,TOTAL,ES,1999,6707,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,TOTAL,EU_V,1999,8856,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,TOTAL,FI,1999,19472,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,TOTAL,HU,1999,2727,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,TOTAL,IE,1999,5581,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,TOTAL,IT,1999,8158,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,TOTAL,LU,1999,20333,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,TOTAL,SE,1999,20434,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,F,TOTAL,UK,1999,6489,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,MUSC_SKE,DK,1999,4083,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,MUSC_SKE,ES,1999,1060,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,MUSC_SKE,EU_V,1999,4281,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,MUSC_SKE,HU,1999,2627,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,MUSC_SKE,IT,1999,1593,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,MUSC_SKE,LU,1999,5400,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,MUSC_SKE,PT,1999,4319,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,MUSC_SKE,SE,1999,8422,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,MUSC_SKE,UK,1999,3317,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,OTHER,ES,1999,860,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,OTHER,EU_V,1999,582,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,OTHER,FI,1999,2845,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,OTHER,HU,1999,1067,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,OTHER,PT,1999,1207,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,OTHER,SE,1999,1359,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,OTHER,UK,1999,265,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,PULMONAR,EU_V,1999,347,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,PULMONAR,UK,1999,264,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,STRESS,DK,1999,1977,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,STRESS,ES,1999,840,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,STRESS,EU_V,1999,810,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,STRESS,FI,1999,5270,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,STRESS,UK,1999,774,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,TOTAL,DK,1999,6060,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,TOTAL,ES,1999,2756,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,TOTAL,EU_V,1999,6383,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,TOTAL,HU,1999,3693,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,TOTAL,IE,1999,6396,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,TOTAL,IT,1999,1593,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,TOTAL,LU,1999,5400,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,TOTAL,PT,1999,7207,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,TOTAL,SE,1999,11744,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,G,TOTAL,UK,1999,4622,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,H,MUSC_SKE,ES,1999,1928,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,H,MUSC_SKE,EU_V,1999,1596,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,H,MUSC_SKE,IT,1999,1889,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,H,OTHER,ES,1999,835,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,H,OTHER,EU_V,1999,992,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,H,PULMONAR,EU_V,1999,672,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,H,PULMONAR,UK,1999,1152,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,H,STRESS,EU_V,1999,1303,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,H,STRESS,UK,1999,1241,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,H,TOTAL,DK,1999,4368,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,H,TOTAL,ES,1999,2770,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,H,TOTAL,EU_V,1999,4644,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,H,TOTAL,IE,1999,4929,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,H,TOTAL,IT,1999,2097,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,H,TOTAL,PT,1999,11037,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,H,TOTAL,SE,1999,8060,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,H,TOTAL,UK,1999,2396,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,MUSC_SKE,ES,1999,2847,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,MUSC_SKE,EU_V,1999,5450,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,MUSC_SKE,IT,1999,3088,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,MUSC_SKE,LU,1999,6000,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,MUSC_SKE,UK,1999,2399,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,OTHER,DK,1999,2259,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,OTHER,ES,1999,2117,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,OTHER,EU_V,1999,1218,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,OTHER,FI,1999,4407,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,OTHER,IT,1999,529,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,OTHER,SE,1999,1255,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,OTHER,UK,1999,1084,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,PULMONAR,ES,1999,663,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,PULMONAR,EU_V,1999,128,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,PULMONAR,HU,1999,1087,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,STRESS,EU_V,1999,378,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,STRESS,FI,1999,3370,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,STRESS,IT,1999,2049,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,TOTAL,DK,1999,17074,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,TOTAL,ES,1999,5626,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,TOTAL,EU_V,1999,7418,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,TOTAL,IE,1999,11276,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,TOTAL,IT,1999,5670,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,TOTAL,LU,1999,23750,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,TOTAL,SE,1999,17418,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,I,TOTAL,UK,1999,3483,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,MUSC_SKE,EU_V,1999,1792,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,MUSC_SKE,IT,1999,1957,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,MUSC_SKE,UK,1999,907,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,OTHER,DK,1999,5040,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,OTHER,ES,1999,2726,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,OTHER,EU_V,1999,1503,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,OTHER,FI,1999,2953,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,OTHER,IT,1999,3446,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,PULMONAR,EU_V,1999,511,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,STRESS,EU_V,1999,1169,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,STRESS,FI,1999,5581,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,STRESS,UK,1999,2341,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,TOTAL,DK,1999,5040,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,TOTAL,ES,1999,2726,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,TOTAL,EU_V,1999,5051,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,TOTAL,IE,1999,9714,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,TOTAL,IT,1999,7199,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,J,TOTAL,UK,1999,3249,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,K,MUSC_SKE,DK,1999,3028,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,K,MUSC_SKE,ES,1999,7750,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y55-64,K,MUSC_SKE,EU_V,1999,2141,
