STRUCTURE,STRUCTURE_ID,freq,hlthcare,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,1998,77.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,1999,69.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2000,70.60,b
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2001,70.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2002,66.20,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2003,64.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2004,67.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2005,66.70,b
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2006,68.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2007,67.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2008,67.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2009,67.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2010,66.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2011,65.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2012,67.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2013,67.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2014,68.90,b
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2015,68.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2016,69.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2017,67.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2018,66.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2019,65.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2020,57.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,SK,2021,57.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1980,45.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1981,45.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1982,46.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1983,48.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1984,52.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1985,52.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1986,52.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1987,54.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1988,52.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1989,53.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1990,57.20,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1991,51.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1992,54.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1993,55.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1994,56.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1995,55.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1996,56.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1997,57.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1998,57.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,1999,57.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2000,59.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2001,59.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2002,59.30,b
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2003,60.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2004,66.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2005,65.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2006,67.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2007,64.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2008,65.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2009,65.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2010,63.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2011,64.80,b
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2012,64.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2013,65.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2014,68.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2015,68.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2016,67.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2017,67.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2018,66.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2019,65.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2020,52.20,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,TR,2021,55.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,UK,2001,83.36,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,UK,2002,84.08,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,UK,2003,84.44,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,UK,2004,83.85,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,UK,2005,83.73,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,UK,2006,83.45,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,UK,2007,83.67,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,UK,2008,84.8,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,UK,2009,84.24,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,UK,2010,84.35,
