STRUCTURE,STRUCTURE_ID,freq,bmi,sex,age,quantile,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU4,RO,2008,7.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU4,SI,2008,18.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU4,SK,2008,15.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU4,TR,2008,12.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU5,AT,2008,10.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU5,BE,2008,12.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU5,BG,2008,11.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU5,CY,2008,14.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU5,CZ,2008,12.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU5,DE,2008,12,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU5,EE,2008,16.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU5,EL,2008,14.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU5,ES,2008,13.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU5,HU,2008,19.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU5,LV,2008,8.4,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU5,MT,2008,19.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU5,PL,2008,17.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU5,RO,2008,8.8,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU5,SI,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU5,SK,2008,12.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,QU5,TR,2008,15.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,AT,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,BE,2008,13.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,BG,2008,11.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,CY,2008,16.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,CZ,2008,18.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,DE,2008,16.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,EE,2008,16.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,EL,2008,17.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,ES,2008,17.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,FR,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,HU,2008,21.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,LV,2008,12.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,MT,2008,24.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,PL,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,RO,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,SI,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,SK,2008,14.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,TOTAL,TR,2008,13.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,UNK,BE,2008,13.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,UNK,BG,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,UNK,CY,2008,20.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,UNK,CZ,2008,16.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,UNK,DE,2008,12.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,UNK,EE,2008,10.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,UNK,EL,2008,17.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,UNK,ES,2008,13.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,UNK,FR,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,UNK,HU,2008,19.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,UNK,MT,2008,25.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,UNK,PL,2008,17.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,UNK,RO,2008,10.4,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,UNK,SI,2008,12.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,UNK,SK,2008,10.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,TOTAL,UNK,TR,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU1,AT,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU1,BE,2008,11.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU1,BG,2008,9.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU1,CY,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU1,DE,2008,16.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU1,EE,2008,4.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU1,EL,2008,18.8,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU1,ES,2008,13.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU1,HU,2008,11.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU1,LV,2008,12.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU1,MT,2008,17.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU1,PL,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU1,RO,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU1,SI,2008,26.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU1,SK,2008,16.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU1,TR,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU2,AT,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU2,BE,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU2,BG,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU2,CY,2008,11.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU2,CZ,2008,9.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU2,DE,2008,13.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU2,EE,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU2,EL,2008,10.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU2,ES,2008,14.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU2,HU,2008,14.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU2,LV,2008,7.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU2,MT,2008,24.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU2,PL,2008,11.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU2,RO,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU2,SI,2008,16.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU2,SK,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU2,TR,2008,10.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU3,AT,2008,10.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU3,BE,2008,9.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU3,BG,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU3,CY,2008,14.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU3,CZ,2008,10.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU3,DE,2008,11.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU3,EE,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU3,EL,2008,12.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU3,ES,2008,16.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU3,HU,2008,15.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU3,LV,2008,8.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU3,MT,2008,25.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU3,PL,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU3,RO,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU3,SI,2008,14.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU3,SK,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU3,TR,2008,8.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU4,AT,2008,10.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU4,BE,2008,11.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU4,BG,2008,16.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU4,CY,2008,12.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU4,CZ,2008,21.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU4,DE,2008,14.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU4,EE,2008,13.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU4,EL,2008,13.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU4,ES,2008,13.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU4,HU,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU4,LV,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU4,MT,2008,19.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU4,PL,2008,11.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU4,RO,2008,2.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU4,SI,2008,16.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU4,SK,2008,10.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU4,TR,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU5,AT,2008,7.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU5,BE,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU5,BG,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU5,CY,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU5,CZ,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU5,DE,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU5,EE,2008,13.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU5,EL,2008,14.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU5,ES,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU5,HU,2008,11.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU5,LV,2008,5.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU5,MT,2008,15.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU5,PL,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU5,SI,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU5,SK,2008,10.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,QU5,TR,2008,11.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,AT,2008,8.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,BE,2008,9.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,BG,2008,9.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,CY,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,CZ,2008,12.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,DE,2008,11.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,EE,2008,12.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,EL,2008,13.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,ES,2008,13.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,FR,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,HU,2008,13.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,LV,2008,7.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,MT,2008,19.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,PL,2008,11.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,RO,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,SI,2008,12.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,SK,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,TOTAL,TR,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,UNK,BE,2008,10.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,UNK,BG,2008,8.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,UNK,CY,2008,15.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,UNK,CZ,2008,11.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,UNK,DE,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,UNK,EE,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,UNK,EL,2008,12.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,UNK,ES,2008,9.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,UNK,FR,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,UNK,HU,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,UNK,MT,2008,18.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,UNK,PL,2008,12.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,UNK,RO,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,UNK,SI,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,UNK,SK,2008,10.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y18-44,UNK,TR,2008,4.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU1,AT,2008,19.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU1,BE,2008,23.1,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU1,BG,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU1,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU1,EE,2008,2.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU1,ES,2008,22.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU1,HU,2008,33.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU1,LV,2008,2.8,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU1,MT,2008,23.8,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU1,PL,2008,16.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU1,RO,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU1,SI,2008,11.1,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU1,SK,2008,17.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU1,TR,2008,17.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU2,AT,2008,14.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU2,BE,2008,26.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU2,BG,2008,10.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU2,CY,2008,18.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU2,EE,2008,21.1,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU2,EL,2008,25.4,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU2,ES,2008,20.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU2,HU,2008,25.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU2,LV,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU2,MT,2008,29.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU2,PL,2008,22.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU2,RO,2008,13.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU2,SI,2008,47.3,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU2,SK,2008,15.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU2,TR,2008,22.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU3,AT,2008,19.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU3,BE,2008,16.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU3,BG,2008,11.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU3,CY,2008,20.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU3,CZ,2008,43.1,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU3,DE,2008,24.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU3,EE,2008,21.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU3,EL,2008,19.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU3,ES,2008,23.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU3,HU,2008,27.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU3,LV,2008,16.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU3,MT,2008,30.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU3,PL,2008,25.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU3,RO,2008,14.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU3,SI,2008,30.8,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU3,SK,2008,18.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU3,TR,2008,18.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU4,AT,2008,12.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU4,BE,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU4,BG,2008,15.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU4,CY,2008,21.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU4,CZ,2008,11.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU4,DE,2008,17.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU4,EE,2008,25.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU4,EL,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU4,ES,2008,23.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU4,HU,2008,39.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU4,LV,2008,17.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU4,MT,2008,27.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU4,PL,2008,22.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU4,SI,2008,26.1,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU4,SK,2008,21.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU4,TR,2008,24.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU5,AT,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU5,BE,2008,15.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,GE30,M,Y45-54,QU5,BG,2008,14.9,
