STRUCTURE,STRUCTURE_ID,freq,unit,assist,wstatus,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,F,LV,2012,15.4,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,F,MT,2012,,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,F,NL,2012,181.2,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,F,NO,2012,,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,F,PL,2012,195.6,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,F,PT,2012,63.8,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,F,RO,2012,,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,F,SE,2012,71.7,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,F,SI,2012,17.4,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,F,SK,2012,40.5,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,F,UK,2012,1061.3,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,AT,2012,25.8,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,BE,2012,41.4,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,BG,2012,64.6,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,CZ,2012,38.1,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,DE,2012,527.6,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,DK,2012,59.0,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,EE,2012,,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,EEA,2012,3369.8,e
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,EL,2012,66.6,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,ES,2012,310.5,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,EU27_2007,2012,3356.1,e
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,FI,2012,37.9,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,FR,2012,322.1,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,HU,2012,79.9,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,IT,2012,194.0,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,LT,2012,21.0,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,LU,2012,,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,LV,2012,11.0,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,MT,2012,1.8,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,NL,2012,103.8,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,NO,2012,,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,PL,2012,240.8,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,PT,2012,57.9,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,RO,2012,,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,SE,2012,38.6,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,SI,2012,18.1,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,SK,2012,32.3,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,M,UK,2012,1024.4,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,AT,2012,51.8,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,BE,2012,104.7,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,BG,2012,161.1,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,CY,2012,9.4,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,CZ,2012,84.5,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,DE,2012,1021.7,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,DK,2012,138.2,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,EE,2012,9.4,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,EEA,2012,7146.3,e
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,EL,2012,160.0,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,ES,2012,830.4,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,EU27_2007,2012,7118.0,e
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,FI,2012,57.1,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,FR,2012,671.6,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,HU,2012,154.4,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,IS,2012,2.3,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,IT,2012,400.4,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,LT,2012,46.7,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,LU,2012,3.2,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,LV,2012,26.4,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,MT,2012,2.3,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,NL,2012,285.0,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,NO,2012,26.0,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,PL,2012,436.5,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,PT,2012,121.7,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,RO,2012,,u
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,SE,2012,110.3,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,SI,2012,35.5,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,SK,2012,72.8,
dataflow,ESTAT:HLTH_DPEH135(1.0),A,THS,TOTAL,UNE,T,UK,2012,2085.7,
