STRUCTURE,STRUCTURE_ID,freq,unit,sex,indic_de,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,CY,2014,0.86,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,CY,2015,1.42,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,CY,2016,1.16,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,CY,2017,0.87,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,CY,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,CY,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,CY,2020,1.1,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,CZ,2011,1.18,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,CZ,2012,1.16,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,CZ,2013,1,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,CZ,2014,1.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,CZ,2015,0.96,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,CZ,2016,1.24,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,CZ,2017,1.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,CZ,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,CZ,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,CZ,2020,0.92,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DE,2011,1.61,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DE,2012,1.5,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DE,2013,1.46,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DE,2014,1.44,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DE,2015,1.52,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DE,2016,1.53,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DE,2017,1.47,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DE,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DE,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DE,2020,1.44,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DK,2011,1.83,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DK,2012,1.73,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DK,2013,1.81,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DK,2014,1.69,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DK,2015,1.73,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DK,2016,1.44,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DK,2017,1.73,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DK,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DK,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,DK,2020,1.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EE,2011,1.23,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EE,2012,1.92,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EE,2013,1.11,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EE,2014,1.11,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EE,2015,1.22,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EE,2016,0.71,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EE,2017,0.87,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EE,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EE,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EE,2020,0.68,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EL,2011,1.47,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EL,2012,1.25,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EL,2013,1.52,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EL,2014,1.65,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EL,2015,1.84,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EL,2016,1.62,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EL,2017,1.64,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EL,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EL,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EL,2020,1.33,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,ES,2011,1.46,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,ES,2012,1.39,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,ES,2013,1.25,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,ES,2014,1.29,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,ES,2015,1.2,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,ES,2016,1.13,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,ES,2017,1.21,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,ES,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,ES,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,ES,2020,1.15,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EU27_2020,2011,1.72,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EU27_2020,2012,1.71,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EU27_2020,2013,1.64,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EU27_2020,2014,1.61,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EU27_2020,2015,1.58,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EU27_2020,2016,1.57,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EU27_2020,2017,1.58,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EU27_2020,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EU27_2020,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EU27_2020,2020,1.47,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EU28,2011,1.73,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EU28,2012,1.71,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EU28,2013,1.65,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EU28,2014,1.62,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EU28,2015,1.59,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EU28,2016,1.6,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,EU28,2017,1.59,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FI,2011,1.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FI,2012,1.11,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FI,2013,0.74,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FI,2014,1,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FI,2015,0.88,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FI,2016,0.83,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FI,2017,0.89,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FI,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FI,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FI,2020,0.8,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FR,2011,1.56,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FR,2012,1.56,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FR,2013,1.6,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FR,2014,1.58,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FR,2015,1.62,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FR,2016,1.65,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FR,2017,1.76,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FR,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FR,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FR,2020,1.6,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FX,2011,1.47,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,FX,2012,1.48,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HR,2011,2.11,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HR,2012,1.68,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HR,2013,1.78,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HR,2014,2.2,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HR,2015,1.84,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HR,2016,2.18,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HR,2017,1.64,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HR,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HR,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HR,2020,1.84,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HU,2011,2.19,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HU,2012,2.4,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HU,2013,2.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HU,2014,1.97,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HU,2015,1.82,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HU,2016,1.72,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HU,2017,1.51,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HU,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HU,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,HU,2020,1.32,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IE,2011,1.46,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IE,2012,1.7,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IE,2013,1.52,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IE,2014,1.4,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IE,2015,1.52,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IE,2016,1.33,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IE,2017,1.59,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IE,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IE,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IE,2020,1.55,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IS,2011,,c
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IS,2012,,c
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IS,2013,,c
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IS,2014,,c
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IS,2015,,c
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IS,2016,,c
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IS,2017,1.23,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IS,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IS,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IS,2020,,c
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IT,2011,1.45,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IT,2012,1.46,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IT,2013,1.3,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IT,2014,1.31,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IT,2015,1.36,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IT,2016,1.32,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IT,2017,1.32,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IT,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IT,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,IT,2020,1.17,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LI,2011,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LI,2012,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LI,2013,,c
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LI,2014,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LI,2015,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LI,2016,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LI,2017,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LI,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LI,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LI,2020,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LT,2011,2.01,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LT,2012,1.57,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LT,2013,1.44,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LT,2014,2.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LT,2015,1.62,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LT,2016,2.12,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LT,2017,1.36,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LT,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LT,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LT,2020,1.19,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LU,2011,0.89,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LU,2012,0.66,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LU,2013,1.31,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LU,2014,1.32,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LU,2015,0.65,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LU,2016,1.65,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LU,2017,0.81,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LU,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LU,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LU,2020,0.93,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LV,2011,2.97,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LV,2012,2.66,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LV,2013,1.94,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LV,2014,1.75,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LV,2015,1.41,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LV,2016,1.95,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LV,2017,1.78,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LV,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LV,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,LV,2020,1.59,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,MT,2011,3.36,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,MT,2012,2.91,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,MT,2013,3.22,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,MT,2014,2.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,MT,2015,2.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,MT,2016,2.68,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,MT,2017,2.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,MT,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,MT,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,MT,2020,2.04,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NL,2011,1.54,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NL,2012,1.65,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NL,2013,1.81,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NL,2014,1.65,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NL,2015,1.51,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NL,2016,1.6,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NL,2017,1.6,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NL,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NL,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NL,2020,1.78,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NO,2011,0.83,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NO,2012,1.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NO,2013,1.31,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NO,2014,1.1,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NO,2015,0.99,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NO,2016,0.95,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NO,2017,1.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NO,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NO,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,NO,2020,0.68,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,PL,2011,2.09,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,PL,2012,2.07,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,F,INFMORRT,A-R_V-Y,PL,2013,2.03,
