STRUCTURE,STRUCTURE_ID,freq,unit,reason,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,BE,2011,6.013,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,BG,2011,16.728,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,CH,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,CY,2011,22.509,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,CZ,2011,2.018,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,DK,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,EE,2011,17.288,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,EL,2011,60.914,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,ES,2011,24.232,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,EU28,2011,1826.173,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,FI,2011,60.47,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,FR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,HR,2011,18.999,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,HU,2011,186.044,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,IE,2011,5.324,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,IT,2011,285.489,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,LT,2011,12.027,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,NL,2011,2.261,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,PL,2011,141.54,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,PT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,RO,2011,106.426,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,SI,2011,3.684,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,SK,2011,35.912,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,TR,2011,83.355,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y15-24,T,UK,2011,746.639,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,AT,2011,7.655,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,BE,2011,10.584,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,BG,2011,12.133,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,CH,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,CY,2011,22.28,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,CZ,2011,1.027,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,EE,2011,10.023,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,EL,2011,55.011,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,ES,2011,19.969,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,EU28,2011,1145.417,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,FI,2011,27.47,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,HR,2011,18.583,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,HU,2011,157.391,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,IE,2011,3.01,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,IT,2011,277.697,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,LT,2011,10.563,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,NL,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,PL,2011,116.717,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,PT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,RO,2011,64.412,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,SI,2011,5.635,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,SK,2011,28.073,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,TR,2011,37.782,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,F,UK,2011,260.645,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,AT,2011,11.344,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,BE,2011,11.956,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,BG,2011,14.861,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,CH,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,CY,2011,21.03,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,CZ,2011,2.066,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,EE,2011,10.353,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,EL,2011,68.89,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,ES,2011,12.404,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,EU28,2011,1314.25,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,FI,2011,28.035,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,HR,2011,18.761,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,HU,2011,197.947,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,IE,2011,4.08,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,IT,2011,249.634,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,LT,2011,13.988,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,NL,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,PL,2011,135.416,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,RO,2011,86.535,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,SI,2011,6.019,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,SK,2011,37.831,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,TR,2011,62.429,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,M,UK,2011,361.463,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,AT,2011,18.999,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,BE,2011,22.54,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,BG,2011,26.995,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,CH,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,CY,2011,43.31,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,CZ,2011,3.092,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,DK,2011,3.743,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,EE,2011,20.376,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,EL,2011,123.901,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,ES,2011,32.372,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,EU28,2011,2459.666,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,FI,2011,55.505,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,FR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,HR,2011,37.344,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,HU,2011,355.338,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,IE,2011,7.09,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,IT,2011,527.332,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,LT,2011,24.552,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,NL,2011,1.543,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,PL,2011,252.133,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,PT,2011,8.52,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,RO,2011,150.947,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,SI,2011,11.654,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,SK,2011,65.904,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,TR,2011,100.211,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y25-34,T,UK,2011,622.108,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,AT,2011,14.091,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,BE,2011,5.967,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,BG,2011,17.657,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,CH,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,CY,2011,12.863,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,EE,2011,8.236,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,EL,2011,49.197,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,ES,2011,16.418,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,EU28,2011,1146.499,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,FI,2011,22.269,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,HR,2011,21.685,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,HU,2011,168.182,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,IE,2011,1.727,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,IT,2011,288.386,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,LT,2011,17.376,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,NL,2011,1.901,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,PL,2011,102.062,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,PT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,RO,2011,78.861,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,SI,2011,4.516,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,SK,2011,27.756,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,TR,2011,20.031,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,F,UK,2011,237.147,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,AT,2011,9.668,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,BE,2011,7.892,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,BG,2011,17.729,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,CH,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,CY,2011,10.471,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,EE,2011,10.384,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,EL,2011,48.161,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,ES,2011,22.435,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,EU28,2011,1212.056,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,FI,2011,24.514,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,HR,2011,19.066,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,HU,2011,196.176,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,IE,2011,3.202,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,IT,2011,259.665,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,LT,2011,18.694,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,NL,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,PL,2011,100.881,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,RO,2011,80.641,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,SI,2011,5.605,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,SK,2011,26.545,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,TR,2011,42.509,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,M,UK,2011,310.983,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,AT,2011,23.759,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,BE,2011,13.86,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,BG,2011,35.386,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,CH,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,CY,2011,23.333,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,CZ,2011,1.229,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,DK,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,EE,2011,18.621,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,EL,2011,97.357,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,ES,2011,38.854,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,EU28,2011,2358.554,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,FI,2011,46.783,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,FR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,HR,2011,40.751,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,HU,2011,364.358,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,IE,2011,4.929,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,IT,2011,548.051,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,LT,2011,36.069,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,NL,2011,3.105,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,PL,2011,202.942,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,PT,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,RO,2011,159.502,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,SI,2011,10.122,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,SK,2011,54.301,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,TR,2011,62.54,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y35-44,T,UK,2011,548.13,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,AT,2011,10.887,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,BE,2011,9.498,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,BG,2011,17.311,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,CH,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,CY,2011,10.075,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,EE,2011,14.069,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,EL,2011,43.073,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,ES,2011,11.813,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,EU28,2011,1289.093,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,FI,2011,28.936,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,HR,2011,20.075,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,HU,2011,145.108,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,IE,2011,1.173,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,IT,2011,261.789,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,LT,2011,22.379,
dataflow,ESTAT:HLTH_DLM140(1.0),A,THS,LACKAPPJOB,Y45-54,F,LV,2011,,u
