STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,frequenc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,NVR,PC,LV,2008,11.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,NVR,PC,MT,2008,35.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,NVR,PC,PL,2008,16.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,NVR,PC,RO,2008,22.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,NVR,PC,SI,2008,26.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,NVR,PC,SK,2008,14.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,WEEK,PC,BE,2008,31.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,WEEK,PC,BG,2008,18.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,WEEK,PC,CY,2008,11.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,WEEK,PC,CZ,2008,23.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,WEEK,PC,EL,2008,14.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,WEEK,PC,ES,2008,15.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,WEEK,PC,FR,2008,21.6,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,WEEK,PC,HU,2008,17.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,WEEK,PC,LV,2008,8.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,WEEK,PC,MT,2008,16.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,WEEK,PC,PL,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,WEEK,PC,RO,2008,13.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,WEEK,PC,SI,2008,16.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y45-54,TOTAL,WEEK,PC,SK,2008,12.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,DAY,PC,BE,2008,17.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,DAY,PC,BG,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,DAY,PC,CY,2008,7.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,DAY,PC,CZ,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,DAY,PC,EL,2008,13.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,DAY,PC,ES,2008,21.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,DAY,PC,FR,2008,11.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,DAY,PC,HU,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,DAY,PC,LV,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,DAY,PC,MT,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,DAY,PC,PL,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,DAY,PC,RO,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,DAY,PC,SI,2008,10.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,DAY,PC,SK,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,MTH,PC,BE,2008,36.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,MTH,PC,BG,2008,37.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,MTH,PC,CY,2008,46.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,MTH,PC,CZ,2008,48.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,MTH,PC,EL,2008,32.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,MTH,PC,ES,2008,23.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,MTH,PC,FR,2008,44.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,MTH,PC,HU,2008,32.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,MTH,PC,LV,2008,66.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,MTH,PC,MT,2008,29.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,MTH,PC,PL,2008,58.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,MTH,PC,RO,2008,52.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,MTH,PC,SI,2008,40.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,MTH,PC,SK,2008,43.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,NVR,PC,BE,2008,19.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,NVR,PC,BG,2008,42.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,NVR,PC,CY,2008,37.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,NVR,PC,CZ,2008,26.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,NVR,PC,EL,2008,42.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,NVR,PC,ES,2008,45.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,NVR,PC,FR,2008,28.4,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,NVR,PC,HU,2008,49.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,NVR,PC,LV,2008,20.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,NVR,PC,MT,2008,52.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,NVR,PC,PL,2008,34.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,NVR,PC,RO,2008,33.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,NVR,PC,SI,2008,39.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,NVR,PC,SK,2008,45.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,WEEK,PC,BE,2008,26.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,WEEK,PC,BG,2008,12.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,WEEK,PC,CY,2008,9.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,WEEK,PC,CZ,2008,16.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,WEEK,PC,EL,2008,12.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,WEEK,PC,ES,2008,9.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,WEEK,PC,FR,2008,15.5,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,WEEK,PC,HU,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,WEEK,PC,LV,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,WEEK,PC,MT,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,WEEK,PC,PL,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,WEEK,PC,RO,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,WEEK,PC,SI,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED0-2,WEEK,PC,SK,2008,9.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,DAY,PC,BE,2008,21.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,DAY,PC,BG,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,DAY,PC,CY,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,DAY,PC,CZ,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,DAY,PC,EL,2008,12.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,DAY,PC,ES,2008,24.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,DAY,PC,FR,2008,17.6,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,DAY,PC,HU,2008,11.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,DAY,PC,LV,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,DAY,PC,MT,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,DAY,PC,PL,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,DAY,PC,RO,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,DAY,PC,SI,2008,13.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,DAY,PC,SK,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,DAY,PC,TR,2008,7.4,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,MTH,PC,BE,2008,36.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,MTH,PC,BG,2008,45.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,MTH,PC,CY,2008,54.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,MTH,PC,CZ,2008,44.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,MTH,PC,EL,2008,45.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,MTH,PC,ES,2008,38.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,MTH,PC,FR,2008,44.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,MTH,PC,HU,2008,36.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,MTH,PC,LV,2008,77.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,MTH,PC,MT,2008,38.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,MTH,PC,PL,2008,67.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,MTH,PC,RO,2008,58.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,MTH,PC,SI,2008,48.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,MTH,PC,SK,2008,59.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,MTH,PC,TR,2008,55.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,NVR,PC,BE,2008,15.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,NVR,PC,BG,2008,27.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,NVR,PC,CY,2008,23.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,NVR,PC,CZ,2008,16.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,NVR,PC,EL,2008,26.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,NVR,PC,ES,2008,24.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,NVR,PC,FR,2008,15.5,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,NVR,PC,HU,2008,32.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,NVR,PC,LV,2008,16.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,NVR,PC,MT,2008,35.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,NVR,PC,PL,2008,24.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,NVR,PC,RO,2008,25.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,NVR,PC,SI,2008,19.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,NVR,PC,SK,2008,21.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,NVR,PC,TR,2008,34.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,WEEK,PC,BE,2008,26.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,WEEK,PC,BG,2008,18.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,WEEK,PC,CY,2008,14.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,WEEK,PC,CZ,2008,21.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,WEEK,PC,EL,2008,16.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,WEEK,PC,ES,2008,13.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,WEEK,PC,FR,2008,22.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,WEEK,PC,HU,2008,18.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,WEEK,PC,LV,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,WEEK,PC,MT,2008,18.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,WEEK,PC,PL,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,WEEK,PC,RO,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,WEEK,PC,SI,2008,18.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,WEEK,PC,SK,2008,11.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED3_4,WEEK,PC,TR,2008,2.4,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,DAY,PC,BE,2008,26.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,DAY,PC,BG,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,DAY,PC,CY,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,DAY,PC,CZ,2008,19.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,DAY,PC,EL,2008,17.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,DAY,PC,ES,2008,26.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,DAY,PC,FR,2008,19.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,DAY,PC,HU,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,DAY,PC,LV,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,DAY,PC,MT,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,DAY,PC,PL,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,DAY,PC,RO,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,DAY,PC,SI,2008,17.0,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,DAY,PC,SK,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,MTH,PC,BE,2008,25.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,MTH,PC,BG,2008,60.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,MTH,PC,CY,2008,55.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,MTH,PC,CZ,2008,31.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,MTH,PC,EL,2008,48.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,MTH,PC,ES,2008,31.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,MTH,PC,FR,2008,38.7,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,MTH,PC,HU,2008,41.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,MTH,PC,LV,2008,76.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,MTH,PC,MT,2008,42.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,MTH,PC,PL,2008,69.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,MTH,PC,RO,2008,66.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,MTH,PC,SI,2008,53.4,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,MTH,PC,SK,2008,67.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,MTH,PC,TR,2008,60.5,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,NVR,PC,BE,2008,9.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,NVR,PC,BG,2008,20.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,NVR,PC,CY,2008,19.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,NVR,PC,CZ,2008,12.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,NVR,PC,EL,2008,17.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,NVR,PC,ES,2008,22.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,NVR,PC,FR,2008,10.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,NVR,PC,HU,2008,28.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,NVR,PC,LV,2008,14.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,NVR,PC,MT,2008,11.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,NVR,PC,PL,2008,15.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,NVR,PC,RO,2008,19.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,NVR,PC,SI,2008,3.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,NVR,PC,SK,2008,16.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,NVR,PC,TR,2008,32.0,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,WEEK,PC,BE,2008,39.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,WEEK,PC,BG,2008,12.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,WEEK,PC,CY,2008,18.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,WEEK,PC,CZ,2008,36.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,WEEK,PC,EL,2008,17.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,WEEK,PC,ES,2008,18.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,WEEK,PC,FR,2008,31.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,WEEK,PC,HU,2008,22.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,WEEK,PC,LV,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,WEEK,PC,MT,2008,40.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,WEEK,PC,PL,2008,10.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,WEEK,PC,RO,2008,11.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,WEEK,PC,SI,2008,26.5,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,WEEK,PC,SK,2008,9.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,ED5_6,WEEK,PC,TR,2008,7.5,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,DAY,PC,BE,2008,21.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,DAY,PC,BG,2008,7.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,DAY,PC,CY,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,DAY,PC,CZ,2008,16.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,DAY,PC,EL,2008,13.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,DAY,PC,ES,2008,22.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,DAY,PC,FR,2008,15.5,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,DAY,PC,HU,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,DAY,PC,LV,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,DAY,PC,MT,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,DAY,PC,PL,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,DAY,PC,RO,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,DAY,PC,SI,2008,13.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,DAY,PC,SK,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,MTH,PC,BE,2008,33.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,MTH,PC,BG,2008,45.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,MTH,PC,CY,2008,49.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,MTH,PC,CZ,2008,43.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,MTH,PC,EL,2008,38.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,MTH,PC,ES,2008,27.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,MTH,PC,FR,2008,43.4,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,MTH,PC,HU,2008,36.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,MTH,PC,LV,2008,74.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,T,Y55-64,TOTAL,MTH,PC,MT,2008,33.2,
