STRUCTURE,STRUCTURE_ID,freq,isced97,bmi,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y75-84,BG,2008,40.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y75-84,CY,2008,38,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y75-84,CZ,2008,47.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y75-84,DE,2008,43.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y75-84,EE,2008,41,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y75-84,EL,2008,46.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y75-84,ES,2008,46.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y75-84,FR,2008,38.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y75-84,HU,2008,38.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y75-84,LV,2008,46,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y75-84,MT,2008,37.6,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y75-84,PL,2008,45.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y75-84,RO,2008,37.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y75-84,SI,2008,40.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y75-84,SK,2008,52.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y75-84,TR,2008,35.7,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y_GE85,AT,2008,34.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y_GE85,BE,2008,33.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y_GE85,BG,2008,31.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y_GE85,CY,2008,31.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y_GE85,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y_GE85,EL,2008,49.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y_GE85,ES,2008,39.2,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y_GE85,FR,2008,30.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y_GE85,HU,2008,25.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y_GE85,LV,2008,29.8,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y_GE85,PL,2008,38.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y_GE85,RO,2008,32.2,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y_GE85,SK,2008,27.6,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,25-30,T,Y_GE85,TR,2008,44.2,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,AT,2008,20.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,BE,2008,21.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,BG,2008,14,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,CY,2008,23.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,CZ,2008,28,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,DE,2008,21.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,EE,2008,27.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,EL,2008,25.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,ES,2008,21.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,FR,2008,18.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,HU,2008,26.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,LV,2008,24.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,MT,2008,30.5,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,PL,2008,24.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,RO,2008,9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,SI,2008,25.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,SK,2008,28.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,TOTAL,TR,2008,24.2,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y18-24,AT,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y18-24,BE,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y18-24,BG,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y18-24,CY,2008,2.2,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y18-24,CZ,2008,6,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y18-24,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y18-24,EE,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y18-24,ES,2008,6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y18-24,FR,2008,9.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y18-24,HU,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y18-24,LV,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y18-24,PL,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y18-24,RO,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y18-24,SI,2008,8.0,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y18-24,SK,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y18-24,TR,2008,5.2,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y25-34,AT,2008,15.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y25-34,BE,2008,17,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y25-34,BG,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y25-34,CY,2008,16.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y25-34,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y25-34,EE,2008,12.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y25-34,EL,2008,9.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y25-34,ES,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y25-34,FR,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y25-34,HU,2008,15.1,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y25-34,LV,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y25-34,PL,2008,11.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y25-34,RO,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y25-34,TR,2008,13.6,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y35-44,AT,2008,16.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y35-44,BE,2008,22.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y35-44,BG,2008,12.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y35-44,CY,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y35-44,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y35-44,EE,2008,21.2,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y35-44,EL,2008,12.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y35-44,ES,2008,17.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y35-44,FR,2008,20,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y35-44,HU,2008,16.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y35-44,LV,2008,9.5,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y35-44,PL,2008,19.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y35-44,RO,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y35-44,SI,2008,18.5,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y35-44,TR,2008,27.8,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y45-54,AT,2008,24.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y45-54,BE,2008,23.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y45-54,BG,2008,15.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y45-54,CY,2008,22.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y45-54,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y45-54,EE,2008,33.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y45-54,EL,2008,27.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y45-54,ES,2008,19.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y45-54,FR,2008,20.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y45-54,HU,2008,36,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y45-54,LV,2008,23.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y45-54,MT,2008,28.7,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y45-54,PL,2008,22.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y45-54,RO,2008,15.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y45-54,SI,2008,43.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y45-54,SK,2008,44.1,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y45-54,TR,2008,38.2,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,AT,2008,31.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,BE,2008,23.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,BG,2008,19.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,CY,2008,27.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,CZ,2008,40.3,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,EE,2008,51.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,EL,2008,28.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,ES,2008,24.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,FR,2008,20.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,HU,2008,37.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,LV,2008,28.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,MT,2008,30.7,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,PL,2008,39.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,RO,2008,13.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,SI,2008,34.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,SK,2008,44.9,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y55-64,TR,2008,37.9,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,AT,2008,25.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,BE,2008,25.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,BG,2008,18.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,CY,2008,28.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,CZ,2008,36.5,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,DE,2008,28.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,EE,2008,34.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,EL,2008,36.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,ES,2008,28.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,FR,2008,20.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,HU,2008,31.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,LV,2008,42.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,MT,2008,34.9,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,PL,2008,29.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,RO,2008,11,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,SI,2008,23.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,SK,2008,41.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y65-74,TR,2008,33.8,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,AT,2008,17.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,BE,2008,21,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,BG,2008,18.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,CY,2008,23.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,CZ,2008,35.1,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,EE,2008,23.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,EL,2008,23.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,ES,2008,26.8,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,FR,2008,17.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,HU,2008,27.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,LV,2008,27.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,MT,2008,32.3,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,PL,2008,23.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,RO,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,SI,2008,18.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,SK,2008,23.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y75-84,TR,2008,19.2,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y_GE85,AT,2008,9.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y_GE85,BE,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y_GE85,CY,2008,19.7,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y_GE85,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y_GE85,EL,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y_GE85,ES,2008,23,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y_GE85,FR,2008,11.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y_GE85,HU,2008,14.4,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y_GE85,LV,2008,25,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y_GE85,PL,2008,19.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y_GE85,RO,2008,2.6,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y_GE85,SK,2008,19.1,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,F,Y_GE85,TR,2008,6.2,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,AT,2008,13.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,BE,2008,16.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,BG,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,CY,2008,20.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,CZ,2008,17.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,DE,2008,16.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,EE,2008,14.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,EL,2008,20.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,ES,2008,21.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,FR,2008,16.4,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,HU,2008,23.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,LV,2008,12.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,MT,2008,30.5,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,PL,2008,16,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,RO,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,SI,2008,20.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,SK,2008,14.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,TOTAL,TR,2008,14,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y18-24,AT,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y18-24,BE,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y18-24,BG,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y18-24,CY,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y18-24,CZ,2008,4,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y18-24,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y18-24,EE,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y18-24,EL,2008,7.2,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y18-24,ES,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y18-24,FR,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y18-24,HU,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y18-24,LV,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y18-24,PL,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y18-24,RO,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y18-24,SI,2008,5.0,u
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y18-24,SK,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y18-24,TR,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y25-34,AT,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y25-34,BE,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y25-34,BG,2008,12.1,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y25-34,CY,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y25-34,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y25-34,EE,2008,10.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y25-34,EL,2008,8.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y25-34,ES,2008,14,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y25-34,FR,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y25-34,HU,2008,22.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y25-34,LV,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y25-34,PL,2008,10.5,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y25-34,RO,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y25-34,TR,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y35-44,AT,2008,13.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y35-44,BE,2008,17.8,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y35-44,BG,2008,12.7,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y35-44,CY,2008,21,
dataflow,ESTAT:HLTH_EHIS_DE1(1.0),A,ED0-2,GE30,M,Y35-44,DE,2008,,c
