STRUCTURE,STRUCTURE_ID,freq,hlthcare,indic_he,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2004,6.26,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2005,6.21,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2006,6.30,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2007,6.13,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2008,6.20,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2009,6.16,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2010,5.78,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2011,5.65,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2012,5.58,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2013,5.59,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2014,5.57,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2015,5.64,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2016,5.60,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2017,5.59,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2018,5.47,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2019,5.45,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2020,5.30,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SE,2021,5.40,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,1980,11.46,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,1985,10.70,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,1986,10.48,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,1987,10.27,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,1988,9.96,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,1989,9.81,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,1990,9.76,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,1991,9.43,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,1992,9.29,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,1993,9.22,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,1994,8.92,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,1995,8.76,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,1996,8.79,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,1997,8.42,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,1998,7.92,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,1999,7.50,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2000,7.08,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2001,6.77,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2002,6.57,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2003,6.10,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2004,6.16,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2005,5.82,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2006,5.81,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2007,5.51,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2008,5.68,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2009,5.57,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2010,5.45,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2011,6.84,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2012,6.95,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2013,6.60,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2014,6.56,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2015,6.49,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2016,6.48,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2017,6.64,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2018,6.67,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2019,6.60,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2020,6.56,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SI,2021,6.43,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,1996,10.50,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,1997,10.10,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,1998,9.40,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,1999,8.70,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2000,8.40,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2001,8.10,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2002,7.70,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2003,7.40,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2004,7.30,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2005,7.30,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2006,7.20,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2007,7.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2008,6.90,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2009,6.70,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2010,6.60,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2011,6.30,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2012,6.20,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2013,6.20,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2014,7,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2015,6.90,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2016,6.80,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2017,6.80,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2018,6.70,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2019,6.60,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2020,6.80,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,SK,2021,6.90,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1980,8.50,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1981,8.50,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1982,7.70,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1983,7.60,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1984,7.20,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1985,7.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1986,6.80,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1987,6.70,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1988,6.50,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1989,6.50,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1990,6.50,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1991,6.50,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1992,6.50,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1993,6.40,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1994,6.20,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1995,6.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1996,5.90,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1997,5.80,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1998,5.60,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,1999,6.50,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2000,5.60,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2001,5.60,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2002,5.80,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2003,5.70,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2004,5.60,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2005,5.30,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2006,5.10,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2007,4.40,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2008,4.10,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2009,4.10,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2010,4.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2011,3.90,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2012,3.90,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2013,3.90,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2014,4.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2015,3.90,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2016,4.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2017,4.10,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2018,4.10,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2019,4.10,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2020,4.50,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,TR,2021,4.40,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2001,7.71,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2002,7.51,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2003,7.31,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2004,7.1,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2005,6.89,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2006,6.61,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2007,6.42,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2008,6.34,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2009,6.22,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2010,6.06,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2011,6.01,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2012,6.01,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2013,5.98,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2014,6.04,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2015,6,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2016,6.04,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2017,5.87,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,ALOS,NR,UK,2018,5.85,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,1989,17681944.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,1990,18307276.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,1991,17822379.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,1992,17387051.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,1993,17272923.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,1994,17262389.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,1995,17683728.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,1996,17682423.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,1997,16010957,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,1998,16075361.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,1999,15580847.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2000,15467895.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2001,14994555.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2002,14988636.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2003,14887660.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2004,15374263.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2005,14908066.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2006,14985529.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2007,14982934.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2008,15019847.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2009,14757766.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2010,14453199.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2011,14256918.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2012,13910144.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2013,13699604.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2014,13525626.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2015,13262161.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2016,13150917.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2017,12914787.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2018,12747740.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2019,12561583.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2020,10702139.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,AT,2021,10948808.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2000,13978591.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2001,13821507.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2002,13612359.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2003,13468220.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2004,13306230.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2005,13251054.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2006,13072413.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2007,12983402.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2008,13090868.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2009,12851727.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2010,12801044.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2011,12752281.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2012,12708241.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2013,12559888.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2014,12644430.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2015,12497108.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2016,12581806.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2017,12380653.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2018,12361553.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2019,12204351.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2020,10420215.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BE,2021,10721090.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BG,2019,10010120.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BG,2020,8617958.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,BG,2021,9086396.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CH,2010,9684640.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CH,2011,9603222.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CH,2012,9317440.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CH,2013,9340431.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CH,2014,9351160.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CH,2015,9405337.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CH,2016,9425429.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CH,2017,9282083.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CH,2018,9151640.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CH,2019,9128535.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CH,2020,8733127.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CH,2021,8965151.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CY,2012,387279,bd
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CY,2013,380101,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CY,2014,389459,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CY,2015,377922,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CY,2016,376891,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CY,2017,402903,bd
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CY,2018,613089,bd
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CY,2019,621348,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CY,2020,528782,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CY,2021,531570,bd
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CZ,2005,16319657.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CZ,2006,15734636.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CZ,2007,14355005,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CZ,2008,13734717.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CZ,2009,13494836.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CZ,2010,13042711,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CZ,2011,12741516.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CZ,2012,12422977.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CZ,2013,11777528.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CZ,2014,11811881.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CZ,2015,11493278.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CZ,2016,11282442.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CZ,2017,10979587.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CZ,2018,10777561.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CZ,2019,10624737.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DAY_HOSP,NR,CZ,2020,9293798.00,
