STRUCTURE,STRUCTURE_ID,freq,unit,icha11_fs,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CY,2016,17.17,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CY,2017,20.33,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CY,2018,22.56,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CY,2019,17.93,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CY,2020,21.37,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CY,2021,24.48,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CZ,2010,127.25,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CZ,2011,130.60,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CZ,2012,130.86,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CZ,2013,137.24,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CZ,2014,136.13,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CZ,2015,135.07,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CZ,2016,146.80,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CZ,2017,161.72,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CZ,2018,186.20,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CZ,2019,198.57,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CZ,2020,204.94,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,CZ,2021,219.75,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,1992,9.28,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,1993,9.80,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,1994,10.44,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,1995,11.83,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,1996,7.31,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,1997,9.18,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,1998,10.34,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,1999,11.84,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2000,12.83,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2001,12.80,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2002,13.76,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2003,14.66,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2004,15.42,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2005,16.19,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2006,17.12,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2007,17.91,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2008,18.76,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2009,20.26,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2010,21.73,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2011,22.98,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2012,21.95,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2013,20.37,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2014,21.35,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2015,21.03,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2016,21.82,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2017,23.60,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2018,24.52,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2019,23.85,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2020,26.01,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,DE,2021,26.16,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2003,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2004,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2005,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2006,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2007,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2008,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2009,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2010,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2011,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2012,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2013,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2014,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2015,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2016,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2017,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2018,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2019,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2020,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,EE,2021,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2003,10.57,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2004,11.11,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2005,12.46,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2006,12.37,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2007,12.78,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2008,6.99,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2009,6.99,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2010,7.28,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2011,7.15,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2012,7.18,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2013,7.16,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2014,7.34,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2015,7.43,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2016,7.64,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2017,8.31,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2018,8.40,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2019,8.95,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2020,10.62,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,ES,2021,10.52,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HR,2014,0.30,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HR,2015,0.63,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HR,2016,0.64,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HR,2017,0.48,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HR,2018,0.85,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HR,2019,1.76,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HR,2020,0.54,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HU,2006,3223.33,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HU,2007,3250.93,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HU,2008,3254.56,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HU,2009,3584.09,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HU,2010,3918.64,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HU,2011,4004.71,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HU,2012,3608.90,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HU,2013,3553.02,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HU,2014,3258.55,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HU,2015,3284.82,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HU,2016,3495.56,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HU,2017,3388.91,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HU,2018,3480.96,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HU,2019,3797.65,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HU,2020,3904.10,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,HU,2021,4254.52,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,IS,2011,6764.42,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,IS,2012,7114.75,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,IS,2013,7516.95,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,IS,2014,8000.65,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,IS,2015,8733.13,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,IS,2016,9844.15,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,IS,2017,10728.07,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,IS,2018,11360.47,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,IS,2019,11928.53,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,IS,2020,13005.38,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,IS,2021,14287.01,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LT,2014,0.01,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LT,2015,0.01,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LT,2016,0.01,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LT,2017,0.02,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LT,2018,0.02,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LT,2019,0.03,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LT,2020,0.04,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LU,2012,2.17,b
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LU,2013,2.12,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LU,2014,2.07,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LU,2015,2.02,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LU,2016,1.98,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LU,2017,1.93,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LU,2018,1.89,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LU,2019,1.73,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LU,2020,1.64,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LU,2021,1.66,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LV,2017,0.37,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,LV,2018,0.16,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,MT,2020,0.00,p
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,1998,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,1999,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2000,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2001,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2002,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2003,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2004,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2005,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2006,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2007,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2008,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2009,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2010,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2011,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2012,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2013,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2014,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2015,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2016,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2017,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2018,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2019,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NL,2020,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,NO,2018,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,PL,2017,16.62,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,PL,2018,15.10,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,PL,2019,15.74,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,PL,2020,17.95,p
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2001,33.95,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2002,37.87,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2003,41.97,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2004,43.70,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2005,51.28,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2006,53.85,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2007,48.10,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2008,47.40,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2009,20.54,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2010,13.12,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2011,15.03,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2012,18.49,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2013,24.69,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2014,36.30,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2015,32.86,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2016,34.97,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2017,31.02,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2018,34.99,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2019,35.70,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2020,29.36,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SE,2021,31.59,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SI,2018,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SI,2019,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SI,2020,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,SK,2020,9.48,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,UK,2013,1.94,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,UK,2014,1.97,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,UK,2015,2.20,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,UK,2016,2.44,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,UK,2017,2.77,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,UK,2018,3.18,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS63,UK,2019,3.60,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CH,2010,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CH,2011,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CH,2012,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CH,2013,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CH,2014,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CH,2015,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CH,2016,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CH,2017,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CH,2018,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CH,2019,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CH,2020,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CH,2021,0.00,b
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CY,2010,4.79,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CY,2011,5.16,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CY,2012,5.20,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CY,2013,6.45,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CY,2014,5.93,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CY,2015,10.66,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CY,2016,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CY,2017,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CY,2018,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CY,2019,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CY,2020,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CY,2021,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,CZ,2011,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2003,0.77,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2004,0.89,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2005,1.02,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2006,1.15,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2007,1.47,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2008,1.74,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2009,1.73,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2010,1.70,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2011,2.17,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2012,0.89,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2013,1.06,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2014,0.70,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2015,0.40,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2016,0.37,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2017,0.32,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2018,0.31,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2019,0.30,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2020,0.29,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,EE,2021,0.28,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HR,2014,0.15,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HR,2015,0.09,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HR,2016,0.30,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HR,2017,0.08,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HR,2018,0.27,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HR,2019,0.59,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HR,2020,0.16,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HU,2006,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HU,2007,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HU,2008,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HU,2009,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HU,2010,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HU,2011,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HU,2012,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HU,2013,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HU,2014,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HU,2015,0.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,NAC_HAB,FS7,HU,2016,0.00,
