STRUCTURE,STRUCTURE_ID,freq,icha_hc,indic_he,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,1999,57421,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2000,51137,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2001,50908,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2002,52243,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2003,48845,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2004,49666,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2005,51015,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2006,48781,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2007,45302,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2008,46633,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2009,45598,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2010,43210,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2011,41311,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2012,40876,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2013,40016,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2014,39318,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2015,37723,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2016,39348,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2017,40186,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2018,38936,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,2019,39284.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1970,8422179,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1971,8753143,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1972,9167157,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1973,9459510,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1974,9595870,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1975,10048174,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1976,10123803,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1977,10147590,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1978,10064191,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1979,10173124,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1980,10241330,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1981,10058078,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1982,10004256,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1983,9683780,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1984,9777207,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1985,9716898,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1986,9532094,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1987,9558520,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1988,9532211,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1989,8799243,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1990,8966192,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1991,9217487,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1992,9579016,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1993,9675454,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1994,9524970,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1995,9538294,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1996,10107227,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1997,10248871,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1998,10278488,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,1999,10215669,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2000,9918022,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2001,9838464,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2002,9587352,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2003,9174462,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2004,9106121,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2005,8978666,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2006,8937087,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2007,8686435,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2008,8545258,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2009,8414193,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2010,8192318,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2011,7860783,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2012,7667771,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2013,7455020,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2014,7296843,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2015,7200391,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2016,7075725,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2017,7020505,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2018,6896911,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2019,6748534.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IT,2020,4790669,p
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2000,1775,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2001,1965,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2002,1989,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2003,2020,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2004,2071,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2005,2265,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2006,2358,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2007,2378,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2008,2544,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2009,2640,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2010,2506,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2011,2475,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2012,2336,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2013,2636,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2014,2321,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2015,2185,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2016,2185,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2017,2858,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2018,1568,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LI,2019,2047,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1971,581709,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1972,599528,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1973,604956,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1974,617128,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1975,629770,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1976,634099,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1977,646291,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1978,660873,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1979,671658,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1980,689512,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1981,713071,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1982,740846,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1983,752930,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1984,767980,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1985,772319,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1986,793240,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1987,811516,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1988,803132,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1989,750073,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1990,690914,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1991,704400,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1992,705483,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1993,738327,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1994,750623,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1995,765727,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1996,768155,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1997,790410,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1998,857482,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,1999,878902,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2000,836774,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2001,795067,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2002,771261,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2003,760014,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2004,762586,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2005,753204,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2006,722931,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2007,728614,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2008,729313,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2009,732010,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2010,721052,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2011,721728,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2012,702631,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2013,685663,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2014,673064,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2015,670011,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2016,654597,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2017,636710,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2018,622941,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2019,615408.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2020,440302,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LT,2021,455175,p
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2002,79205,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2003,79810,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2004,80362,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2005,79655,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2006,76566,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2007,79516,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2008,80682,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2009,80638,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2010,78968,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2011,81221,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2012,80891,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2013,79997,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2014,79635,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2015,78883,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2016,79584,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2017,78309,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2018,77947,p
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2019,79583.00,p
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LU,2020,68037,p
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1980,600000,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1981,613000,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1982,623000,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1983,645000,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1984,655000,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1985,661000,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1986,686000,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1987,695000,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1988,685000,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1989,635000,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1990,600000,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1991,564000,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1992,522000,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1993,526000,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1994,536000,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1995,535500,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1996,522149,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1997,535600,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1998,537843,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,1999,537857,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2000,526511,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2001,499238,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2002,478099,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2003,487699,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2004,489154,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2005,509121,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2006,529343,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2007,531664,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2008,519079,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2009,425974,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2010,380449,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2011,391770,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2012,386691,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2013,377307,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2014,369804,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2015,369876,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2016,373473,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2017,356863,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2018,359380,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,LV,2019,355705.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ME,2005,61500,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ME,2006,63995,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ME,2007,60475,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ME,2008,68837,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ME,2009,66351,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ME,2010,73377,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ME,2011,74362,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ME,2012,72263,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ME,2013,73564,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ME,2014,73996,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ME,2015,77071,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ME,2016,73825,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ME,2017,73847,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ME,2018,74493,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ME,2019,72758.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,MT,2005,31786,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,MT,2006,31735,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,MT,2007,30011,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,MT,2008,38553,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,MT,2009,48826,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,MT,2010,54843,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,MT,2011,60588,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,MT,2012,62970,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,MT,2013,63137,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,MT,2014,66710,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,MT,2015,70089,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,MT,2016,69965,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,MT,2017,72445,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,MT,2018,72774,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,MT,2019,73386,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,NL,1990,1479890,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,NL,1991,1495036,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,NL,1992,1513057,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,NL,1993,1523699,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,NL,1994,1552394,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,NL,1995,1544664,
