STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,n_contact,isco08,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2211,CZ,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2211,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2211,EE,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2211,EL,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2211,ES,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2211,HU,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2211,MT,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2211,PL,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2211,SI,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2211,SK,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2211,TR,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2212,BE,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2212,CY,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2212,CZ,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2212,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2212,EE,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2212,EL,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2212,ES,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2212,LV,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2212,PL,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2212,SI,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2212,SK,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2212,TR,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2261,AT,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2261,BG,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2261,CY,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2261,CZ,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2261,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2261,HU,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2261,LV,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2261,PL,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2261,RO,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y25-34,TOTAL,GT5,OC2261,TR,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2211,AT,2008,62.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2211,BE,2008,72.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2211,BG,2008,79.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2211,CY,2008,99.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2211,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2211,EE,2008,71.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2211,EL,2008,76.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2211,ES,2008,70.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2211,HU,2008,65.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2211,LV,2008,89.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2211,PL,2008,66.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2211,RO,2008,90.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2211,SI,2008,69.2,u
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2211,TR,2008,77.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2212,BE,2008,88.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2212,BG,2008,93.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2212,CY,2008,77.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2212,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2212,EE,2008,89.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2212,EL,2008,81.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2212,ES,2008,90.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2212,HU,2008,84,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2212,LV,2008,90.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2212,PL,2008,82.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2212,RO,2008,97,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2212,SI,2008,83.7,u
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2212,TR,2008,72.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2261,AT,2008,86.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2261,BE,2008,92.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2261,BG,2008,91.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2261,CY,2008,90.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2261,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2261,EE,2008,92.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2261,EL,2008,100,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2261,ES,2008,93.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2261,HU,2008,85.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2261,LV,2008,85.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2261,PL,2008,84.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2261,RO,2008,97.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2261,SI,2008,69.8,u
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,0,OC2261,TR,2008,90.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2211,AT,2008,26.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2211,BE,2008,22.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2211,BG,2008,14,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2211,CY,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2211,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2211,EE,2008,21.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2211,EL,2008,16.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2211,ES,2008,21.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2211,HU,2008,20.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2211,LV,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2211,PL,2008,22.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2211,RO,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2211,SI,2008,11.5,u
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2211,TR,2008,13.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2212,BE,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2212,BG,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2212,CY,2008,13.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2212,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2212,EE,2008,10.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2212,EL,2008,14.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2212,ES,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2212,HU,2008,14.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2212,LV,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2212,PL,2008,12.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2212,RO,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2212,SI,2008,16.3,u
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2212,TR,2008,15,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2261,AT,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2261,BE,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2261,BG,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2261,CY,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2261,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2261,EE,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2261,ES,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2261,HU,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2261,LV,2008,9.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2261,PL,2008,9.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2261,RO,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2261,SI,2008,17.8,u
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,1,OC2261,TR,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2211,AT,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2211,BE,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2211,BG,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2211,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2211,EL,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2211,ES,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2211,HU,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2211,LV,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2211,PL,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2211,RO,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2211,SI,2008,7.7,u
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2211,TR,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2212,BE,2008,1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2212,BG,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2212,CY,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2212,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2212,EL,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2212,ES,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2212,LV,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2212,PL,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2212,TR,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2261,AT,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2261,BE,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2261,BG,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2261,CY,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2261,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2261,ES,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2261,LV,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2261,PL,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2261,RO,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2261,SI,2008,7.5,u
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,2,OC2261,TR,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2211,AT,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2211,BE,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2211,BG,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2211,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2211,EE,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2211,EL,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2211,ES,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2211,HU,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2211,PL,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2211,SI,2008,11.7,u
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2211,TR,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2212,BE,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2212,CY,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2212,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2212,EL,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2212,ES,2008,1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2212,HU,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2212,PL,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2212,TR,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2261,AT,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2261,BE,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2261,BG,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2261,CY,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2261,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2261,ES,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2261,HU,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2261,PL,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2261,SI,2008,4.9,u
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,3-5,OC2261,TR,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,GT5,OC2211,AT,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,GT5,OC2211,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,GT5,OC2211,EL,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,GT5,OC2211,TR,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,GT5,OC2212,CY,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,GT5,OC2212,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,GT5,OC2212,PL,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,GT5,OC2212,TR,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,GT5,OC2261,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,GT5,OC2261,LV,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,GT5,OC2261,PL,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED0-2,GT5,OC2261,TR,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2211,AT,2008,72.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2211,BE,2008,71.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2211,BG,2008,77.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2211,CY,2008,97.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2211,CZ,2008,71.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2211,DE,2008,65.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2211,EE,2008,78.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2211,EL,2008,81.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2211,ES,2008,73.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2211,HU,2008,74.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2211,LV,2008,83.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2211,MT,2008,74.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2211,PL,2008,74.4,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2211,RO,2008,89.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2211,SI,2008,80.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2211,SK,2008,69.7,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2211,TR,2008,81.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2212,BE,2008,86.2,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2212,BG,2008,90.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2212,CY,2008,80,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2212,CZ,2008,69.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2212,DE,2008,78.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2212,EE,2008,81.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2212,EL,2008,79.5,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2212,ES,2008,84.3,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2212,HU,2008,80.9,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2212,LV,2008,86,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2212,MT,2008,90.8,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2212,PL,2008,81.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2212,RO,2008,96.6,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2212,SI,2008,88.1,
dataflow,ESTAT:HLTH_EHIS_HC5(1.0),A,F,Y35-44,ED3_4,0,OC2212,SK,2008,76.2,
