STRUCTURE,STRUCTURE_ID,freq,unit,quantile,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,M,NL,2012,179.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,M,NO,2012,66.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,M,PL,2012,576.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,M,PT,2012,64.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,M,RO,2012,288.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,M,SE,2012,85.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,M,SI,2012,39.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,M,SK,2012,80.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,M,UK,2012,744.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,AT,2012,166.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,BE,2012,323.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,BG,2012,472.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,CY,2012,44.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,CZ,2012,320.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,DE,2012,2491.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,DK,2012,184.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,EE,2012,51.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,EEA,2012,14990.5,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,EL,2012,287.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,ES,2012,1916.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,EU27_2007,2012,14821.7,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,FI,2012,233.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,FR,2012,1292.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,HU,2012,580.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,IS,2012,7.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,IT,2012,1391.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,LT,2012,143.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,LU,2012,15.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,LV,2012,94.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,MT,2012,7.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,NL,2012,400.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,NO,2012,161.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,PL,2012,1596.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,PT,2012,177.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,RO,2012,579.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,SE,2012,202.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,SI,2012,81.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,SK,2012,204.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE15,T,UK,2012,1562.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,AT,2012,58.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,BE,2012,60.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,BG,2012,115.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,CY,2012,13.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,CZ,2012,129.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,DE,2012,715.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,DK,2012,34.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,EE,2012,13.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,EEA,2012,4329.1,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,EL,2012,150.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,ES,2012,539.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,EU27_2007,2012,4311.8,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,FI,2012,40.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,FR,2012,290.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,HU,2012,156.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,IS,2012,0.9,u
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,IT,2012,754.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,LT,2012,73.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,LU,2012,2.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,LV,2012,32.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,MT,2012,1.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,NL,2012,57.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,NO,2012,16.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,PL,2012,533.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,PT,2012,66.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,RO,2012,134.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,SE,2012,36.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,SI,2012,20.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,SK,2012,44.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,F,UK,2012,238.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,AT,2012,30.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,BE,2012,61.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,BG,2012,116.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,CY,2012,10.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,CZ,2012,82.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,DE,2012,564.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,DK,2012,23.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,EE,2012,6.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,EEA,2012,2695.5,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,EL,2012,69.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,ES,2012,349.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,EU27_2007,2012,2675.8,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,FI,2012,53.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,FR,2012,181.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,HU,2012,102.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,IS,2012,0.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,IT,2012,322.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,LT,2012,14.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,LU,2012,0.4,u
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,LV,2012,16.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,MT,2012,1.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,NL,2012,59.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,NO,2012,18.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,PL,2012,207.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,PT,2012,35.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,RO,2012,143.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,SE,2012,37.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,SI,2012,16.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,SK,2012,13.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,M,UK,2012,154.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,AT,2012,89.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,BE,2012,122.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,BG,2012,231.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,CY,2012,23.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,CZ,2012,211.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,DE,2012,1280.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,DK,2012,57.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,EE,2012,19.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,EEA,2012,7024.6,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,EL,2012,219.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,ES,2012,888.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,EU27_2007,2012,6987.6,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,FI,2012,93.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,FR,2012,471.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,HU,2012,258.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,IS,2012,1.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,IT,2012,1077.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,LT,2012,88.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,LU,2012,2.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,LV,2012,49.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,MT,2012,3.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,NL,2012,117.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,NO,2012,35.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,PL,2012,740.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,PT,2012,101.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,RO,2012,277.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,SE,2012,74.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,SI,2012,37.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,SK,2012,57.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0000,Y_GE65,T,UK,2012,392.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,AT,2012,247.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,BE,2012,207.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,BG,2012,294.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,CY,2012,35.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,CZ,2012,201.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,DE,2012,2085.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,DK,2012,138.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,EE,2012,34.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,EEA,2012,14044.3,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,EL,2012,150.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,ES,2012,2027.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,EU27_2007,2012,13892.5,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,FI,2012,249.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,FR,2012,1828.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,HU,2012,282.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,IS,2012,6.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,IT,2012,994.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,LT,2012,51.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,LU,2012,20.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,LV,2012,65.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,MT,2012,13.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,NL,2012,301.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,NO,2012,145.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,PL,2012,1216.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,PT,2012,117.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,RO,2012,1175.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,SE,2012,131.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,SI,2012,63.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,SK,2012,95.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,F,UK,2012,1862.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,AT,2012,276.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,BE,2012,193.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,BG,2012,265.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,CY,2012,23.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,CZ,2012,212.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,DE,2012,2197.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,DK,2012,147.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,EE,2012,21.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,EEA,2012,13077.0,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,EL,2012,128.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,ES,2012,2030.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,EU27_2007,2012,12919.5,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,FI,2012,252.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,FR,2012,1550.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,HU,2012,260.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,IS,2012,8.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,IT,2012,1018.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,LT,2012,51.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,LU,2012,17.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,LV,2012,45.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,MT,2012,12.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,NL,2012,278.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,NO,2012,149.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,PL,2012,1099.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,PT,2012,59.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,RO,2012,1081.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,SE,2012,175.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,SI,2012,72.8,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,SK,2012,155.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,M,UK,2012,1291.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,AT,2012,524.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,BE,2012,401.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,BG,2012,560.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,CY,2012,59.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,CZ,2012,413.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,DE,2012,4283.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,DK,2012,285.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,EE,2012,55.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,EEA,2012,27121.3,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,EL,2012,279.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,ES,2012,4058.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,EU27_2007,2012,26812.1,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,FI,2012,501.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,FR,2012,3379.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,HU,2012,542.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,IS,2012,15.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,IT,2012,2013.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,LT,2012,103.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,LU,2012,37.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,LV,2012,110.6,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,MT,2012,25.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,NL,2012,579.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,NO,2012,294.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,PL,2012,2315.9,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,PT,2012,177.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,RO,2012,2257.0,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,SE,2012,307.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,SI,2012,136.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,SK,2012,251.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y15-44,T,UK,2012,3153.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y45-64,F,AT,2012,181.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y45-64,F,BE,2012,203.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y45-64,F,BG,2012,241.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y45-64,F,CY,2012,29.3,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y45-64,F,CZ,2012,158.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y45-64,F,DE,2012,1277.4,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y45-64,F,DK,2012,90.2,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y45-64,F,EE,2012,29.7,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y45-64,F,EEA,2012,9694.6,e
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y45-64,F,EL,2012,108.1,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y45-64,F,ES,2012,1276.5,
dataflow,ESTAT:HLTH_DPEH030(1.0),A,THS,QU2,PB0001,Y45-64,F,EU27_2007,2012,9624.1,e
