STRUCTURE,STRUCTURE_ID,freq,deg_urb,sex,age,lev_diff,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,MOD,PC,SK,2019,21.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,MOD,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,AT,2019,75.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,BE,2019,76.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,BG,2019,86.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,CY,2019,76.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,CZ,2019,72.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,DE,2019,65.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,DK,2019,80.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,EE,2019,84.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,EL,2019,84.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,ES,2019,85.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,EU27_2020,2019,73.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,FI,2019,76.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,FR,2019,70.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,HR,2019,81.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,HU,2019,74.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,IE,2019,78.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,IS,2019,78.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,IT,2019,85.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,LT,2019,62.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,LU,2019,78.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,LV,2019,64.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,MT,2019,78.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,NL,2019,55.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,NO,2019,92.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,PL,2019,67.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,PT,2019,76.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,RO,2019,48.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,SE,2019,78.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,SI,2019,80.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,SK,2019,65.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,NONE,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,AT,2019,12.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,BE,2019,12.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,BG,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,CY,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,CZ,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,DE,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,DK,2019,9.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,EE,2019,11.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,EL,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,ES,2019,8.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,EU27_2020,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,FI,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,FR,2019,11.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,HR,2019,7.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,HU,2019,7.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,IE,2019,9.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,IS,2019,7.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,IT,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,LT,2019,12.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,LU,2019,5.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,LV,2019,14.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,MT,2019,8.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,NL,2019,20.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,NO,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,PL,2019,11.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,PT,2019,11.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,RO,2019,33.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,SE,2019,7.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,SI,2019,10.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,SK,2019,12.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y55-64,SEV,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,AT,2014,24.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,AT,2019,31.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,BE,2014,33.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,BE,2019,23.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,BG,2014,47.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,BG,2019,38.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,CY,2014,39.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,CY,2019,39.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,CZ,2014,60.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,CZ,2019,45.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,DE,2014,29.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,DE,2019,34.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,DK,2014,27.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,DK,2019,22.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,EE,2014,15.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,EE,2019,17.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,EL,2014,33.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,EL,2019,31.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,ES,2014,31.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,ES,2019,26.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,EU27_2020,2014,36.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,EU27_2020,2019,36.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,EU28,2014,35.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,FI,2014,25.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,FI,2019,30.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,FR,2014,31.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,FR,2019,32.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,HR,2014,41.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,HR,2019,57.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,HU,2014,42.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,HU,2019,35.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,IE,2014,38.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,IE,2019,35.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,IS,2014,27.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,IS,2019,26.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,IT,2014,36.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,IT,2019,30.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,LT,2014,52.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,LT,2019,52.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,LU,2014,31.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,LU,2019,33.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,LV,2014,53.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,LV,2019,46.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,MT,2014,29.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,MT,2019,35.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,NL,2014,51.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,NL,2019,51.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,NO,2014,12.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,NO,2019,13.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,PL,2014,42.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,PL,2019,44.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,PT,2014,35.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,PT,2019,37.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,RO,2014,46.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,RO,2019,75.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,SE,2014,27.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,SE,2019,29.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,SI,2014,34.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,SI,2019,24.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,SK,2014,68.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,SK,2019,50.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,LTD,PC,UK,2014,31.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,AT,2014,12.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,AT,2019,17.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,BE,2014,12.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,BE,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,BG,2014,27.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,BG,2019,24.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,CY,2014,18.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,CY,2019,17.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,CZ,2014,42.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,CZ,2019,33.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,DE,2014,21.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,DE,2019,22.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,DK,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,DK,2019,14.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,EE,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,EE,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,EL,2014,21.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,EL,2019,17.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,ES,2014,14.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,ES,2019,12.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,EU27_2020,2014,20.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,EU27_2020,2019,20.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,EU28,2014,19.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,FI,2014,19.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,FI,2019,20.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,FR,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,FR,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,HR,2014,23.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,HR,2019,33.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,HU,2014,25.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,HU,2019,24.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,IE,2014,26.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,IE,2019,20.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,IS,2014,18.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,IS,2019,13.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,IT,2014,18.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,IT,2019,18.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,LT,2014,32.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,LT,2019,34.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,LU,2014,21.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,LU,2019,26.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,LV,2014,29.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,LV,2019,25.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,MT,2014,19.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,MT,2019,22.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,NL,2014,30.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,NL,2019,33.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,NO,2014,6.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,NO,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,PL,2014,21.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,PL,2019,26.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,PT,2014,12.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,PT,2019,20.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,RO,2014,23.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,RO,2019,21.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,SE,2014,23.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,SE,2019,22.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,SI,2014,23.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,SI,2019,11.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,SK,2014,36.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,SK,2019,25.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,MOD,PC,UK,2014,17.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,AT,2014,75.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,AT,2019,68.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,BE,2014,66.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,BE,2019,76.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,BG,2014,52.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,BG,2019,61.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,CY,2014,60.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,CY,2019,60.5,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,CZ,2014,39.3,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,CZ,2019,54.2,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,DE,2014,70.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,DE,2019,65.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,DK,2014,72.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,DK,2019,77.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,EE,2014,84.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,EE,2019,82.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,EL,2014,66.1,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,EL,2019,69.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,ES,2014,68.6,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,ES,2019,74.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,EU27_2020,2014,64.0,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,EU27_2020,2019,63.7,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,EU28,2014,64.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,FI,2014,74.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,FI,2019,69.9,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,FR,2014,68.8,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,FR,2019,67.4,
dataflow,ESTAT:HLTH_EHIS_TAU(1.0),A,DEG1,T,Y65-74,NONE,PC,HR,2014,58.2,
