STRUCTURE,STRUCTURE_ID,freq,unit,quantile,assist,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,EU27_2007,2012,3226.4,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,FI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,FR,2012,403.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,HU,2012,102.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,IT,2012,169.8,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,LT,2012,36.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,LU,2012,3.5,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,LV,2012,24.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,MT,2012,1.8,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,NL,2012,139.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,NO,2012,52.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,PL,2012,265.7,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,PT,2012,53.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,RO,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,SE,2012,57.1,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,SI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,SK,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,M,UK,2012,515.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,AT,2012,127.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,BE,2012,145.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,BG,2012,47.5,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,CY,2012,7.5,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,CZ,2012,102.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,DE,2012,1592.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,DK,2012,109.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,EE,2012,17.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,EEA,2012,7565.4,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,EL,2012,140.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,ES,2012,691.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,EU27_2007,2012,7461.7,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,FI,2012,33.1,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,FR,2012,788.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,HU,2012,234.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,IS,2012,3.5,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,IT,2012,567.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,LT,2012,90.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,LU,2012,6.5,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,LV,2012,55.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,MT,2012,3.6,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,NL,2012,269.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,NO,2012,100.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,PL,2012,802.5,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,PT,2012,117.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,RO,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,SE,2012,126.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,SI,2012,10.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,SK,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU4,TOTAL,T,UK,2012,1358.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,AT,2012,7.5,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,BE,2012,10.5,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,BG,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,CZ,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,DE,2012,39.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,DK,2012,7.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,EE,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,EEA,2012,586.4,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,EL,2012,8.5,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,ES,2012,40.5,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,EU27_2007,2012,577.9,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,FI,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,FR,2012,123.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,HU,2012,9.7,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,IT,2012,89.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,LT,2012,9.0,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,LU,2012,0.6,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,LV,2012,1.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,MT,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,NL,2012,17.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,NO,2012,8.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,PL,2012,65.3,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,PT,2012,11.5,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,RO,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,SE,2012,22.4,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,SI,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,SK,2012,1.6,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,F,UK,2012,101.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,AT,2012,13.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,BE,2012,15.4,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,BG,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,CZ,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,DE,2012,124.5,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,DK,2012,6.3,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,EE,2012,1.1,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,EEA,2012,627.2,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,EL,2012,10.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,ES,2012,27.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,EU27_2007,2012,624.6,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,FI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,FR,2012,144.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,HU,2012,2.4,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,IT,2012,91.8,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,LT,2012,6.0,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,LU,2012,0.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,LV,2012,0.9,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,MT,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,NL,2012,11.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,NO,2012,2.5,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,PL,2012,10.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,PT,2012,3.0,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,RO,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,SE,2012,7.4,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,SI,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,SK,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,M,UK,2012,138.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,AT,2012,20.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,BE,2012,25.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,BG,2012,6.7,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,CY,2012,0.6,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,CZ,2012,6.8,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,DE,2012,163.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,DK,2012,13.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,EE,2012,1.5,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,EEA,2012,1213.5,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,EL,2012,18.7,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,ES,2012,67.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,EU27_2007,2012,1202.5,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,FI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,FR,2012,267.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,HU,2012,12.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,IS,2012,0.3,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,IT,2012,181.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,LT,2012,15.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,LU,2012,0.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,LV,2012,2.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,MT,2012,0.9,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,NL,2012,29.7,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,NO,2012,10.7,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,PL,2012,75.5,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,PT,2012,14.5,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,RO,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,SE,2012,29.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,SI,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,SK,2012,5.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1015,T,UK,2012,240.0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,AT,2012,27.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,BE,2012,44.9,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,BG,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,CZ,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,DE,2012,341.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,DK,2012,35.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,EE,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,EEA,2012,1449.3,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,EL,2012,49.0,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,ES,2012,81.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,EU27_2007,2012,1416.1,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,FI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,FR,2012,143.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,HU,2012,59.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,IT,2012,86.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,LT,2012,18.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,LU,2012,2.3,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,LV,2012,8.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,MT,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,NL,2012,64.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,NO,2012,32.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,PL,2012,91.8,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,PT,2012,26.7,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,RO,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,SE,2012,37.6,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,SI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,SK,2012,9.4,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,F,UK,2012,241.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,AT,2012,38.7,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,BE,2012,30.3,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,BG,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,CZ,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,DE,2012,572.7,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,DK,2012,27.5,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,EE,2012,5.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,EEA,2012,1910.3,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,EL,2012,42.4,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,ES,2012,129.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,EU27_2007,2012,1878.4,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,FI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,FR,2012,301.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,HU,2012,47.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,IT,2012,89.4,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,LT,2012,11.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,LU,2012,3.0,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,LV,2012,5.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,MT,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,NL,2012,66.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,NO,2012,31.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,PL,2012,66.3,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,PT,2012,20.7,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,RO,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,SE,2012,32.8,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,SI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,SK,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,M,UK,2012,347.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,AT,2012,65.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,BE,2012,75.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,BG,2012,15.3,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,CY,2012,6.4,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,CZ,2012,35.1,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,DE,2012,913.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,DK,2012,62.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,EE,2012,6.8,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,EEA,2012,3359.6,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,EL,2012,91.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,ES,2012,211.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,EU27_2007,2012,3294.5,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,FI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,FR,2012,445.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,HU,2012,106.6,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,IS,2012,1.9,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,IT,2012,176.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,LT,2012,29.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,LU,2012,5.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,LV,2012,13.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,MT,2012,2.1,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,NL,2012,130.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,NO,2012,63.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,PL,2012,158.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,PT,2012,47.4,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,RO,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,SE,2012,70.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,SI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,SK,2012,18.8,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,AS1095,T,UK,2012,588.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,AT,2012,34.8,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,BE,2012,55.4,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,BG,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,CZ,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,DE,2012,380.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,DK,2012,42.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,EE,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,EEA,2012,2035.6,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,EL,2012,57.6,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,ES,2012,121.7,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,EU27_2007,2012,1994.1,e
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,FI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,FR,2012,266.9,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,HU,2012,69.1,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,IT,2012,176.4,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,LT,2012,27.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,LU,2012,2.9,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,LV,2012,9.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,MT,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,NL,2012,82.5,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,NO,2012,40.3,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,PL,2012,157.1,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,PT,2012,38.2,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,RO,2012,0,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,SE,2012,60.0,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,SI,2012,,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,SK,2012,11.0,u
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,F,UK,2012,342.2,
dataflow,ESTAT:HLTH_DPEH150(1.0),A,THS,QU5,TOTAL,M,AT,2012,51.9,
