STRUCTURE,STRUCTURE_ID,freq,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EU25,2002,75,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EU25,2003,75.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EU27_2007,2002,74.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,EU27_2007,2003,74.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,FI,1995,72.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,FI,1996,73.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,FI,1997,73.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,FI,1998,73.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,FI,1999,73.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,FI,2000,74.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,FI,2001,74.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,FI,2002,74.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,FI,2003,75.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,FR,1998,74.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,FR,1999,75,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,FR,2000,75.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,FR,2001,75.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,FR,2002,75.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,FR,2003,75.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,HU,1995,65.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,HU,1996,66.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,HU,1997,66.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,HU,1998,66.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,HU,1999,66.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,HU,2000,67.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,HU,2001,68.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,HU,2002,68.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,HU,2003,68.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IE,1995,72.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IE,1996,73.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IE,1997,73.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IE,1998,73.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IE,1999,73.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IE,2000,74,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IE,2001,74.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IE,2002,75.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IE,2003,75.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IS,1995,76,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IS,1996,76.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IS,1997,76.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IS,1998,77.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IS,1999,77.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IS,2000,77.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IS,2001,78.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IS,2002,78.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IS,2003,79.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IT,1995,75,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IT,1996,75.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IT,1997,75.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IT,1998,76,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IT,1999,76.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IT,2000,76.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IT,2001,77.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IT,2002,77.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,IT,2003,77.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LT,1995,63.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LT,1996,64.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LT,1997,65.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LT,1998,66,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LT,1999,66.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LT,2000,66.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LT,2001,65.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LT,2002,66.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LT,2003,66.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LU,1995,73,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LU,1996,73.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LU,1997,74,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LU,1998,73.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LU,1999,74.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LU,2000,74.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LU,2001,75.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LU,2002,74.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LU,2003,74.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LV,2002,64.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,LV,2003,65.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,MT,1995,74.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,MT,1996,74.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,MT,1997,75.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,MT,1998,74.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,MT,1999,75.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,MT,2000,76.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,MT,2001,76.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,MT,2002,76.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,MT,2003,76.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NL,1995,74.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NL,1996,74.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NL,1997,75.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NL,1998,75.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NL,1999,75.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NL,2000,75.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NL,2001,75.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NL,2002,76,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NL,2003,76.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NO,1995,74.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NO,1996,75.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NO,1997,75.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NO,1998,75.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NO,1999,75.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NO,2000,76,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NO,2001,76.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NO,2002,76.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,NO,2003,77.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PL,1995,67.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PL,1996,68.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PL,1997,68.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PL,1998,68.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PL,1999,68.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PL,2000,69.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PL,2001,70,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PL,2002,70.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PL,2003,70.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PT,1995,71.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PT,1996,71.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PT,1997,72.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PT,1998,72.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PT,1999,72.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PT,2000,73.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PT,2001,73.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PT,2002,73.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,PT,2003,74.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,RO,1995,65.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,RO,1996,65.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,RO,1997,65.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,RO,1998,66.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,RO,1999,67.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,RO,2000,67.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,RO,2001,67.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,RO,2002,67.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,RO,2003,67.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SE,1995,76.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SE,1996,76.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SE,1997,76.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SE,1998,76.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SE,1999,77.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SE,2000,77.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SE,2001,77.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SE,2002,77.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SE,2003,78,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SI,1995,70.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SI,1996,71.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SI,1997,71.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SI,1998,71.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SI,1999,71.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SI,2000,72.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SI,2001,72.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SI,2002,72.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SI,2003,72.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SK,1995,68.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SK,1996,68.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SK,1997,68.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SK,1998,68.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SK,1999,69,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SK,2000,69.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SK,2001,69.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SK,2002,69.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,SK,2003,69.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,UK,1995,74,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,UK,1996,74.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,UK,1997,74.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,UK,1998,74.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,UK,1999,75,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,UK,2000,75.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,UK,2001,75.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,UK,2002,76,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_0_LE,UK,2003,76.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,AT,1995,8.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,AT,1996,9.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,AT,1997,8.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,AT,1998,9.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,AT,1999,8.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,AT,2000,10.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,AT,2001,9.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,AT,2002,10.0,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,AT,2003,10.2,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,BE,1995,9.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,BE,1996,9.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,BE,1997,10.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,BE,1998,9.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,BE,1999,11.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,BE,2000,11.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,BE,2001,11.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,BE,2002,11.5,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,BE,2003,11.7,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,CY,2003,12.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,CZ,2002,9.5,p
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DE,1995,8.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DE,1996,8.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DE,1997,9.8,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DE,1998,9.4,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DE,1999,9.6,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DE,2000,10.0,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DE,2001,10.6,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DE,2002,10.6,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DE,2003,10.8,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DK,1995,9.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DK,1996,8.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DK,1997,8.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DK,1998,9.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DK,1999,9.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DK,2000,7.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DK,2001,9.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DK,2002,8.5,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,DK,2003,8.4,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,EL,1995,9.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,EL,1996,10.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,EL,1997,9.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,EL,1998,10.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,EL,1999,10.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,EL,2000,9.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,EL,2001,10.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,EL,2002,9.9,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,EL,2003,9.9,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,ES,1995,10.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,ES,1996,10.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,ES,1997,10.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,ES,1998,10.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,ES,1999,11.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,ES,2000,11.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,ES,2001,10.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,ES,2002,11.2,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,ES,2003,11.3,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,EU15,1999,9.4,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,EU15,2000,9.8,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,EU15,2001,9.9,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,FI,1996,5.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,FI,1997,5.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,FI,1998,6.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,FI,1999,5.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,FI,2000,5.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,FI,2001,6.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,FI,2002,6.3,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,FI,2003,6.5,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,FR,1995,7.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,FR,1996,7.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,FR,1997,7.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,FR,1998,7.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,FR,1999,7.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,FR,2000,7.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,FR,2001,8.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,FR,2002,8.0,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,FR,2003,8.2,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,HU,2003,6.1,p
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IE,1995,9.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IE,1996,9.7,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IE,1997,9.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IE,1998,9.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IE,1999,9.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IE,2000,10.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IE,2001,9.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IE,2002,10.0,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IE,2003,10.1,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IT,1995,10.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IT,1996,10.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IT,1997,10.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IT,1998,10.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IT,1999,11.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IT,2000,11.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IT,2001,11.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IT,2002,11.8,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,IT,2003,11.9,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,MT,2002,9.9,p
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,NL,1995,9.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,NL,1996,9.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,NL,1997,9.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,NL,1998,9.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,NL,1999,9.8,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,NL,2000,9.0,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,NL,2001,9.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,NL,2002,9.2,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,NL,2003,9.2,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,NO,2003,12.1,p
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,PL,1996,8.5,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,PL,2002,9.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,PT,1995,8.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,PT,1996,7.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,PT,1997,8.1,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,PT,1998,8.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,PT,1999,8.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,PT,2000,8.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,PT,2001,8.2,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,PT,2002,8.3,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,PT,2003,8.4,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,SE,1997,9.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,SE,1998,9.6,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,SE,1999,8.9,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,SE,2000,9.4,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,SE,2001,9.3,
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,SE,2002,9.0,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,SE,2003,8.9,e
dataflow,ESTAT:HLTH_HLYE_H(1.0),A,M_65_DFLE,UK,1995,8.4,
