STRUCTURE,STRUCTURE_ID,freq,factor,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-54,RO,2020,7.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-54,SE,2013,13.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-54,SE,2020,7.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-54,SI,2013,9.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-54,SI,2020,10.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-54,SK,2013,8.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-54,SK,2020,9.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-54,TR,2013,4.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-54,UK,2013,13.2,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,AT,2013,21.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,AT,2020,19.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,BE,2013,13.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,BE,2020,12.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,BG,2013,12.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,BG,2020,17.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,CH,2013,17.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,CH,2020,12.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,CY,2013,14.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,CY,2020,6.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,CZ,2013,9.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,CZ,2020,6.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,DE,2013,2.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,DE,2020,2.2,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,DK,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,DK,2020,1.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,EA19,2013,14.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,EA19,2020,12.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,EE,2013,32.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,EE,2020,23.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,EL,2013,12.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,EL,2020,12.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,ES,2013,11.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,ES,2020,14.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,EU27_2020,2013,13.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,EU27_2020,2020,11.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,EU28,2013,13.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,FI,2013,12.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,FI,2020,14.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,FR,2013,20.7,bd
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,FR,2020,14.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,HR,2013,6.6,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,HR,2020,5.6,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,HU,2013,15.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,HU,2020,14.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,IE,2013,7.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,IE,2020,9.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,IS,2020,7.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,IT,2013,25.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,IT,2020,15.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,LT,2013,15.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,LT,2020,7.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,LU,2013,30.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,LU,2020,19.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,LV,2013,24.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,LV,2020,20.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,MT,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,MT,2020,9.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,NL,2020,23.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,NO,2013,3.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,NO,2020,9.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,PL,2013,8.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,PL,2020,10.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,PT,2013,27.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,PT,2020,15.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,RO,2013,5.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,RO,2020,7.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,SE,2013,13.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,SE,2020,7.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,SI,2013,9.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,SI,2020,10.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,SK,2013,8.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,SK,2020,9.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,TR,2013,4.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y35-64,UK,2013,13.0,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,AT,2013,20.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,AT,2020,17.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,BE,2013,15.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,BE,2020,11.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,BG,2013,12.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,BG,2020,15.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,CH,2013,14.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,CH,2020,10.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,CY,2013,12.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,CY,2020,3.9,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,CZ,2013,9.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,CZ,2020,7.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,DE,2013,2.4,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,DE,2020,2.5,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,DK,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,DK,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,EA19,2013,12.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,EA19,2020,11.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,EE,2013,26.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,EE,2020,19.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,EL,2013,7.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,EL,2020,10.2,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,ES,2013,9.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,ES,2020,12.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,EU27_2020,2013,11.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,EU27_2020,2020,10.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,EU28,2013,11.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,FI,2013,12.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,FI,2020,14.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,FR,2013,20.1,bd
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,FR,2020,12.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,HR,2013,8.3,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,HR,2020,4.1,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,HU,2013,17.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,HU,2020,12.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,IE,2013,5.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,IE,2020,9.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,IS,2020,9.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,IT,2013,24.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,IT,2020,14.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,LT,2013,14.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,LT,2020,8.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,LU,2013,26.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,LU,2020,15.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,LV,2013,22.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,LV,2020,21.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,MT,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,MT,2020,10.1,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,NL,2020,20.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,NO,2013,3.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,NO,2020,9.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,PL,2013,8.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,PL,2020,8.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,PT,2013,21.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,PT,2020,12.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,RO,2013,4.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,RO,2020,4.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,SE,2013,13.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,SE,2020,7.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,SI,2013,8.0,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,SI,2020,10.7,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,SK,2013,7.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,SK,2020,9.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,TR,2013,1.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y55-64,UK,2013,12.4,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,AT,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,BE,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,BG,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,CH,2020,3.5,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,CY,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,CZ,2020,7.9,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,DE,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,DK,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,EA19,2020,7.2,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,EE,2020,17.8,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,EL,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,ES,2020,6.8,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,EU27_2020,2020,7.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,FI,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,FR,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,HR,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,HU,2020,9.9,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,IE,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,IS,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,IT,2020,11.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,LT,2020,6.2,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,LU,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,LV,2020,16.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,MT,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,NL,2020,19.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,NO,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,PL,2020,10.2,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,PT,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,RO,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,SE,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,SI,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,F,Y65-74,SK,2020,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,AT,2013,18.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,AT,2020,17.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,BE,2013,12.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,BE,2020,10.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,BG,2013,7.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,BG,2020,10.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,CH,2013,17.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,CH,2020,12.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,CY,2013,10.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,CY,2020,3.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,CZ,2013,8.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,CZ,2020,6.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,DE,2013,1.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,DE,2020,2.0,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,DK,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,DK,2020,1.1,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,EA19,2013,10.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,EA19,2020,8.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,EE,2013,23.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,EE,2020,17.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,EL,2013,9.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,EL,2020,7.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,ES,2013,8.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,ES,2020,11.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,EU27_2020,2013,9.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,EU27_2020,2020,8.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,EU28,2013,9.4,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,FI,2013,7.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,FI,2020,8.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,FR,2013,13.0,bd
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,FR,2020,11.2,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,HR,2013,5.5,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,HR,2020,4.8,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,HU,2013,11.3,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,HU,2020,8.6,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,IE,2013,5.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,IE,2020,9.4,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,IS,2020,3.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,IT,2013,16.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,IT,2020,7.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,LT,2013,10.0,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,LT,2020,9.1,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,LU,2013,26.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,LU,2020,21.8,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,LV,2013,13.5,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,LV,2020,12.9,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,MT,2013,,bu
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,MT,2020,7.7,b
dataflow,ESTAT:HSW_EXP4(1.0),A,ACT_SVCONC,PC_EMP,M,Y15-34,NL,2020,19.2,b
