STRUCTURE,STRUCTURE_ID,freq,unit,sex,age,indic_de,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P05-P08,EU27_2020,2017,0.17,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P05-P08,EU27_2020,2018,0.15,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P05-P08,EU27_2020,2019,0.15,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P05-P08,EU27_2020,2020,0.14,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P05-P08,EU28,2011,0.22,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P05-P08,EU28,2012,0.22,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P05-P08,EU28,2013,0.21,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P05-P08,EU28,2014,0.21,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P05-P08,EU28,2015,0.2,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P05-P08,EU28,2016,0.23,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P05-P08,EU28,2017,0.21,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P20-P21,EU27_2020,2011,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P20-P21,EU27_2020,2012,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P20-P21,EU27_2020,2013,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P20-P21,EU27_2020,2014,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P20-P21,EU27_2020,2015,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P20-P21,EU27_2020,2016,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P20-P21,EU27_2020,2017,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P20-P21,EU27_2020,2018,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P20-P21,EU27_2020,2019,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P20-P21,EU27_2020,2020,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P20-P21,EU28,2011,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P20-P21,EU28,2012,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P20-P21,EU28,2013,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P20-P21,EU28,2014,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P20-P21,EU28,2015,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P20-P21,EU28,2016,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P20-P21,EU28,2017,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P22,EU27_2020,2011,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P22,EU27_2020,2012,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P22,EU27_2020,2013,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P22,EU27_2020,2014,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P22,EU27_2020,2015,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P22,EU27_2020,2016,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P22,EU27_2020,2017,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P22,EU27_2020,2018,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P22,EU27_2020,2019,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P22,EU27_2020,2020,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P22,EU28,2011,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P22,EU28,2012,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P22,EU28,2013,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P22,EU28,2014,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P22,EU28,2015,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P22,EU28,2016,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P22,EU28,2017,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P23-P29,EU27_2020,2011,0.11,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P23-P29,EU27_2020,2012,0.11,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P23-P29,EU27_2020,2013,0.12,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P23-P29,EU27_2020,2014,0.1,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P23-P29,EU27_2020,2015,0.11,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P23-P29,EU27_2020,2016,0.14,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P23-P29,EU27_2020,2017,0.12,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P23-P29,EU27_2020,2018,0.12,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P23-P29,EU27_2020,2019,0.1,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P23-P29,EU27_2020,2020,0.1,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P23-P29,EU28,2011,0.11,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P23-P29,EU28,2012,0.1,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P23-P29,EU28,2013,0.11,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P23-P29,EU28,2014,0.1,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P23-P29,EU28,2015,0.11,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P23-P29,EU28,2016,0.14,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P23-P29,EU28,2017,0.12,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P35-P39,EU27_2020,2011,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P35-P39,EU27_2020,2012,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P35-P39,EU27_2020,2013,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P35-P39,EU27_2020,2014,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P35-P39,EU27_2020,2015,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P35-P39,EU27_2020,2016,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P35-P39,EU27_2020,2017,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P35-P39,EU27_2020,2018,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P35-P39,EU27_2020,2019,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P35-P39,EU27_2020,2020,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P35-P39,EU28,2011,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P35-P39,EU28,2012,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P35-P39,EU28,2013,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P35-P39,EU28,2014,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P35-P39,EU28,2015,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P35-P39,EU28,2016,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P35-P39,EU28,2017,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P50-P61,EU27_2020,2011,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P50-P61,EU27_2020,2012,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P50-P61,EU27_2020,2013,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P50-P61,EU27_2020,2014,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P50-P61,EU27_2020,2015,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P50-P61,EU27_2020,2016,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P50-P61,EU27_2020,2017,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P50-P61,EU27_2020,2018,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P50-P61,EU27_2020,2019,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P50-P61,EU27_2020,2020,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P50-P61,EU28,2011,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P50-P61,EU28,2012,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P50-P61,EU28,2013,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P50-P61,EU28,2014,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P50-P61,EU28,2015,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P50-P61,EU28,2016,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,P50-P61,EU28,2017,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,PERINAT_OTH,EU27_2020,2011,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,PERINAT_OTH,EU27_2020,2012,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,PERINAT_OTH,EU27_2020,2013,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,PERINAT_OTH,EU27_2020,2014,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,PERINAT_OTH,EU27_2020,2015,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,PERINAT_OTH,EU27_2020,2016,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,PERINAT_OTH,EU27_2020,2017,0.1,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,PERINAT_OTH,EU27_2020,2018,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,PERINAT_OTH,EU27_2020,2019,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,PERINAT_OTH,EU27_2020,2020,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,PERINAT_OTH,EU28,2011,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,PERINAT_OTH,EU28,2012,0.1,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,PERINAT_OTH,EU28,2013,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,PERINAT_OTH,EU28,2014,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,PERINAT_OTH,EU28,2015,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,PERINAT_OTH,EU28,2016,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,PERINAT_OTH,EU28,2017,0.1,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q,EU27_2020,2011,0.3,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q,EU27_2020,2012,0.28,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q,EU27_2020,2013,0.28,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q,EU27_2020,2014,0.27,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q,EU27_2020,2015,0.25,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q,EU27_2020,2016,0.25,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q,EU27_2020,2017,0.25,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q,EU27_2020,2018,0.25,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q,EU27_2020,2019,0.25,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q,EU27_2020,2020,0.26,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q,EU28,2011,0.3,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q,EU28,2012,0.29,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q,EU28,2013,0.28,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q,EU28,2014,0.28,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q,EU28,2015,0.26,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q,EU28,2016,0.26,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q,EU28,2017,0.25,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q00-Q07,EU27_2020,2011,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q00-Q07,EU27_2020,2012,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q00-Q07,EU27_2020,2013,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q00-Q07,EU27_2020,2014,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q00-Q07,EU27_2020,2015,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q00-Q07,EU27_2020,2016,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q00-Q07,EU27_2020,2017,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q00-Q07,EU27_2020,2018,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q00-Q07,EU27_2020,2019,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q00-Q07,EU27_2020,2020,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q00-Q07,EU28,2011,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q00-Q07,EU28,2012,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q00-Q07,EU28,2013,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q00-Q07,EU28,2014,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q00-Q07,EU28,2015,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q00-Q07,EU28,2016,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q00-Q07,EU28,2017,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q20-Q28,EU27_2020,2011,0.1,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q20-Q28,EU27_2020,2012,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q20-Q28,EU27_2020,2013,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q20-Q28,EU27_2020,2014,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q20-Q28,EU27_2020,2015,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q20-Q28,EU27_2020,2016,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q20-Q28,EU27_2020,2017,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q20-Q28,EU27_2020,2018,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q20-Q28,EU27_2020,2019,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q20-Q28,EU27_2020,2020,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q20-Q28,EU28,2011,0.1,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q20-Q28,EU28,2012,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q20-Q28,EU28,2013,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q20-Q28,EU28,2014,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q20-Q28,EU28,2015,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q20-Q28,EU28,2016,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q20-Q28,EU28,2017,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q90-Q99,EU27_2020,2011,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q90-Q99,EU27_2020,2012,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q90-Q99,EU27_2020,2013,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q90-Q99,EU27_2020,2014,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q90-Q99,EU27_2020,2015,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q90-Q99,EU27_2020,2016,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q90-Q99,EU27_2020,2017,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q90-Q99,EU27_2020,2018,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q90-Q99,EU27_2020,2019,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q90-Q99,EU27_2020,2020,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q90-Q99,EU28,2011,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q90-Q99,EU28,2012,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q90-Q99,EU28,2013,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q90-Q99,EU28,2014,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q90-Q99,EU28,2015,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q90-Q99,EU28,2016,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,Q90-Q99,EU28,2017,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R,EU27_2020,2011,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R,EU27_2020,2012,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R,EU27_2020,2013,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R,EU27_2020,2014,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R,EU27_2020,2015,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R,EU27_2020,2016,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R,EU27_2020,2017,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R,EU27_2020,2018,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R,EU27_2020,2019,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R,EU27_2020,2020,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R,EU28,2011,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R,EU28,2012,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R,EU28,2013,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R,EU28,2014,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R,EU28,2015,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R,EU28,2016,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R,EU28,2017,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R95,EU27_2020,2011,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R95,EU27_2020,2012,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R95,EU27_2020,2013,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R95,EU27_2020,2014,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R95,EU27_2020,2015,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R95,EU27_2020,2016,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,F,D0-27,INFMORRT,R95,EU27_2020,2017,0.01,
