STRUCTURE,STRUCTURE_ID,freq,unit,reason,isced11,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-44,IS,2014,44.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-44,IT,2014,30.3,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-44,LT,2014,14.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-44,LU,2014,44.2,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-44,LV,2014,41.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-44,MT,2014,21.3,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-44,NL,2014,17.4,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-44,NO,2014,14.8,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-44,PL,2014,30.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-44,PT,2014,38.8,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-44,RO,2014,11.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-44,SE,2014,28.1,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-44,SI,2014,29.1,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-44,SK,2014,10.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-44,TR,2014,38.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-44,UK,2014,25.3,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,AT,2014,22.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,AT,2019,30.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,BG,2014,16.9,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,BG,2019,13.7,u
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,CY,2014,9.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,CY,2019,5.4,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,CZ,2014,18.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,CZ,2019,18.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,DE,2014,36.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,DE,2019,33.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,DK,2014,34.3,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,DK,2019,39.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,EE,2014,43.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,EE,2019,41.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,EL,2014,33.1,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,EL,2019,19.9,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,ES,2014,29.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,ES,2019,21.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,EU27_2020,2014,30.9,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,EU27_2020,2019,29.1,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,EU28,2014,30.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,FI,2014,29.9,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,FI,2019,41.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,FR,2019,37.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,HR,2014,23.2,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,HR,2019,31.1,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,HU,2014,25.2,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,HU,2019,26.1,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,IE,2014,42.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,IE,2019,26.8,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,IS,2014,41.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,IS,2019,40.2,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,IT,2014,33.3,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,IT,2019,28.0,u
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,LT,2014,19.2,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,LT,2019,30.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,LU,2014,41.9,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,LU,2019,45.3,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,LV,2014,45.2,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,LV,2019,39.2,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,MT,2014,23.2,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,MT,2019,23.2,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,NL,2014,14.9,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,NL,2019,19.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,NO,2014,12.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,NO,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,PL,2014,33.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,PL,2019,30.4,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,PT,2014,43.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,PT,2019,43.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,RO,2014,14.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,RO,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,RS,2019,22.7,u
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,SE,2014,26.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,SE,2019,34.9,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,SI,2014,28.1,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,SI,2019,32.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,SK,2014,11.9,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,SK,2019,11.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,TR,2014,38.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,TR,2019,38.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y15-64,UK,2014,24.4,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,AT,2014,22.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,AT,2019,32.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,BG,2014,15.3,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,BG,2019,8.9,u
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,CY,2014,6.3,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,CY,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,CZ,2014,17.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,CZ,2019,15.4,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,DE,2014,41.9,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,DE,2019,36.3,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,DK,2014,43.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,DK,2019,50.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,EE,2014,40.9,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,EE,2019,46.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,EL,2014,30.3,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,EL,2019,14.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,ES,2014,29.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,ES,2019,20.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,EU27_2020,2014,31.4,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,EU27_2020,2019,30.3,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,EU28,2014,30.8,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,FI,2014,34.1,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,FI,2019,48.4,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,FR,2019,43.9,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,HR,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,HR,2019,25.1,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,HU,2014,19.9,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,HU,2019,29.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,IE,2014,44.2,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,IE,2019,32.1,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,IS,2014,46.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,IS,2019,52.4,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,IT,2014,28.8,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,IT,2019,25.3,u
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,LT,2014,18.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,LT,2019,29.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,LU,2014,49.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,LU,2019,52.3,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,LV,2014,40.9,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,LV,2019,35.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,MT,2014,22.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,MT,2019,25.1,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,NL,2014,17.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,NL,2019,24.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,NO,2014,15.4,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,NO,2019,25.9,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,PL,2014,30.8,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,PL,2019,25.2,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,PT,2014,37.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,PT,2019,44.1,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,RO,2014,9.8,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,RO,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,RS,2019,15.3,u
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,SE,2014,30.4,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,SE,2019,37.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,SI,2014,29.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,SI,2019,35.4,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,SK,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,SK,2019,8.9,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,TR,2014,38.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,TR,2019,39.2,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-34,UK,2014,27.3,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,AT,2014,22.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,BG,2014,17.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,CY,2014,10.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,CZ,2014,19.4,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,DE,2014,36.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,DK,2014,31.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,EE,2014,45.8,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,EL,2014,34.9,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,ES,2014,30.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,EU27_2020,2014,31.4,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,EU28,2014,30.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,FI,2014,28.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,HR,2014,26.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,HU,2014,26.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,IE,2014,40.1,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,IS,2014,41.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,IT,2014,34.1,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,LT,2014,21.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,LU,2014,41.6,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,LV,2014,47.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,MT,2014,24.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,NL,2014,14.1,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,NO,2014,10.9,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,PL,2014,35.3,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,PT,2014,45.2,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,RO,2014,15.2,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,SE,2014,26.3,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,SI,2014,27.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,SK,2014,13.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,TR,2014,39.0,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y25-64,UK,2014,24.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y35-44,AT,2014,23.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y35-44,AT,2019,31.5,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y35-44,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y35-44,BG,2014,14.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y35-44,BG,2019,15.5,u
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y35-44,CY,2014,9.7,
dataflow,ESTAT:HLTH_EHIS_UN1E(1.0),A,PC,FIN_FAR_TRA_WAIT,TOTAL,F,Y35-44,CY,2019,5.5,
