STRUCTURE,STRUCTURE_ID,freq,owner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,IT,2015,8068.36,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,IT,2016,8186.27,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,IT,2017,7923.65,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,IT,2018,8080.38,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,IT,2019,8197.79,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,IT,2020,,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1965,133.35,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1966,131.12,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1967,130.82,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1968,131.91,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1969,130.61,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1970,131.51,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1971,130.29,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1972,129.06,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1973,130.59,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1974,133.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1975,135.43,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1976,137.87,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1977,139.13,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1978,140.80,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1979,142.59,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1980,144.63,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1981,145.85,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1982,151.05,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1983,152.25,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1984,154.64,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1985,156.30,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1986,157.74,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1987,159.27,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1988,161.44,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1989,164.89,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1990,168.12,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1991,170.90,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1992,172.82,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1993,175.70,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1994,182.03,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1995,185.70,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1996,187.79,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1997,188.76,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1998,191.83,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,1999,194.42,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2000,203.20,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2001,210.62,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2002,213.33,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2003,222.58,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2004,222.45,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2005,225.28,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2006,227.47,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2007,233.02,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2008,235.31,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2009,237.47,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2010,242.74,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2011,251.60,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2012,264.65,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2013,270.82,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2014,282.05,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2015,286.55,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2016,293.17,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2017,305.17,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2018,314.04,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2019,331.02,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2020,343.49,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,NL,2021,338.72,bp
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PL,2017,9592.02,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PL,2018,10072.88,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PL,2019,10308.30,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PL,2020,12139.36,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PL,2021,11366.19,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,1985,1573.57,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,1986,1564.68,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,1987,1685.15,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,1988,1456.13,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,1989,1673.08,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,1990,1416.66,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,1991,1421.27,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,1992,1397.63,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,1993,1458.96,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,1994,1449.10,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,1995,1475.09,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,1996,1459.18,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,1997,1463.16,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,1998,1479.35,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,1999,1567.87,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2000,1579.66,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2001,1618.92,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2002,1649.98,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2003,1562.18,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2004,1522.71,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2005,1506.93,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2006,1579.45,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2007,1571.47,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2008,1602.15,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2009,1600.76,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2010,1618.41,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2011,1492.45,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2012,1499.12,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2013,1484.15,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2014,1527.77,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2015,1483.97,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2016,1429.72,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2017,1426.63,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2018,1404.13,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2019,1434.43,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2020,1463.90,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,PT,2021,1458.77,p
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,RO,2010,96413.67,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,RO,2011,86100.54,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,RO,2012,77146.29,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,RO,2013,57923.75,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,RO,2014,49157.97,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,RO,2015,41805.10,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,RO,2016,37174.09,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,RO,2017,37526.27,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,RO,2018,33345.84,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,RO,2019,33057.42,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,RO,2020,32875.85,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,HAB_P,RO,2021,32631.50,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,1985,12411.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,1986,12562.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,1987,12504.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,1988,12517.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,1989,12462.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,1990,12421.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,1991,12322.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,1992,12257.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,1993,12130.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,1994,11957.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,1995,11818.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,1996,11773.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,1997,11769.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,1998,11750.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,1999,11689.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2000,11565.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2001,11332.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2002,11311.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2003,11150.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2004,11203.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2005,11182.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2006,11218.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2007,11451.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2008,11526.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2009,11493.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2010,11519.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2011,11450.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2012,11417.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2013,11318.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2014,11263.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2015,11223.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2016,11185.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2017,10697.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2018,10675.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2019,10510.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2020,10244.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,AT,2021,10177.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2000,44074.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2001,43376.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2002,43794.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2003,44041.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2004,46257.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2005,46933.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2006,46853.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2007,46877.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2008,47203.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2009,47193.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2010,48495.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2011,48649.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2012,48445.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2013,48169.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2014,47984.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2015,48553.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2016,48354.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2017,47779.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2018,47612.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2019,47224,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2020,47117.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2021,46748.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BE,2022,46690.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2004,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2005,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2006,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2007,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2008,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2009,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2010,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2011,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2012,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2013,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2014,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2015,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2016,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2017,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2018,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2019,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2020,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,BG,2021,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1976,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1977,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1978,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1979,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1980,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1981,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1982,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1983,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1984,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1985,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1986,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1987,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1988,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1989,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1990,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1991,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1992,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1993,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1994,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1995,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1996,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1997,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1998,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,1999,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2000,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2001,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2002,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2003,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2004,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2005,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2006,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2007,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2008,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2009,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2010,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2011,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2012,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2013,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2014,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2015,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2016,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2017,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2018,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2019,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2020,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CY,2021,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CZ,2008,465.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CZ,2009,465.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CZ,2010,311,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CZ,2011,254.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CZ,2012,267.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CZ,2013,253.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CZ,2014,253.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CZ,2015,253.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CZ,2016,253.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CZ,2017,253.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CZ,2018,253.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CZ,2019,240.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CZ,2020,240.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,CZ,2021,196.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,DE,2002,231095.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,DE,2003,226311.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,DE,2004,217687.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,DE,2005,212162.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,DE,2006,207821.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,DE,2007,204905.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,DE,2008,204763.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_NP,NR,DE,2009,202121.00,
