STRUCTURE,STRUCTURE_ID,freq,sex,age,sizes,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,HU,2007,14.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,HU,2013,21.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,HU,2020,31.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,IE,2007,15.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,IE,2013,26.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,IE,2020,52.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,IS,2007,33.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,IS,2020,62.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,IT,2007,22.1,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,IT,2013,32.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,IT,2020,40.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,LT,2007,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,LT,2013,13.4,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,LT,2020,29.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,LU,2007,11.9,du
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,LU,2013,56.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,LU,2020,74.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,LV,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,LV,2013,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,LV,2020,36.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,MT,2007,27.0,du
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,MT,2013,,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,MT,2020,41.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,NL,2007,40.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,NL,2020,59.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,NO,2013,16.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,NO,2020,66.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,PL,2007,23.8,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,PL,2013,14.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,PL,2020,40.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,PT,2007,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,PT,2013,37.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,PT,2020,57.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,RO,2007,22.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,RO,2013,17.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,RO,2020,50.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,SE,2007,35.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,SE,2013,43.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,SE,2020,65.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,SI,2020,36.6,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,SK,2007,14.6,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,SK,2013,27.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,SK,2020,46.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,TR,2013,9.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,UK,2007,41.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,LARGE,PC_EMP,UK,2013,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,AT,2007,29.0,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,AT,2013,48.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,AT,2020,59.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,BE,2007,12.7,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,BE,2013,33.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,BE,2020,45.4,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,BG,2007,17.1,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,BG,2013,15.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,BG,2020,38.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,CH,2013,48.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,CH,2020,67.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,CY,2007,49.1,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,CY,2013,31.2,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,CY,2020,44.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,CZ,2007,12.1,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,CZ,2013,16.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,CZ,2020,30.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,DE,2007,17.7,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,DE,2013,17.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,DE,2020,25.8,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,DK,2007,18.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,DK,2013,16.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,DK,2020,36.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,EA19,2007,23.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,EA19,2013,28.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,EA19,2020,41.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,EE,2007,16.6,du
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,EE,2013,23.5,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,EE,2020,27.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,EL,2007,17.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,EL,2013,32.5,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,EL,2020,67.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,ES,2007,18.1,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,ES,2013,20.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,ES,2020,43.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,EU27_2020,2007,22.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,EU27_2020,2013,25.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,EU27_2020,2020,41.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,EU28,2007,24.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,EU28,2013,26.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,FI,2007,36.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,FI,2013,37.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,FI,2020,55.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,FR,2007,41.9,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,FR,2013,52.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,FR,2020,49.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,HR,2007,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,HR,2013,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,HR,2020,34.0,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,HU,2007,14.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,HU,2013,20.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,HU,2020,30.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,IE,2007,11.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,IE,2013,23.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,IE,2020,44.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,IS,2007,39.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,IS,2020,55.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,IT,2007,18.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,IT,2013,23.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,IT,2020,33.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,LT,2007,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,LT,2013,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,LT,2020,24.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,LU,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,LU,2013,49.5,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,LU,2020,65.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,LV,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,LV,2013,16.8,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,LV,2020,40.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,MT,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,MT,2013,,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,MT,2020,45.5,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,NL,2007,39.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,NL,2020,58.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,NO,2013,14.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,NO,2020,67.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,PL,2007,20.9,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,PL,2013,15.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,PL,2020,38.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,PT,2007,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,PT,2013,31.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,PT,2020,50.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,RO,2007,18.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,RO,2013,16.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,RO,2020,54.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,SE,2007,32.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,SE,2013,35.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,SE,2020,67.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,SI,2007,43.5,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,SI,2013,34.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,SI,2020,37.3,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,SK,2007,14.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,SK,2013,25.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,SK,2020,49.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,TR,2013,4.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,UK,2007,35.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,MEDIUM,PC_EMP,UK,2013,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,AT,2007,29.2,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,AT,2013,38.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,AT,2020,54.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,BE,2007,19.4,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,BE,2013,40.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,BE,2020,47.9,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,BG,2007,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,BG,2013,13.0,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,BG,2020,45.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,CH,2013,43.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,CH,2020,63.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,CY,2007,43.8,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,CY,2013,20.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,CY,2020,48.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,CZ,2007,13.5,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,CZ,2013,21.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,CZ,2020,37.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,DE,2007,18.2,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,DE,2013,15.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,DE,2020,23.7,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,DK,2007,13.9,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,DK,2013,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,DK,2020,25.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,EA19,2007,24.8,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,EA19,2013,28.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,EA19,2020,39.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,EE,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,EE,2013,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,EE,2020,27.2,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,EL,2007,14.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,EL,2013,28.6,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,EL,2020,59.5,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,ES,2007,23.1,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,ES,2013,21.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,ES,2020,41.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,EU27_2020,2007,24.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,EU27_2020,2013,26.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,EU27_2020,2020,40.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,EU28,2007,25.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,EU28,2013,27.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,FI,2007,33.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,FI,2013,34.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,FI,2020,48.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,FR,2007,49.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,FR,2013,57.6,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,FR,2020,48.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,HR,2007,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,HR,2013,24.7,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,HR,2020,42.5,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,HU,2007,15.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,HU,2013,17.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,HU,2020,34.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,IE,2007,12.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,IE,2013,18.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,IE,2020,48.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,IS,2007,33.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,IS,2020,67.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,IT,2007,18.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,IT,2013,23.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,IT,2020,32.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,LT,2007,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,LT,2013,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,LT,2020,30.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,LU,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,LU,2013,43.7,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,LU,2020,48.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,LV,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,LV,2013,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,LV,2020,28.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,MT,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,MT,2013,,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,MT,2020,31.3,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,NL,2007,31.9,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,NL,2020,52.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,NO,2007,9.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,NO,2013,14.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,NO,2020,65.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,PL,2007,32.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,PL,2013,13.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,PL,2020,44.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,PT,2007,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,PT,2013,33.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,PT,2020,47.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,RO,2007,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,RO,2013,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,RO,2020,49.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,SE,2007,31.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,SE,2013,27.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,SE,2020,65.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,SI,2007,44.8,du
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,SI,2013,36.8,u
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,SI,2020,38.3,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,SK,2007,16.9,d
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,SK,2013,26.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,M,Y55-64,SMAL,PC_EMP,SK,2020,43.9,b
