STRUCTURE,STRUCTURE_ID,freq,reason,lev_limit,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,EL,2014,32.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,EL,2019,23.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,ES,2014,22.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,ES,2019,16.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,EU27_2020,2014,21.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,EU27_2020,2019,18.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,EU28,2014,19.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,FI,2014,24.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,FI,2019,32.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,FR,2014,25.0,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,FR,2019,18.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,HR,2014,15.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,HR,2019,19.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,HU,2014,19.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,HU,2019,19.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,IE,2014,82.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,IE,2019,16.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,IS,2014,26.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,IS,2019,22.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,IT,2014,22.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,IT,2019,17.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,LT,2014,12.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,LT,2019,21.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,LU,2014,19.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,LU,2019,16.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,LV,2014,42.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,LV,2019,32.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,MT,2014,12.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,MT,2019,8.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,NL,2014,8.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,NL,2019,7.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,NO,2014,12.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,NO,2019,14.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,PL,2014,26.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,PL,2019,20.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,PT,2014,35.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,PT,2019,36.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,RO,2014,22.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,RO,2019,24.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,RS,2019,23.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,SE,2014,19.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,SE,2019,25.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,SI,2014,18.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,SI,2019,18.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,SK,2014,8.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,SK,2019,8.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,TR,2014,24.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,TR,2019,19.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,TOTAL,PC,UK,2014,8.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,AT,2014,7.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,AT,2019,18.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,BE,2019,0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,BG,2019,15.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,CY,2014,8.9,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,CY,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,CZ,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,CZ,2019,8.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,DE,2014,20.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,DE,2019,24.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,DK,2014,35.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,DK,2019,40.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,EE,2014,34.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,EE,2019,28.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,EL,2014,25.8,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,EL,2019,18.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,ES,2014,26.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,ES,2019,13.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,EU27_2020,2014,21.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,EU27_2020,2019,20.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,EU28,2014,20.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,FI,2014,20.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,FI,2019,53.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,FR,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,FR,2019,18.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,HR,2014,5.4,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,HR,2019,15.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,HU,2014,26.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,HU,2019,24.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,IE,2014,83.8,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,IE,2019,13.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,IS,2014,31.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,IS,2019,26.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,IT,2014,29.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,IT,2019,12.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,LT,2014,0,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,LT,2019,40.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,LU,2014,23.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,LU,2019,22.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,LV,2014,34.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,LV,2019,29.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,MT,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,NL,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,NL,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,NO,2014,21.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,NO,2019,31.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,PL,2014,18.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,PL,2019,12.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,PT,2014,32.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,PT,2019,23.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,RO,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,RO,2019,30.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,RS,2019,26.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,SE,2014,21.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,SE,2019,32.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,SI,2014,18.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,SI,2019,24.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,SK,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,SK,2019,0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,TR,2014,26.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,TR,2019,19.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-24,PC,UK,2014,11.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,AT,2014,9.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,AT,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,BE,2019,0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,BG,2014,13.2,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,BG,2019,7.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,CY,2014,17.7,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,CY,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,CZ,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,CZ,2019,9.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,DE,2014,29.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,DE,2019,24.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,DK,2014,38.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,DK,2019,43.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,EE,2014,39.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,EE,2019,38.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,EL,2014,25.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,EL,2019,30.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,ES,2014,28.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,ES,2019,19.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,EU27_2020,2014,25.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,EU27_2020,2019,23.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,EU28,2014,22.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,FI,2014,24.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,FI,2019,53.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,FR,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,FR,2019,21.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,HR,2014,5.2,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,HR,2019,18.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,HU,2014,21.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,HU,2019,28.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,IE,2014,82.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,IE,2019,12.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,IS,2014,36.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,IS,2019,33.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,IT,2014,30.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,IT,2019,15.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,LT,2014,5.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,LT,2019,31.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,LU,2014,23.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,LU,2019,33.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,LV,2014,37.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,LV,2019,30.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,MT,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,NL,2014,12.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,NL,2019,12.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,NO,2014,23.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,NO,2019,35.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,PL,2014,24.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,PL,2019,16.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,PT,2014,31.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,PT,2019,35.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,RO,2014,36.6,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,RO,2019,33.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,RS,2019,22.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,SE,2014,24.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,SE,2019,37.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,SI,2014,23.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,SI,2019,27.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,SK,2014,6.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,SK,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,TR,2014,26.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,TR,2019,23.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-29,PC,UK,2014,8.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,AT,2014,15.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,BG,2014,24.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,CY,2014,11.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,CZ,2014,9.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,DE,2014,32.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,DK,2014,37.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,EE,2014,41.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,EL,2014,28.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,ES,2014,28.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,EU27_2020,2014,27.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,EU28,2014,24.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,FI,2014,28.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,FR,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,HR,2014,9.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,HU,2014,19.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,IE,2014,83.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,IS,2014,36.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,IT,2014,27.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,LT,2014,9.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,LU,2014,21.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,LV,2014,45.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,MT,2014,17.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,NL,2014,15.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,NO,2014,20.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,PL,2014,28.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,PT,2014,37.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,RO,2014,25.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,SE,2014,26.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,SI,2014,22.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,SK,2014,9.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,TR,2014,28.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-44,PC,UK,2014,11.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-64,PC,AT,2014,15.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-64,PC,AT,2019,15.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-64,PC,BE,2019,0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-64,PC,BG,2014,27.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-64,PC,BG,2019,23.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-64,PC,CY,2014,8.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-64,PC,CY,2019,9.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-64,PC,CZ,2014,9.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-64,PC,CZ,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-64,PC,DE,2014,23.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-64,PC,DE,2019,21.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-64,PC,DK,2014,29.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-64,PC,DK,2019,33.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-64,PC,EE,2014,45.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,MOD,T,Y15-64,PC,EE,2019,35.5,
