STRUCTURE,STRUCTURE_ID,freq,isco08,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CH,2020,42.97,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2001,12.97,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2002,13.53,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2003,15.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2004,24.04,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2005,23.02,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2006,22.50,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2007,23.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2008,29.24,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2009,23.39,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2010,33.40,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2011,27.74,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2012,33.91,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2013,39.33,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2014,41.52,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2015,31.38,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2016,20.90,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2017,15.94,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2018,15.40,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CY,2019,13.83,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CZ,2009,13.95,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CZ,2010,12.25,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CZ,2011,17.36,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CZ,2012,17.22,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CZ,2013,14.88,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CZ,2014,15.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CZ,2015,15.79,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CZ,2016,15.84,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CZ,2017,14.10,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CZ,2018,13.87,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CZ,2019,13.12,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,CZ,2020,12.32,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,1996,38.33,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,1997,39.55,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,1998,42.25,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,1999,41.91,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2000,38.68,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2001,39.32,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2002,37.84,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2003,36.96,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2004,38.76,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2005,39.10,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2006,40.10,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2007,38.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2008,36.14,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2009,36.45,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2010,37.80,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2011,38.07,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2012,43.34,b
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2013,45.51,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2014,43.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2015,44.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2016,46.41,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2017,44.69,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2018,43.11,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2019,43.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DE,2020,43.11,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1980,30.39,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1981,31.57,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1982,30.87,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1983,32.34,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1984,35.62,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1985,36.39,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1986,37.01,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1987,37.55,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1988,38.68,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1989,36.20,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1990,37.37,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1991,36.34,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1992,33.86,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1993,36.87,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1994,29.85,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1995,34.95,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1996,35.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1997,34.82,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1998,38.29,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,1999,37.77,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2000,37.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2001,36.74,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2002,35.47,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2003,35.38,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2004,35.97,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2005,32.42,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2006,34.58,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2007,36.82,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2008,37.61,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2009,40.58,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2010,40.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2011,40.23,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2012,36.27,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2013,41.91,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2014,44.80,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2015,43.51,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2016,43.98,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2017,44.37,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2018,44.65,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,DK,2019,44.08,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1980,26.27,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1981,26.28,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1982,30.70,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1983,30.49,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1984,29.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1985,30.55,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1986,26.17,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1987,30.73,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1988,28.88,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1989,28.89,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1990,30.40,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1991,33.24,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1992,39.66,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1993,29.58,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1994,24.27,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1995,21.23,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1996,19.57,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1997,16.29,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1998,20.99,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,1999,5.11,b
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2000,19.76,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2001,23.56,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2002,29.29,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2003,31.81,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2004,28.62,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2005,35.65,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2006,34.90,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2007,44.08,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2008,24.83,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2009,32.45,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2010,28.46,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2011,29.15,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2012,34.40,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2013,35.43,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2014,34.29,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2015,32.61,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2016,32.38,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2017,35.45,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2018,29.50,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2019,28.86,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2020,27.60,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EE,2021,27.29,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,1983,5.14,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,1984,3.60,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,1985,4.74,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,1988,12.72,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,1991,11.87,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,1992,11.10,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,1993,10.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,1994,8.86,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,1995,7.98,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,1996,8.01,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,1997,9.34,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,1998,7.97,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,1999,7.54,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2000,8.74,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2001,9.17,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2002,11.52,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2003,12.04,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2004,14.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2005,15.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2006,13.97,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2007,13.33,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2008,15.20,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2009,16.52,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2010,14.25,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2011,12.99,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2012,14.44,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2013,14.66,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2014,16.98,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2015,14.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2016,14.36,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2017,16.49,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2018,14.15,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,EL,2019,12.76,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1980,13.98,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1981,12.33,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1982,10.90,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1983,12.21,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1984,12.40,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1985,12.83,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1986,12.87,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1987,14.60,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1988,13.98,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1989,14.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1990,13.53,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1991,14.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1992,13.42,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1993,16.09,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1994,19.90,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1995,20.29,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1996,20.33,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1997,20.79,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1998,20.29,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,1999,21.21,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2000,21.34,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2001,21.03,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2002,20.27,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2003,20.69,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2004,19.85,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2005,19.93,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2006,19.74,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2007,19.34,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2008,19.56,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2009,20.43,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2010,21.68,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2011,24.93,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2012,17.52,b
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2013,18.84,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2014,25.17,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2015,23.18,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2016,22.76,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2017,21.71,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2018,21.23,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2019,21.75,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,ES,2020,22.35,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,1990,21.62,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,1991,19.61,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,1992,21.05,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,1993,22.34,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,1994,24.72,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,1995,22.65,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,1996,25.45,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,1997,26.31,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,1998,24.31,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,1999,24.50,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2000,22.74,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2001,22.77,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2002,24.76,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2003,27.78,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2004,31.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2005,33.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2006,33.08,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2007,33.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2008,33.60,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2009,34.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2010,34.42,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2011,35.49,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2012,40.41,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2013,38.89,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2014,38.51,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2015,38.90,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2016,39.13,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2017,38.95,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2018,38.38,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2019,37.71,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,FR,2020,37.93,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HR,2008,8.54,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HR,2009,7.80,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HR,2010,8.17,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HR,2011,10.27,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HR,2012,12.23,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HR,2013,17.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HR,2014,22.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HR,2015,23.22,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HR,2016,30.61,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HR,2017,23.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HR,2018,34.20,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HU,2008,8.99,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HU,2009,14.82,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HU,2010,11.84,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HU,2011,10.74,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HU,2012,10.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HU,2013,18.72,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221,P_HTHAB,HU,2014,24.93,
