STRUCTURE,STRUCTURE_ID,freq,unit,sex,age,n_job,worktime,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H30-39,F,EU_V,1999,91,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H30-39,G,EU_V,1999,97,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H30-39,H,EU_V,1999,85,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H30-39,I,EU_V,1999,82,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H30-39,J,EU_V,1999,49,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H30-39,K,EU_V,1999,44,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H30-39,L,EU_V,1999,68,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H30-39,M,EU_V,1999,39,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H30-39,N,EU_V,1999,120,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H30-39,O,EU_V,1999,86,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H30-39,TOTAL,EU_V,1999,72,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H40-49,A,EU_V,1999,132,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H40-49,B,EU_V,1999,92,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H40-49,C,EU_V,1999,89,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H40-49,D,EU_V,1999,140,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H40-49,E,EU_V,1999,126,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H40-49,F,EU_V,1999,158,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H40-49,G,EU_V,1999,100,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H40-49,H,EU_V,1999,59,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H40-49,I,EU_V,1999,125,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H40-49,J,EU_V,1999,55,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H40-49,K,EU_V,1999,61,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H40-49,L,EU_V,1999,80,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H40-49,M,EU_V,1999,70,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H40-49,N,EU_V,1999,98,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H40-49,O,EU_V,1999,109,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H40-49,TOTAL,EU_V,1999,116,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H_GE50,A,EU_V,1999,85,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H_GE50,B,EU_V,1999,121,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H_GE50,C,EU_V,1999,113,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H_GE50,D,EU_V,1999,96,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H_GE50,E,EU_V,1999,51,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H_GE50,F,EU_V,1999,76,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H_GE50,G,EU_V,1999,60,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H_GE50,H,EU_V,1999,31,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H_GE50,I,EU_V,1999,55,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H_GE50,J,EU_V,1999,51,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H_GE50,L,EU_V,1999,27,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H_GE50,N,EU_V,1999,28,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H_GE50,O,EU_V,1999,31,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H_GE50,P,EU_V,1999,85,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,H_GE50,TOTAL,EU_V,1999,60,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,TOTAL,A,EU_V,1999,111,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,TOTAL,B,EU_V,1999,131,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,TOTAL,C,EU_V,1999,82,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,TOTAL,D,EU_V,1999,120,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,TOTAL,E,EU_V,1999,92,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,TOTAL,F,EU_V,1999,140,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,TOTAL,G,EU_V,1999,89,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,TOTAL,H,EU_V,1999,43,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,TOTAL,I,EU_V,1999,106,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,TOTAL,J,EU_V,1999,53,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,TOTAL,K,EU_V,1999,47,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,TOTAL,L,EU_V,1999,75,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,TOTAL,M,EU_V,1999,66,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,TOTAL,N,EU_V,1999,97,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,TOTAL,O,EU_V,1999,90,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,TOTAL,P,EU_V,1999,30,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y45-54,TOTAL,TOTAL,TOTAL,EU_V,1999,98,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,H20-29,TOTAL,EU_V,1999,256,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,H30-39,D,EU_V,1999,199,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,H30-39,K,EU_V,1999,448,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,H30-39,TOTAL,EU_V,1999,70,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,H40-49,D,EU_V,1999,154,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,H40-49,F,EU_V,1999,254,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,H40-49,G,EU_V,1999,187,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,H40-49,L,EU_V,1999,319,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,H40-49,TOTAL,EU_V,1999,97,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,H_GE50,A,EU_V,1999,162,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,H_GE50,G,EU_V,1999,151,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,H_GE50,O,EU_V,1999,128,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,H_GE50,TOTAL,EU_V,1999,73,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,TOTAL,A,EU_V,1999,77,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,TOTAL,D,EU_V,1999,133,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,TOTAL,F,EU_V,1999,165,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,TOTAL,G,EU_V,1999,168,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,TOTAL,I,EU_V,1999,83,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,TOTAL,K,EU_V,1999,100,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,TOTAL,L,EU_V,1999,127,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,TOTAL,O,EU_V,1999,38,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,GE2,TOTAL,TOTAL,EU_V,1999,87,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H1-9,TOTAL,EU_V,1999,181,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H10-19,TOTAL,EU_V,1999,222,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H20-29,TOTAL,EU_V,1999,163,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H30-39,A,EU_V,1999,64,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H30-39,D,EU_V,1999,48,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H30-39,F,EU_V,1999,49,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H30-39,G,EU_V,1999,39,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H30-39,H,EU_V,1999,257,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H30-39,I,EU_V,1999,46,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H30-39,J,EU_V,1999,23,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H30-39,K,EU_V,1999,76,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H30-39,L,EU_V,1999,49,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H30-39,M,EU_V,1999,40,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H30-39,N,EU_V,1999,59,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H30-39,O,EU_V,1999,92,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H30-39,TOTAL,EU_V,1999,50,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H40-49,A,EU_V,1999,137,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H40-49,B,EU_V,1999,466,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H40-49,C,EU_V,1999,365,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H40-49,D,EU_V,1999,127,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H40-49,E,EU_V,1999,33,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H40-49,F,EU_V,1999,155,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H40-49,G,EU_V,1999,97,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H40-49,H,EU_V,1999,115,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H40-49,I,EU_V,1999,140,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H40-49,K,EU_V,1999,63,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H40-49,L,EU_V,1999,54,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H40-49,M,EU_V,1999,94,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H40-49,N,EU_V,1999,85,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H40-49,O,EU_V,1999,47,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H40-49,P,EU_V,1999,273,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H40-49,TOTAL,EU_V,1999,112,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H_GE50,A,EU_V,1999,72,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H_GE50,B,EU_V,1999,62,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H_GE50,C,EU_V,1999,202,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H_GE50,D,EU_V,1999,87,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H_GE50,F,EU_V,1999,54,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H_GE50,G,EU_V,1999,72,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H_GE50,H,EU_V,1999,46,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H_GE50,I,EU_V,1999,90,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H_GE50,J,EU_V,1999,47,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H_GE50,O,EU_V,1999,44,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,H_GE50,TOTAL,EU_V,1999,61,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,TOTAL,A,EU_V,1999,108,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,TOTAL,B,EU_V,1999,186,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,TOTAL,C,EU_V,1999,299,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,TOTAL,D,EU_V,1999,106,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,TOTAL,F,EU_V,1999,128,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,TOTAL,G,EU_V,1999,89,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,TOTAL,H,EU_V,1999,86,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,TOTAL,I,EU_V,1999,113,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,TOTAL,K,EU_V,1999,53,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,TOTAL,L,EU_V,1999,53,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,TOTAL,M,EU_V,1999,63,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,TOTAL,N,EU_V,1999,79,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,TOTAL,O,EU_V,1999,63,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,TOTAL,P,EU_V,1999,190,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y55-64,TOTAL,TOTAL,TOTAL,EU_V,1999,92,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H1-9,TOTAL,EU_V,1999,135,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H10-19,TOTAL,EU_V,1999,90,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H20-29,TOTAL,EU_V,1999,67,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H30-39,A,EU_V,1999,181,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H30-39,D,EU_V,1999,63,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H30-39,F,EU_V,1999,463,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H30-39,L,EU_V,1999,262,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H30-39,N,EU_V,1999,262,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H30-39,O,EU_V,1999,287,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H30-39,TOTAL,EU_V,1999,171,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H40-49,A,EU_V,1999,152,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H40-49,D,EU_V,1999,45,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H40-49,F,EU_V,1999,118,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H40-49,G,EU_V,1999,58,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H40-49,I,EU_V,1999,176,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H40-49,K,EU_V,1999,26,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H40-49,M,EU_V,1999,204,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H40-49,O,EU_V,1999,46,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H40-49,TOTAL,EU_V,1999,80,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H_GE50,A,EU_V,1999,108,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H_GE50,D,EU_V,1999,60,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H_GE50,F,EU_V,1999,271,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H_GE50,G,EU_V,1999,103,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H_GE50,I,EU_V,1999,35,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,H_GE50,TOTAL,EU_V,1999,78,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,TOTAL,A,EU_V,1999,146,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,TOTAL,D,EU_V,1999,60,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,TOTAL,F,EU_V,1999,160,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,TOTAL,G,EU_V,1999,70,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,TOTAL,I,EU_V,1999,88,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,TOTAL,K,EU_V,1999,45,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,TOTAL,L,EU_V,1999,161,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,TOTAL,M,EU_V,1999,149,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,TOTAL,N,EU_V,1999,48,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,TOTAL,O,EU_V,1999,44,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,M,Y_GE65,TOTAL,TOTAL,TOTAL,EU_V,1999,92,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H1-9,G,EU_V,1999,939,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H1-9,TOTAL,EU_V,1999,140,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H10-19,A,EU_V,1999,85,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H10-19,D,EU_V,1999,113,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H10-19,F,EU_V,1999,172,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H10-19,G,EU_V,1999,75,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H10-19,H,EU_V,1999,185,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H10-19,I,EU_V,1999,294,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H10-19,K,EU_V,1999,58,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H10-19,L,EU_V,1999,365,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H10-19,M,EU_V,1999,72,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H10-19,N,EU_V,1999,338,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H10-19,O,EU_V,1999,160,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H10-19,TOTAL,EU_V,1999,161,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H20-29,A,EU_V,1999,141,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H20-29,D,EU_V,1999,418,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H20-29,G,EU_V,1999,153,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H20-29,H,EU_V,1999,374,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H20-29,I,EU_V,1999,182,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H20-29,K,EU_V,1999,20,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H20-29,N,EU_V,1999,119,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H20-29,O,EU_V,1999,35,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H20-29,TOTAL,EU_V,1999,114,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H30-39,A,EU_V,1999,21,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H30-39,C,EU_V,1999,224,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H30-39,D,EU_V,1999,69,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H30-39,E,EU_V,1999,231,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H30-39,F,EU_V,1999,125,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H30-39,G,EU_V,1999,84,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H30-39,H,EU_V,1999,376,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H30-39,I,EU_V,1999,133,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H30-39,J,EU_V,1999,61,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H30-39,K,EU_V,1999,61,
dataflow,ESTAT:HSW_IJ_HJNAS(1.0),A,RT,T,TOTAL,GE2,H30-39,L,EU_V,1999,39,
