STRUCTURE,STRUCTURE_ID,freq,sex,age,levels,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,TOTAL,MT,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,TOTAL,PL,2008,12.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,TOTAL,RO,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,TOTAL,SI,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,TOTAL,SK,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,TOTAL,TR,2008,11.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED0-2,BG,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED0-2,CY,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED0-2,EE,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED0-2,EL,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED0-2,ES,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED0-2,HU,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED0-2,LV,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED0-2,MT,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED0-2,PL,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED0-2,RO,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED0-2,SI,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED0-2,SK,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED0-2,TR,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED3_4,BG,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED3_4,CY,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED3_4,CZ,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED3_4,EE,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED3_4,EL,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED3_4,ES,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED3_4,HU,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED3_4,LV,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED3_4,PL,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED3_4,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED3_4,SI,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED3_4,SK,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED3_4,TR,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED5_6,CY,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED5_6,EL,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED5_6,ES,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED5_6,PL,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,ED5_6,SI,2008,1.4,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,TOTAL,BG,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,TOTAL,CY,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,TOTAL,CZ,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,TOTAL,EE,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,TOTAL,EL,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,TOTAL,ES,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,TOTAL,HU,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,TOTAL,LV,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,TOTAL,MT,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,TOTAL,PL,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,TOTAL,RO,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,TOTAL,SI,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,TOTAL,SK,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,VSEV,TOTAL,TR,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED0-2,BG,2008,23.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED0-2,CY,2008,21.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED0-2,CZ,2008,37.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED0-2,EE,2008,21.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED0-2,EL,2008,33.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED0-2,ES,2008,10.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED0-2,HU,2008,38.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED0-2,LV,2008,43.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED0-2,MT,2008,36.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED0-2,PL,2008,25.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED0-2,RO,2008,36.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED0-2,SI,2008,26.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED0-2,SK,2008,27.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED0-2,TR,2008,21.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED3_4,BG,2008,33.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED3_4,CY,2008,16.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED3_4,CZ,2008,36.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED3_4,EE,2008,23.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED3_4,EL,2008,31.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED3_4,ES,2008,15.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED3_4,HU,2008,34.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED3_4,LV,2008,35.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED3_4,MT,2008,32.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED3_4,PL,2008,26.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED3_4,RO,2008,44.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED3_4,SI,2008,22.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED3_4,SK,2008,38.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED3_4,TR,2008,24.3,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED5_6,BG,2008,28.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED5_6,CY,2008,21.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED5_6,EE,2008,24.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED5_6,EL,2008,20.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED5_6,ES,2008,8.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED5_6,HU,2008,49.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED5_6,LV,2008,39.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED5_6,MT,2008,20.0,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED5_6,PL,2008,27.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED5_6,RO,2008,44.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED5_6,SI,2008,38.6,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED5_6,SK,2008,49.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,ED5_6,TR,2008,48.9,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,TOTAL,BG,2008,27.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,TOTAL,CY,2008,20.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,TOTAL,CZ,2008,37.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,TOTAL,EE,2008,22.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,TOTAL,EL,2008,31.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,TOTAL,ES,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,TOTAL,HU,2008,38.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,TOTAL,LV,2008,39.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,TOTAL,MT,2008,34.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,TOTAL,PL,2008,25.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,TOTAL,RO,2008,39.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,TOTAL,SI,2008,25.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,TOTAL,SK,2008,36.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,LOW,TOTAL,TR,2008,22.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED0-2,BG,2008,35.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED0-2,CY,2008,19.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED0-2,CZ,2008,15.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED0-2,EE,2008,29.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED0-2,EL,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED0-2,ES,2008,22.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED0-2,HU,2008,22.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED0-2,LV,2008,20.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED0-2,MT,2008,16.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED0-2,PL,2008,40.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED0-2,RO,2008,42.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED0-2,SI,2008,34.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED0-2,SK,2008,36.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED0-2,TR,2008,30.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED3_4,BG,2008,31.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED3_4,CY,2008,10.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED3_4,CZ,2008,17.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED3_4,EE,2008,23.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED3_4,EL,2008,15.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED3_4,ES,2008,16.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED3_4,HU,2008,21.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED3_4,LV,2008,27.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED3_4,MT,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED3_4,PL,2008,38.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED3_4,RO,2008,34.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED3_4,SI,2008,35.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED3_4,SK,2008,32.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED3_4,TR,2008,14.3,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED5_6,BG,2008,36.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED5_6,CY,2008,7.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED5_6,EE,2008,18.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED5_6,EL,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED5_6,ES,2008,14.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED5_6,HU,2008,16.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED5_6,LV,2008,20.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED5_6,MT,2008,13.3,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED5_6,PL,2008,29.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED5_6,RO,2008,28.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED5_6,SI,2008,28.2,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED5_6,SK,2008,23.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,ED5_6,TR,2008,13.5,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,TOTAL,BG,2008,34.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,TOTAL,CY,2008,16.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,TOTAL,CZ,2008,16.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,TOTAL,EE,2008,25.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,TOTAL,EL,2008,15.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,TOTAL,ES,2008,21.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,TOTAL,HU,2008,21.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,TOTAL,LV,2008,23.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,TOTAL,MT,2008,16.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,TOTAL,PL,2008,38.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,TOTAL,RO,2008,39.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,TOTAL,SI,2008,34.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,TOTAL,SK,2008,32.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,MOD,TOTAL,TR,2008,29.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED0-2,BG,2008,25.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED0-2,CY,2008,41.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED0-2,CZ,2008,31.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED0-2,EE,2008,30.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED0-2,EL,2008,34.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED0-2,ES,2008,47.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED0-2,HU,2008,23.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED0-2,LV,2008,22.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED0-2,MT,2008,35.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED0-2,PL,2008,13.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED0-2,RO,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED0-2,SI,2008,8.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED0-2,SK,2008,12.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED0-2,TR,2008,27.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED3_4,BG,2008,26.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED3_4,CY,2008,60.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED3_4,CZ,2008,41.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED3_4,EE,2008,38.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED3_4,EL,2008,42.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED3_4,ES,2008,55.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED3_4,HU,2008,31.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED3_4,LV,2008,25.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED3_4,MT,2008,42.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED3_4,PL,2008,16.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED3_4,RO,2008,13.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED3_4,SI,2008,24.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED3_4,SK,2008,19.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED3_4,TR,2008,49.4,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED5_6,BG,2008,28.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED5_6,CY,2008,66.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED5_6,EE,2008,48.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED5_6,EL,2008,67.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED5_6,ES,2008,69.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED5_6,HU,2008,31.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED5_6,LV,2008,34.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED5_6,MT,2008,63.3,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED5_6,PL,2008,26.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED5_6,RO,2008,20.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED5_6,SI,2008,27.9,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED5_6,SK,2008,17.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,ED5_6,TR,2008,31.8,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,TOTAL,BG,2008,26.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,TOTAL,CY,2008,47.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,TOTAL,CZ,2008,39.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,TOTAL,EE,2008,36.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,TOTAL,EL,2008,39.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,TOTAL,ES,2008,50.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,TOTAL,HU,2008,27.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,TOTAL,LV,2008,25.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,TOTAL,MT,2008,39.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,TOTAL,PL,2008,16.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,TOTAL,RO,2008,12.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,TOTAL,SI,2008,18.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,TOTAL,SK,2008,17.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,NONE,TOTAL,TR,2008,28.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,SEV,ED0-2,BG,2008,11.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,SEV,ED0-2,CY,2008,10.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,SEV,ED0-2,CZ,2008,12.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,SEV,ED0-2,EE,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,SEV,ED0-2,EL,2008,12.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,SEV,ED0-2,ES,2008,17.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,SEV,ED0-2,HU,2008,13.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,SEV,ED0-2,LV,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,SEV,ED0-2,MT,2008,9.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,SEV,ED0-2,PL,2008,18.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,SEV,ED0-2,RO,2008,10.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,SEV,ED0-2,SI,2008,23.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,SEV,ED0-2,SK,2008,19.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,SEV,ED0-2,TR,2008,17.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y65-74,SEV,ED3_4,BG,2008,7.8,
