STRUCTURE,STRUCTURE_ID,freq,unit,deg_urb,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,BE,2011,385.173,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,BG,2011,232.223,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,CH,2011,295.242,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,CY,2011,37.806,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,CZ,2011,253.595,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,DE,2011,2395.969,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,DK,2011,137.522,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,EE,2011,42.334,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,EL,2011,341.606,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,ES,2011,1797.569,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,FI,2011,92.101,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,FR,2011,1992.95,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,HR,2011,126.356,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,HU,2011,255.268,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,IE,2011,114.435,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,IT,2011,2142.325,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,LT,2011,93.39,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,LU,2011,15.31,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,LV,2011,67.009,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,MT,2011,21.603,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,NL,2011,778.906,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,PL,2011,947.992,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,PT,2011,373.022,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,RO,2011,708.012,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,SE,2011,180.23,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,SI,2011,24.829,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,SK,2011,88.206,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,F,UK,2011,2915.209,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,AT,2011,221.383,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,BE,2011,400.123,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,BG,2011,247.93,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,CH,2011,310.523,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,CY,2011,30.019,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,CZ,2011,266.82,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,DE,2011,2433.997,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,DK,2011,138.018,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,EE,2011,38.568,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,EL,2011,349.365,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,ES,2011,1870.639,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,FI,2011,90.721,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,FR,2011,1849.475,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,HR,2011,118.125,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,HU,2011,237.397,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,IE,2011,114.585,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,IT,2011,2121.922,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,LT,2011,78.642,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,LU,2011,15.663,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,LV,2011,61.129,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,MT,2011,22.555,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,NL,2011,784.33,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,PL,2011,926.803,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,PT,2011,361.899,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,RO,2011,653.127,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,SE,2011,184.516,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,SI,2011,27.735,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,SK,2011,87.282,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,M,UK,2011,2894.489,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,AT,2011,447.685,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,BE,2011,785.296,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,BG,2011,480.153,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,CH,2011,605.765,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,CY,2011,67.825,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,CZ,2011,520.415,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,DE,2011,4829.966,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,DK,2011,275.54,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,EE,2011,80.902,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,EL,2011,690.971,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,ES,2011,3668.208,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,FI,2011,182.823,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,FR,2011,3842.425,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,HR,2011,244.48,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,HU,2011,492.664,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,IE,2011,229.02,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,IT,2011,4264.247,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,LT,2011,172.032,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,LU,2011,30.973,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,LV,2011,128.138,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,MT,2011,44.158,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,NL,2011,1563.236,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,PL,2011,1874.794,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,PT,2011,734.921,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,RO,2011,1361.14,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,SE,2011,364.746,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,SI,2011,52.564,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,SK,2011,175.488,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y35-44,T,UK,2011,5809.697,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,AT,2011,228.211,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,BE,2011,399.367,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,BG,2011,224.012,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,CH,2011,310.69,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,CY,2011,34.037,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,CZ,2011,217.947,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,DE,2011,2499.479,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,DK,2011,126.379,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,EE,2011,44.19,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,EL,2011,317.124,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,ES,2011,1636.135,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,FI,2011,95.307,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,FR,2011,1948.235,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,HR,2011,194.573,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,HU,2011,194.215,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,IE,2011,94.087,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,IT,2011,1971.13,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,LT,2011,107.161,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,LU,2011,11.822,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,LV,2011,74.228,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,MT,2011,24.284,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,NL,2011,783.388,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,PL,2011,1057.57,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,PT,2011,349.433,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,RO,2011,587.859,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,SE,2011,193.12,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,SI,2011,30.006,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,SK,2011,91.819,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,F,UK,2011,2813.718,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,AT,2011,222.853,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,BE,2011,405.106,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,BG,2011,204.738,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,CH,2011,292.782,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,CY,2011,31.392,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,CZ,2011,207.202,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,DE,2011,2543.335,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,DK,2011,126.677,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,EE,2011,32.65,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,EL,2011,291.315,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,ES,2011,1517.459,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,FI,2011,88.009,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,FR,2011,1791.335,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,HR,2011,160.151,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,HU,2011,180.033,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,IE,2011,88.42,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,IT,2011,1883.858,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,LT,2011,82.002,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,LU,2011,12.453,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,LV,2011,60.661,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,MT,2011,24.668,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,NL,2011,790.701,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,PL,2011,934.391,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,PT,2011,316.52,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,RO,2011,492.731,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,SE,2011,194.004,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,SI,2011,26.531,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,SK,2011,79.378,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,M,UK,2011,2765.878,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,AT,2011,451.064,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,BE,2011,804.473,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,BG,2011,428.75,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,CH,2011,603.472,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,CY,2011,65.429,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,CZ,2011,425.149,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,DE,2011,5042.813,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,DK,2011,253.056,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,EE,2011,76.84,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,EL,2011,608.439,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,ES,2011,3153.594,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,FI,2011,183.316,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,FR,2011,3739.57,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,HR,2011,354.724,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,HU,2011,374.249,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,IE,2011,182.506,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,IT,2011,3854.988,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,LT,2011,189.163,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,LU,2011,24.275,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,LV,2011,134.889,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,MT,2011,48.952,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,NL,2011,1574.089,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,PL,2011,1991.961,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,PT,2011,665.953,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,RO,2011,1080.589,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,SE,2011,387.123,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,SI,2011,56.537,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,SK,2011,171.197,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y45-54,T,UK,2011,5579.596,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,AT,2011,183.495,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,BE,2011,359.995,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,BG,2011,244.323,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,CH,2011,250.471,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,CY,2011,26.405,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,CZ,2011,234.821,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,DE,2011,2277.908,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,DK,2011,106.156,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,EE,2011,41.931,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,EL,2011,256.226,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,ES,2011,1335.938,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,FI,2011,92.4,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,FR,2011,1874.49,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,HR,2011,216.831,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,HU,2011,253.081,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,IE,2011,75.215,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,IT,2011,1680.124,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,LT,2011,86.217,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,LU,2011,9.152,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,LV,2011,70.754,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,MT,2011,25.446,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,NL,2011,666.005,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,PL,2011,1264.347,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,PT,2011,313.493,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,RO,2011,569.222,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,SE,2011,194.456,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,SI,2011,27.214,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,SK,2011,89.783,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,F,UK,2011,2248.615,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,AT,2011,157.661,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,BE,2011,341.099,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,BG,2011,199.765,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,CH,2011,237.01,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,CY,2011,24.806,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,CZ,2011,206.024,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,DE,2011,2041.74,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,DK,2011,98.484,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,EE,2011,30.109,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,EL,2011,234.089,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,ES,2011,1161.16,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,FI,2011,77.484,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,FR,2011,1596.412,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,HR,2011,175.828,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,HU,2011,196.505,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,IE,2011,70.107,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,IT,2011,1529.833,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,LT,2011,59.528,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,LU,2011,9.058,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,LV,2011,46.151,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,MT,2011,24.767,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,NL,2011,658.504,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,PL,2011,1023.282,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,PT,2011,271.236,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,RO,2011,493.507,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,SE,2011,196.788,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,SI,2011,27.381,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,SK,2011,75.043,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,M,UK,2011,2154.782,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,T,AT,2011,341.155,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,T,BE,2011,701.095,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,T,BG,2011,444.088,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG1,TOTAL,Y55-64,T,CH,2011,487.481,
