STRUCTURE,STRUCTURE_ID,freq,reason,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1C,2008,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1C,2009,1.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1C,2010,1.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1C,2011,1.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1C,2012,0.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1C,2013,1.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1C,2014,1.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1C,2015,0.6,b
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1C,2016,0.8,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1C,2017,0.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1C,2018,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1C,2019,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1C,2020,0.7,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1C,2021,0.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1C,2022,1.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1D,2008,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1D,2009,1.8,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1D,2010,1.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1D,2011,0.7,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1D,2012,1.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1D,2013,1.8,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1D,2014,1.7,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1D,2015,0.8,b
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1D,2016,0.7,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1D,2017,0.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1D,2018,1.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1D,2019,1.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1D,2020,1.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1D,2021,0.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FI1D,2022,1.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FR,2008,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FR,2009,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FR,2010,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FR,2011,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FR,2012,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FR,2013,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FR,2014,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FR,2015,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FR,2016,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FR,2017,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FR,2018,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FR,2019,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FR,2020,0.5,b
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FR,2021,2.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,FR,2022,1.7,b
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR,2010,2.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR,2011,1.7,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR,2012,0.8,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR,2013,1.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR,2014,1.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR,2015,0.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR,2016,0.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR,2017,0.7,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR,2018,0.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR,2019,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR,2020,0.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR,2021,2.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR,2022,1.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR02,2021,1.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR02,2022,0.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR03,2013,1.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR03,2014,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR03,2015,0.8,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR03,2016,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR03,2017,1.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR03,2018,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR03,2019,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR03,2020,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR03,2021,3.7,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR03,2022,2.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR04,2013,1.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR04,2014,1.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR04,2015,0.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR04,2016,0.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR04,2017,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR04,2018,0.7,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR04,2019,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR04,2020,1.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR05,2021,2.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR05,2022,1.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR06,2021,1.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HR06,2022,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU,2008,1.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU,2009,0.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU,2010,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU,2011,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU,2012,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU,2013,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU,2014,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU,2015,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU,2016,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU,2017,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU,2018,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU,2019,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU,2020,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU,2021,3.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU,2022,1.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU1,2008,1.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU1,2009,0.8,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU1,2010,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU1,2011,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU1,2012,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU1,2013,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU1,2014,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU1,2015,0.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU1,2016,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU1,2017,0.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU1,2018,0.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU1,2019,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU1,2020,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU1,2021,4.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU1,2022,2.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU10,2008,1.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU10,2009,0.8,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU10,2010,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU10,2011,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU10,2012,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU10,2013,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU10,2014,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU10,2015,0.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU10,2016,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU10,2017,0.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU11,2018,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU11,2019,0.7,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU11,2020,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU11,2021,5.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU11,2022,1.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU12,2018,0.8,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU12,2019,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU12,2020,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU12,2021,2.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU12,2022,2.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU2,2008,1.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU2,2009,1.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU2,2010,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU2,2011,0.7,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU2,2012,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU2,2013,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU2,2014,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU2,2015,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU2,2016,0.8,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU2,2017,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU2,2018,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU2,2019,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU2,2020,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU2,2021,2.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU2,2022,1.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU21,2008,0.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU21,2009,1.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU21,2010,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU21,2011,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU21,2012,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU21,2013,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU21,2014,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU21,2015,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU21,2016,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU21,2017,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU21,2018,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU21,2019,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU21,2020,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU21,2021,1.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU21,2022,1.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU22,2008,0.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU22,2009,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU22,2010,0.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU22,2011,1.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU22,2012,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU22,2013,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU22,2014,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU22,2015,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU22,2016,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU22,2017,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU22,2018,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU22,2019,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU22,2020,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU22,2021,1.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU22,2022,1.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU23,2008,1.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU23,2009,1.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU23,2010,0.8,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU23,2011,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU23,2012,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU23,2013,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU23,2014,0.7,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU23,2015,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU23,2016,1.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU23,2017,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU23,2018,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU23,2019,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU23,2020,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU23,2021,4.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU23,2022,0.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU3,2008,1.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU3,2009,0.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU3,2010,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU3,2011,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU3,2012,0.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU3,2013,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU3,2014,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU3,2015,0.7,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU3,2016,0.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU3,2017,0.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU3,2018,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU3,2019,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU3,2020,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU3,2021,2.8,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU3,2022,1.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU31,2008,1.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU31,2009,0.7,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU31,2010,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU31,2011,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU31,2012,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU31,2013,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU31,2014,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU31,2015,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU31,2016,1.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU31,2017,1.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU31,2018,0.7,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU31,2019,0.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU31,2020,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU31,2021,3.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU31,2022,1.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU32,2008,1.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU32,2009,1.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU32,2010,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU32,2011,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU32,2012,0.8,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU32,2013,0.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU32,2014,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU32,2015,0.8,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU32,2016,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU32,2017,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU32,2018,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU32,2019,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU32,2020,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU32,2021,2.6,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU32,2022,1.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU33,2008,0.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU33,2009,0.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU33,2010,0.5,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU33,2011,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU33,2012,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU33,2013,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU33,2014,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU33,2015,0.9,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU33,2016,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU33,2017,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU33,2018,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU33,2019,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU33,2020,0.4,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU33,2021,2.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,HU33,2022,1.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE,2008,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE,2009,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE,2010,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE,2011,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE,2012,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE,2013,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE,2014,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE,2015,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE,2016,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE,2017,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE,2018,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE,2019,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE,2020,0.3,b
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE,2021,1.0,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE,2022,0.8,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE01,2008,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE01,2009,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE01,2010,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE01,2011,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE02,2008,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE02,2009,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE02,2010,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE02,2011,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE04,2012,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE04,2013,0.3,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE04,2016,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE04,2017,0.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE04,2018,0.2,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE04,2019,0.0,n
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE04,2020,0.4,b
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE04,2021,1.1,
dataflow,ESTAT:HLTH_SILC_08_R(1.0),A,OTH,PC,IE04,2022,0.4,
