STRUCTURE,STRUCTURE_ID,freq,med_spec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2003,249.27,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2004,249.83,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2005,255.44,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2006,262.06,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2007,268.07,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2008,301.57,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2009,295.33,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2010,308.59,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2011,322.71,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2012,336.94,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2013,338.34,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2014,334.81,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2015,335.54,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2016,340.04,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2017,343.87,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2018,348.42,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2019,349.02,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2020,336.58,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,LT,2021,342.79,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,MT,2007,168.69,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,MT,2009,149.10,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,MT,2010,152.15,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,MT,2011,178.08,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,MT,2012,187.61,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,MT,2013,208.15,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,MT,2014,215.13,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,MT,2015,225.98,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,MT,2016,238.06,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,MT,2017,246.82,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,MT,2018,243.06,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,MT,2019,259.37,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,MT,2020,256.63,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,MT,2021,278.96,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2001,105.43,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2002,88.17,be
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2003,91.81,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2004,95.03,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2005,91.97,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2006,105.10,be
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2007,111.16,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2008,113.74,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2009,115.01,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2010,117.73,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2011,117.71,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2012,133.01,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2013,138.19,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2014,141.83,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2015,126.93,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2016,126.86,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2017,128.67,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2018,126.01,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2019,127.31,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2020,128.97,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NL,2021,128.01,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2002,189.50,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2003,199.39,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2004,205.23,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2005,214.07,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2006,217.20,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2007,223.97,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2008,225.16,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2009,234.58,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2010,234.66,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2011,238.11,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2012,227.53,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2013,228.97,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2014,231.82,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2015,244.56,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2016,248.98,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2017,254.94,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2018,260.41,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2019,265.79,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2020,273.08,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,NO,2021,278.94,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RO,2007,107.11,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RO,2008,117.40,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RO,2009,110.31,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RO,2010,125.09,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RO,2011,126.75,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RO,2012,129.16,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RO,2013,130.16,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RO,2014,132.44,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RO,2015,137.32,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RO,2016,140.43,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RO,2017,145.31,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RO,2018,150.67,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RO,2019,160.38,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RO,2020,173.79,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RO,2021,186.02,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2003,131.37,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2004,132.18,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2005,130.16,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2006,132.17,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2007,136.49,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2008,143.74,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2009,146.68,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2010,150.84,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2011,152.72,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2012,156.35,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2013,158.83,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2014,158.81,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2015,159.55,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2016,158.90,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2017,161.59,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2018,164.45,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2020,164.01,bd
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,RS,2021,173.40,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,SK,2005,139.32,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,SK,2006,137.03,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,SK,2007,150.33,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,SK,2008,144.44,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,SK,2009,152.58,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,SK,2010,156.18,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,SK,2011,153.35,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,SK,2012,157.79,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,SK,2013,161.62,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,SK,2014,164.91,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,SK,2015,167.47,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,SK,2016,166.22,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,SK,2017,167.06,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,SK,2018,170.91,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,SK,2019,178.74,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,SK,2020,183.27,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,FTE_HTHAB,SK,2021,184.14,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2000,473.91,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2001,464.14,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2002,457.52,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2003,449.63,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2004,443.60,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2005,441.95,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2006,434.73,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2007,427.34,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2008,417.42,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2009,407.99,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2010,401.20,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2011,396.69,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2012,394.64,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2013,394.15,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2014,392.81,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2015,389.43,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2016,388.80,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2017,385.73,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2018,382.53,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2019,380.18,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2020,376.47,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,AT,2021,374.53,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2002,1844.15,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2003,1772.79,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2004,1745.58,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2005,1864.85,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2006,1815.97,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2007,1766.14,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2008,1780.47,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2009,1777.70,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2010,1777.82,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2011,1729.64,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2012,1675.77,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2013,1769.03,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2014,1718.63,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2015,1682.71,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2016,1664.70,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2017,1591.64,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2018,1448.97,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2019,1345.19,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2020,1338.04,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,BE,2021,1310.81,p
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2003,536.61,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2004,519.31,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2005,486.78,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2006,481.07,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2007,464.40,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2008,461.73,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2009,444.10,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2010,450.81,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2011,438.13,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2012,433.99,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2013,425.17,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2014,414.07,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2015,403.94,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2016,390.28,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2017,383.98,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2018,374.57,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2019,367.47,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2020,359.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CH,2021,355.06,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2001,1499.03,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2002,1410.79,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2003,1448.20,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2004,1348.11,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2005,1483.01,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2006,1355.53,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2007,1327.21,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2008,1272.87,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2009,1318.16,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2010,1308.27,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2011,1116.64,bd
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2012,1156.55,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2013,1082.84,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2014,1051.18,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2015,1072.99,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2016,1082.03,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2017,1073.06,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2018,1033.33,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2019,1072.93,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2020,996.65,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CY,2021,1301.09,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2004,579.11,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2005,569.48,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2006,563.57,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2007,552.05,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2008,545.05,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2009,536.13,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2010,534.50,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2011,523.30,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2012,515.57,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2013,515.98,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2014,506.23,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2015,498.96,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2016,486.03,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2017,473.56,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2018,467.93,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2019,459.78,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2020,455.78,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,CZ,2021,442.07,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,DE,2000,702.66,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,DE,2001,697.88,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,DE,2002,681.72,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,DE,2003,676.51,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,DE,2004,660.13,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,DE,2005,639.30,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,DE,2006,624.06,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,DE,2007,613.93,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,DE,2008,603.75,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,DE,2009,589.23,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,DE,2010,566.52,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,DE,2011,546.09,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,DE,2012,532.62,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,DE,2013,520.29,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,DE,2014,509.32,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,DE,2015,501.14,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,PHYS,HAB_FTE,DE,2016,496.08,
