STRUCTURE,STRUCTURE_ID,freq,unit,lev_limit,acl00,frequenc,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,CY,2006,16.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,CZ,2006,32.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,DE,2006,36.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,DK,2006,38.9,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,EE,2006,13.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,EL,2006,16.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,ES,2006,25.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,EU27_2007,2006,25.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,FI,2006,28.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,FR,2006,14.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,HU,2006,14.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,IE,2006,17.4,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,IS,2006,33.0,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,IT,2006,11.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,LT,2006,9.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,LU,2006,56.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,LV,2006,23.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,MT,2006,9.8,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,NL,2006,30.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,NO,2006,36.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,PL,2006,15.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,PT,2006,6.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,SE,2006,37.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,SI,2006,19.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,SK,2006,29.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,TR,2006,6.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,UK,2006,28.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,AT,2006,18.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,BE,2006,26.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,BG,2006,3.4,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,CY,2006,17.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,CZ,2006,27.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,DE,2006,38.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,DK,2006,35.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,EE,2006,16.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,EL,2006,11.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,ES,2006,27.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,EU27_2007,2006,27.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,FI,2006,31.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,FR,2006,22.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,HU,2006,17.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,IE,2006,17.8,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,IS,2006,36.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,IT,2006,16.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,LT,2006,17.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,LU,2006,43.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,LV,2006,27.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,MT,2006,8.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,NL,2006,25.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,NO,2006,39.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,PL,2006,19.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,PT,2006,12.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,SE,2006,35.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,SI,2006,28.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,SK,2006,29.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,TR,2006,8.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,T,UK,2006,28.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,AT,2006,16.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,BE,2006,18.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,BG,2006,3.1,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,CY,2006,11.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,CZ,2006,24.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,DE,2006,35.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,DK,2006,31.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,EE,2006,18.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,EL,2006,4.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,ES,2006,23.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,EU27_2007,2006,24.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,FI,2006,24.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,FR,2006,24.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,HU,2006,18.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,IE,2006,24.5,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,IS,2006,25.9,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,IT,2006,13.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,LT,2006,20.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,LU,2006,26.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,LV,2006,25.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,MT,2006,8.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,NL,2006,18.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,NO,2006,19.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,PL,2006,16.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,PT,2006,16.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,SE,2006,37.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,SI,2006,24.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,SK,2006,29.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,TR,2006,9.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,F,UK,2006,27.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,AT,2006,17.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,BE,2006,18.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,BG,2006,1.0,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,CY,2006,12.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,CZ,2006,23.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,DE,2006,36.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,DK,2006,26.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,EE,2006,10.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,EL,2006,2.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,ES,2006,23.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,EU27_2007,2006,23.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,FI,2006,27.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,FR,2006,20.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,HU,2006,12.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,IE,2006,19.0,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,IS,2006,31.4,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,IT,2006,13.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,LT,2006,12.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,LU,2006,24.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,LV,2006,14.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,MT,2006,5.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,NL,2006,19.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,NO,2006,37.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,PL,2006,12.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,PT,2006,16.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,SE,2006,28.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,SI,2006,19.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,SK,2006,25.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,TR,2006,6.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,M,UK,2006,21.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,AT,2006,16.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,BE,2006,18.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,BG,2006,2.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,CY,2006,12.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,CZ,2006,23.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,DE,2006,35.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,DK,2006,29.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,EE,2006,14.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,EL,2006,3.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,ES,2006,23.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,EU27_2007,2006,23.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,FI,2006,25.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,FR,2006,22.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,HU,2006,16.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,IE,2006,22.3,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,IS,2006,28.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,IT,2006,13.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,LT,2006,16.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,LU,2006,25.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,LV,2006,20.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,MT,2006,6.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,NL,2006,18.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,NO,2006,27.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,PL,2006,14.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,PT,2006,16.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,SE,2006,33.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,SI,2006,22.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,SK,2006,27.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,TR,2006,8.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y45-54,T,UK,2006,25.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,AT,2006,17.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,BE,2006,19.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,BG,2006,3.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,CY,2006,9.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,CZ,2006,22.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,DE,2006,39.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,DK,2006,31.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,EE,2006,15.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,EL,2006,3.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,ES,2006,17.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,EU27_2007,2006,23.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,FI,2006,27.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,FR,2006,28.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,HU,2006,16.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,IE,2006,17.3,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,IS,2006,34.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,IT,2006,9.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,LT,2006,15.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,LU,2006,31.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,LV,2006,21.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,MT,2006,5.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,NL,2006,26.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,NO,2006,27.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,PL,2006,15.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,PT,2006,13.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,SE,2006,31.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,SI,2006,21.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,SK,2006,24.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,TR,2006,7.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,F,UK,2006,21.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,AT,2006,18.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,BE,2006,19.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,CY,2006,9.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,CZ,2006,21.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,DE,2006,35.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,DK,2006,22.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,EE,2006,13.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,EL,2006,5.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,ES,2006,20.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,EU27_2007,2006,21.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,FI,2006,26.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,FR,2006,20.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,HU,2006,18.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,IE,2006,15.3,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,IS,2006,19.9,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,IT,2006,10.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,LT,2006,12.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,LU,2006,19.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,LV,2006,14.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,MT,2006,3.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,NL,2006,21.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,NO,2006,28.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,PL,2006,11.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,PT,2006,13.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,SE,2006,31.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,SI,2006,16.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,SK,2006,19.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,TR,2006,6.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,M,UK,2006,19.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,T,AT,2006,17.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,T,BE,2006,19.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,T,BG,2006,1.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,T,CY,2006,9.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,T,CZ,2006,22.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,T,DE,2006,38.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,T,DK,2006,27.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,T,EE,2006,14.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,T,EL,2006,4.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y55-64,T,ES,2006,18.8,
