STRUCTURE,STRUCTURE_ID,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,EL,1997,4894,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,EL,1998,5051,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,EL,2010,11752,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,EL,2011,12269,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,EL,2012,12262,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,EL,2013,12599,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,EL,2014,12902,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,EL,2015,12991,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,EL,2016,13675,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,EL,2017,13423,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,EL,2018,13912,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,EL,2019,14272,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,EL,2020,14068,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,EL,2021,14075,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,1980,9200,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,1985,11000,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,1990,9100,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,1996,8800,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,1997,9433,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,1998,10132,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,1999,10100,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2000,11200,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2001,12800,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2002,15900,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2003,17266,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2004,17600,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2005,18867,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2006,20033,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2007,23233,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2008,26167,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2009,29766,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2010,33233,de
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2011,34933,be
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2012,36267,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2013,38700,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2014,43200,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2015,48800,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2016,51133,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2017,52400,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2018,53100,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2019,55333,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2020,56700,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ES,2021,55900,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,1999,1938,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2000,2143,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2001,2291,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2002,2472,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2003,2633,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2004,2367,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2005,2535,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2006,2681,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2007,2869,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2008,3135,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2009,3300,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2010,3465,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2011,3632,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2012,3838,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2013,4003,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2014,4191,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2015,4255,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2016,4246,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2017,4253,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FI,2018,4228,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,1990,19627,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,1991,19814,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,1992,19875,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,1993,20192,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,1994,19175,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,1995,19208,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,1996,18418,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,1997,19268,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,1998,22159,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,1999,23799,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2000,25453,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2001,29579,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2002,34939,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2003,40547,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2004,46943,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2005,53183,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2006,58970,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2007,63779,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2008,68123,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2009,71929,bd
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2010,75838,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2011,72139,bd
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2012,72595,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2013,72577,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2014,71894,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2015,70731,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2016,68926,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2017,66966,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2018,64780,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2019,62255,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2020,59562,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,FR,2021,56269,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HR,2009,2647,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HR,2010,2836,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HR,2011,2847,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HR,2012,2963,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HR,2013,3068,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HR,2014,3453,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HR,2015,3384,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HR,2016,3538,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HR,2017,3594,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HR,2018,3633,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HR,2019,3686,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HR,2020,3666,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HR,2021,3650,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,1995,4846,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,1996,5169,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,1997,5682,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,1998,6289,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,1999,6791,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2000,6016,be
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2001,7004,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2002,8163,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2003,8484,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2004,7105,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2005,6452,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2006,7124,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2007,5987,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2008,7274,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2009,7202,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2010,7047,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2011,7541,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2012,7835,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2013,7804,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2014,8232,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2015,7524,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2016,7821,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2017,7961,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2018,7845,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2019,7749,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2020,6543,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,HU,2021,6741,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IE,2006,1765,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IE,2007,2091,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IE,2008,2095,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IE,2011,2228,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IE,2012,2223,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IE,2013,2661,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IE,2014,2238,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IE,2015,2310,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IE,2016,2396,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IE,2017,2448,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IE,2018,2595,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IE,2019,2551,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IE,2020,2635,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IE,2021,2774,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2003,220,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2004,224,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2005,257,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2006,282,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2007,300,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2008,329,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2009,336,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2010,330,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2011,328,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2012,331,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2013,334,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2014,345,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2015,351,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2016,370,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2017,364,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2018,347,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2019,348,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2020,361,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IS,2021,363,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2005,53592,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2006,63553,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2007,75156,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2008,88164,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2009,100923,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2010,113069,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2011,123815,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2012,91537,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2013,96582,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2014,99546,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2015,99188,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2016,98969,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2017,95419,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2018,90636,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2019,85319,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2020,78824,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2021,73393,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,IT,2022,68409,p
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2005,18,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2006,21,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2007,24,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2008,25,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2009,26,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2010,31,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2011,37,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2012,39,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2013,33,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2014,34,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2015,37,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2016,37,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2017,40,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2018,40,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2019,40,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2020,38,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2021,35,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LI,2022,38,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2001,2728,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2002,2752,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2003,2998,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2004,3003,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2005,3014,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2006,3068,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2007,3226,be
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2008,3162,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2009,3154,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2010,3219,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2011,3285,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2012,3295,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2013,3421,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2014,3464,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2015,3468,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2016,3397,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2017,3399,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2018,3330,be
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2019,3240,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2020,3041,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LT,2021,2950,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LU,2005,211,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LU,2006,241,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LU,2007,273,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LU,2008,298,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LU,2009,322,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LU,2010,356,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LU,2011,385,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LU,2012,411,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LU,2013,457,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LU,2014,491,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LU,2015,517,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LU,2016,527,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LU,2017,559,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LV,2005,1269,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LV,2006,1304,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LV,2007,1363,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LV,2008,1426,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LV,2009,1447,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LV,2010,1473,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LV,2011,1586,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LV,2012,1664,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LV,2013,1705,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LV,2014,1797,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LV,2015,1842,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LV,2016,1854,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LV,2017,1870,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LV,2018,1901,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LV,2019,1863,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LV,2020,1870,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,LV,2021,1819,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ME,1999,170,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ME,2000,155,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ME,2001,161,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ME,2002,150,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ME,2003,141,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ME,2004,150,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ME,2005,153,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ME,2006,169,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ME,2007,170,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ME,2008,181,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ME,2009,200,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ME,2010,227,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ME,2011,229,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ME,2012,233,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ME,2013,251,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ME,2014,287,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y55-64,T,ME,2015,333,d
