STRUCTURE,STRUCTURE_ID,freq,unit,med_spec,indic_ed,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,IT,2014,468.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,IT,2015,509.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,IT,2016,493.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,IT,2017,449.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,IT,2018,458.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,IT,2019,455.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,IT,2020,474.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,IT,2021,485.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,IT,2022,635.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NL,2012,22.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NL,2013,22.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NL,2014,47.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NL,2015,261.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NL,2016,249.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NL,2017,492.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NL,2018,524.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NL,2019,785.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NL,2020,586.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NL,2021,638.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NO,2009,982.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NO,2010,1037.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NO,2011,1060.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NO,2012,1068.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NO,2013,1096.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NO,2014,1110.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NO,2015,1128.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NO,2016,1128.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NO,2017,1113.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NO,2018,1118.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NO,2019,1111.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NO,2020,1113.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,NO,2021,1140.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,PT,2014,29.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,RO,2010,9.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,RO,2011,13.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,RO,2012,15.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,RO,2013,21.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,RO,2014,28.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,RO,2015,33.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,RO,2016,52.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,RO,2017,43.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,RO,2018,52.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,RO,2019,58.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,RO,2020,69.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,RO,2021,75.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2000,169.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2001,178.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2002,199.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2003,210.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2004,221.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2005,234.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2006,241.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2007,262.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2008,274.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2009,282.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2010,295.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2011,306.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2012,300.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2013,312.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2014,335.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2015,281.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2016,300.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2017,321.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2018,343.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2019,367.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,SE,2020,380.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,TR,2000,19.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,TR,2001,35.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,TR,2002,45.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,TR,2003,56.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,TR,2004,74.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,TR,2005,86.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,TR,2006,98.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,TR,2007,111.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,TR,2008,118.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,TR,2009,127.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,TR,2010,135.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,TR,2011,153.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,TR,2012,198.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,TR,2013,261.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,TR,2014,342.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNGO_NAT,TR,2015,397.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,AT,2019,86838.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,AT,2020,89986.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,AT,2021,91968.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2000,129881.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2001,133110.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2002,136732.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2003,139922.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2004,143292.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2005,146350.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2006,149527.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2007,152757.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2008,156173.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2009,159552.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2010,163140.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2011,167219.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2012,171392.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2013,175963.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2014,180867.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2015,185677.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2016,191278.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2017,197041.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2018,202617.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2019,205897.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2020,209674.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2021,214119.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,BE,2022,218300.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,CH,2010,18460.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,CH,2011,20952.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,CH,2012,27581.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,CH,2013,33515.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,CH,2014,35129.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,CH,2015,39509.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,CH,2016,42217.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,CH,2017,42974.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,CH,2018,42925.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,CH,2019,46741.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,CH,2020,48978.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,CH,2021,48854.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DE,2012,770000.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DE,2013,797000.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DE,2014,808000.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DE,2015,813000.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DE,2016,835000.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DE,2017,846000.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DE,2018,873000.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DE,2019,892000.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DE,2020,909000.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DE,2021,905000.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2000,48884.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2001,49196.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2002,49936.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2003,49277.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2004,50238.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2005,51152.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2006,51093.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2007,49923.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2008,51507.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2009,53009.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2010,53388.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2011,53918.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2012,54620.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2013,54847.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2014,55027.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2015,55360.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2016,55956.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2017,56774.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2018,57426.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2019,57812.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,DK,2020,58607.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2002,4409.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2003,7663.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2004,9414.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2005,9990.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2006,10264.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2007,10541.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2008,10777.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2009,11026.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2010,11265.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2011,11539.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2012,11852.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2013,12204.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2014,12517.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2015,12838.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2016,13161.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2017,13490.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2018,13770.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2019,14060.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2020,14410.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2021,14753.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EE,2022,15069.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EL,2005,6949.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EL,2006,9712.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EL,2007,12213.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EL,2008,14391.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EL,2009,15698.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EL,2010,16081.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EL,2011,16469.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EL,2012,16634.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EL,2013,16949.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EL,2014,17146.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,EL,2015,17319.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,FI,2000,81805.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,FI,2001,83782.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,FI,2002,85818.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,FI,2003,87230.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,FI,2004,88452.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,FI,2005,89933.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,FI,2006,91001.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,FI,2007,92566.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,NRS,TNG_IN,FI,2008,94183.00,
