STRUCTURE,STRUCTURE_ID,freq,unit,physact,sex,age,lev_limit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,BG,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,CY,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,CY,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,CZ,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,CZ,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,DE,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,DE,2019,11.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,DK,2014,21.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,DK,2019,19.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,EE,2014,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,EE,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,EL,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,EL,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,ES,2014,5.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,ES,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,EU27_2020,2014,7.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,EU27_2020,2019,6.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,EU28,2014,6.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,FI,2014,16.8,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,FI,2019,12.2,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,FR,2014,5.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,FR,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,HR,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,HR,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,HU,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,HU,2019,4.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,IE,2014,3.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,IE,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,IS,2014,30.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,IS,2019,22.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,IT,2014,2.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,IT,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,LT,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,LT,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,LU,2014,10.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,LU,2019,14.0,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,LV,2014,6.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,LV,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,MT,2014,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,MT,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,NL,2019,9.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,NO,2014,10.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,NO,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,PL,2014,0.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,PL,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,PT,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,PT,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,RO,2014,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,SE,2014,26.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,SE,2019,25.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,SI,2014,7.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,SI,2019,6.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,SK,2014,2.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,SK,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SEV,UK,2014,4.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,AT,2014,22.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,AT,2019,18.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,BE,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,BG,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,BG,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,CY,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,CY,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,CZ,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,CZ,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,DE,2014,19.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,DE,2019,15.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,DK,2014,18.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,DK,2019,22.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,EE,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,EE,2019,3.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,EL,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,EL,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,ES,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,ES,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,EU27_2020,2014,7.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,EU27_2020,2019,8.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,EU28,2014,7.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,FI,2014,19.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,FI,2019,26.3,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,FR,2014,5.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,FR,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,HR,2014,1.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,HR,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,HU,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,HU,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,IE,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,IE,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,IS,2014,33.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,IS,2019,24.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,IT,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,IT,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,LT,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,LT,2019,5.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,LU,2014,14.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,LU,2019,19.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,LV,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,LV,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,MT,2014,0.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,MT,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,NL,2019,13.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,NO,2014,11.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,NO,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,PL,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,PL,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,PT,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,PT,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,RO,2014,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,RS,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,SE,2014,20.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,SE,2019,22.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,SI,2014,10.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,SI,2019,8.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,SK,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,SK,2019,1.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,TR,2014,0.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,TR,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y55-64,SM_SEV,UK,2014,5.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,AT,2014,21.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,AT,2019,14.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,BE,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,BG,2014,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,BG,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,CY,2014,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,CY,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,CZ,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,CZ,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,DE,2014,19.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,DE,2019,18.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,DK,2014,22.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,DK,2019,27.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,EE,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,EE,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,EL,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,EL,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,ES,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,ES,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,EU27_2020,2014,6.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,EU27_2020,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,EU28,2014,6.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,FI,2014,17.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,FI,2019,27.0,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,FR,2014,6.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,FR,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,HR,2014,0.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,HR,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,HU,2014,2.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,HU,2019,6.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,IE,2014,3.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,IE,2019,4.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,IS,2014,30.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,IS,2019,37.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,IT,2014,1.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,IT,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,LT,2014,0.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,LT,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,LU,2014,5.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,LU,2019,14.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,LV,2014,2.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,LV,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,MT,2014,0.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,MT,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,NL,2019,11.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,NO,2014,13.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,NO,2019,15.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,PL,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,PL,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,PT,2014,1.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,PT,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,RO,2014,0.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,RS,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,SE,2014,25.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,SE,2019,26.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,SI,2014,11.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,SI,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,SK,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,SK,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,TR,2014,0.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,MOD,UK,2014,7.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,NONE,AT,2014,29.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,NONE,AT,2019,23.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,NONE,BE,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,NONE,BG,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,NONE,BG,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,NONE,CY,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,NONE,CY,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,NONE,CZ,2014,2.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,NONE,CZ,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,NONE,DE,2014,25.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,NONE,DE,2019,26.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,NONE,DK,2014,27.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,NONE,DK,2019,34.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO_MSC,T,Y65-74,NONE,EE,2014,2.2,
