STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,wstatus,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,DK,2011,7.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,EE,2011,10.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,EL,2011,12.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,ES,2011,25.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,FI,2011,8.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,FR,2011,10.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,HR,2011,3.5,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,HU,2011,10.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,IE,2011,9.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,IS,2011,18.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,IT,2011,17.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,LT,2011,6.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,LU,2011,5.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,LV,2011,13.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,MT,2011,22.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,NL,2011,7.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,PL,2011,5.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,PT,2011,22.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,RO,2011,17.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,SE,2011,4.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,SI,2011,3.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,SK,2011,4.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,TR,2011,40.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,UK,2011,14.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,AT,2011,6.4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,BE,2011,6.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,BG,2011,8.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,CH,2011,4.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,CY,2011,12.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,CZ,2011,3.4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,DE,2011,6.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,DK,2011,5.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,EE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,EL,2011,13.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,ES,2011,31.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,FI,2011,7.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,FR,2011,9.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,HR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,HU,2011,9.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,IE,2011,5.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,IS,2011,16.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,IT,2011,19.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,LT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,LU,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,LV,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,MT,2011,20.6,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,NL,2011,6.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,PL,2011,3.3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,PT,2011,29.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,RO,2011,25.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,SE,2011,3.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,SI,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,SK,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,TR,2011,45.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,F,UK,2011,9.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,AT,2011,8.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,BE,2011,21.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,BG,2011,8.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,CH,2011,6.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,CY,2011,22.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,CZ,2011,6.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,DE,2011,9.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,DK,2011,10.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,EE,2011,17.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,EL,2011,32.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,ES,2011,43.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,FI,2011,10.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,FR,2011,14.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,HR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,HU,2011,17.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,IE,2011,8.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,IS,2011,27.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,IT,2011,32.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,LT,2011,13.3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,LU,2011,16.8,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,LV,2011,23.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,MT,2011,32.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,NL,2011,11.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,PL,2011,8.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,PT,2011,47.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,RO,2011,32.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,SE,2011,7.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,SI,2011,4.6,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,SK,2011,6.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,TR,2011,52.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,M,UK,2011,15.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,AT,2011,7.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,BE,2011,14.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,BG,2011,8.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,CH,2011,5.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,CY,2011,17.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,CZ,2011,5.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,DE,2011,8.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,DK,2011,8.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,EE,2011,14.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,EL,2011,24.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,ES,2011,37.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,FI,2011,9.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,FR,2011,11.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,HR,2011,4.3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,HU,2011,13.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,IE,2011,6.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,IS,2011,21.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,IT,2011,27.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,LT,2011,9.6,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,LU,2011,13.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,LV,2011,18.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,MT,2011,27.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,NL,2011,8.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,PL,2011,6.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,PT,2011,39.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,RO,2011,29.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,SE,2011,5.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,SI,2011,3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,SK,2011,4.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,TR,2011,49.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,EMP,T,UK,2011,12.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,AT,2011,10.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,BE,2011,7.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,BG,2011,14.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,CH,2011,10.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,CY,2011,4.5,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,CZ,2011,5.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,DE,2011,14.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,DK,2011,8.8,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,EE,2011,8.4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,EL,2011,9.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,ES,2011,18.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,FI,2011,8.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,FR,2011,9.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,HR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,HU,2011,10.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,IE,2011,10.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,IS,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,IT,2011,12.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,LT,2011,5.3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,LU,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,LV,2011,10.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,MT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,NL,2011,8.3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,PL,2011,3.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,PT,2011,12.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,RO,2011,14.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,SE,2011,4.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,SI,2011,3.1,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,SK,2011,5.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,TR,2011,45.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,F,UK,2011,22.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,AT,2011,12.8,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,BE,2011,10.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,BG,2011,12.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,CH,2011,5.3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,CY,2011,6.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,CZ,2011,5.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,DE,2011,14.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,DK,2011,11.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,EE,2011,10.3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,EL,2011,9.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,ES,2011,23.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,FI,2011,9.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,FR,2011,11.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,HR,2011,3.7,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,HU,2011,9.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,IE,2011,15.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,IS,2011,21.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,IT,2011,15.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,LT,2011,9.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,LU,2011,3.8,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,LV,2011,13.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,MT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,NL,2011,8.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,PL,2011,6.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,PT,2011,16.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,RO,2011,12.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,SE,2011,5.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,SI,2011,4.6,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,SK,2011,5.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,TR,2011,20.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,M,UK,2011,19.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,AT,2011,11.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,BE,2011,9.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,BG,2011,13.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,CH,2011,8.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,CY,2011,5.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,CZ,2011,5.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,DE,2011,14.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,DK,2011,10.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,EE,2011,9.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,EL,2011,9.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,ES,2011,20.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,FI,2011,8.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,FR,2011,10.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,HR,2011,3.3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,HU,2011,9.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,IE,2011,13.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,IS,2011,24.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,IT,2011,14.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,LT,2011,7.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,LU,2011,3.5,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,LV,2011,11.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,MT,2011,16.8,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,NL,2011,8.6,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,PL,2011,5.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,PT,2011,14.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,RO,2011,13.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,SE,2011,5.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,SI,2011,3.8,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,SK,2011,5.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,TR,2011,36.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,NEMP,T,UK,2011,20.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,AT,2011,8.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,BE,2011,7.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,BG,2011,12.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,CH,2011,6.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,CY,2011,8.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,CZ,2011,4.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,DE,2011,10.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,DK,2011,6.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,EE,2011,8.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,EL,2011,10.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,ES,2011,22.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,FI,2011,7.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,FR,2011,9.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,HR,2011,3.1,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,HU,2011,10.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,IE,2011,8.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,IS,2011,19.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,IT,2011,14.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,LT,2011,5.3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,LU,2011,4.8,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,LV,2011,10.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,MT,2011,18.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,NL,2011,6.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,PL,2011,3.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,PT,2011,18.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,RO,2011,17.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,SE,2011,3.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,SI,2011,2.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,SK,2011,4.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,TR,2011,45.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,F,UK,2011,14.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,AT,2011,9.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,BE,2011,14.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,BG,2011,11.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,CH,2011,6.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,CY,2011,14.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,CZ,2011,5.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,DE,2011,11.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,DK,2011,11.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,EE,2011,13.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,EL,2011,16.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,ES,2011,29.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,FI,2011,10.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,FR,2011,12.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,HR,2011,4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,HU,2011,11.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,IE,2011,12.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,IS,2011,25.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,IT,2011,20.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,LT,2011,10.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,LU,2011,7.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,LV,2011,17.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,MT,2011,27.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,NL,2011,10.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,PL,2011,7.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,PT,2011,28.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,TOTAL,POP,M,RO,2011,19.4,
