STRUCTURE,STRUCTURE_ID,freq,unit,age,duration,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,FI,2020,20.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,FR,2020,45.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,HR,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,HU,2020,61.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,IE,2020,41.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,IS,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,IT,2020,69.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,LT,2020,49.9,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,LU,2020,44.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,LV,2020,46.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,MT,2020,68.0,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,NL,2020,43.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,NO,2020,12.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,PL,2020,78.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,PT,2020,53.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,RO,2020,30.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,SE,2020,19.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,SI,2020,60.6,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,SK,2020,53.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,AT,2020,16.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,BE,2020,24.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,BG,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,CH,2020,11.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,CY,2020,15.1,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,CZ,2020,25.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,DK,2020,15.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,EA19,2020,17.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,EE,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,EL,2020,3.0,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,ES,2020,25.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,EU27_2020,2020,17.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,FI,2020,5.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,FR,2020,16.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,HR,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,HU,2020,34.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,IE,2020,14.8,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,IS,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,IT,2020,29.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,LT,2020,18.4,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,LU,2020,20.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,LV,2020,31.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,MT,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,NL,2020,20.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,NO,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,PL,2020,37.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,PT,2020,15.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,RO,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,SE,2020,7.1,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,SI,2020,27.4,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,M_GE1,SK,2020,19.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,AT,2020,76.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,BE,2020,74.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,BG,2020,63.6,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,CH,2020,51.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,CY,2020,67.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,CZ,2020,81.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,DK,2020,56.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,EA19,2020,65.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,EE,2020,69.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,EL,2020,52.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,ES,2020,77.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,EU27_2020,2020,64.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,FI,2020,33.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,FR,2020,61.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,HR,2020,52.0,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,HU,2020,75.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,IE,2020,63.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,IS,2020,69.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,IT,2020,89.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,LT,2020,90.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,LU,2020,71.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,LV,2020,59.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,MT,2020,92.6,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,NL,2020,66.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,NO,2020,36.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,PL,2020,88.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,PT,2020,69.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,RO,2020,53.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,SE,2020,33.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,SI,2020,73.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,TOTAL,SK,2020,69.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,AT,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,BE,2020,13.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,BG,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,CH,2020,3.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,CY,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,CZ,2020,7.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,DK,2020,6.6,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,EA19,2020,7.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,EE,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,EL,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,ES,2020,14.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,EU27_2020,2020,7.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,FI,2020,1.0,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,FR,2020,8.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,HR,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,HU,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,IE,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,IS,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,IT,2020,11.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,LT,2020,21.0,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,LU,2020,5.9,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,LV,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,MT,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,NL,2020,8.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,NO,2020,7.5,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,PL,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,PT,2020,8.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,RO,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,SE,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,SI,2020,8.5,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,UNK,SK,2020,,u
