STRUCTURE,STRUCTURE_ID,freq,unit,marsta,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,M,MT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,M,NL,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,M,PL,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,M,PT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,M,RO,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,M,SE,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,M,SI,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,M,SK,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,M,TR,2011,3.573,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,M,UK,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,AT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,BE,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,BG,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,CH,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,CY,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,DE,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,DK,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,EE,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,EL,2011,2.584,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,ES,2011,3.74,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,FI,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,FR,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,HR,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,HU,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,IE,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,IS,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,IT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,LT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,LU,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,LV,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,MT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,NL,2011,1.98,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,PL,2011,7.754,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,PT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,RO,2011,17.361,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,SE,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,SI,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,SK,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,TR,2011,42.798,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y15-24,T,UK,2011,25.264,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,AT,2011,20.945,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,BE,2011,28.679,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,BG,2011,13.639,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,CH,2011,11.471,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,CY,2011,3.097,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,CZ,2011,41.368,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,DE,2011,124.256,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,DK,2011,7.157,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,EE,2011,4.614,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,EL,2011,13.948,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,ES,2011,106.292,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,FI,2011,9.298,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,FR,2011,84.296,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,HR,2011,6.554,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,HU,2011,34.479,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,IE,2011,6.44,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,IS,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,IT,2011,87.342,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,LT,2011,14.963,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,LU,2011,0.95,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,LV,2011,6.029,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,MT,2011,1.604,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,NL,2011,23.456,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,PL,2011,101.593,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,PT,2011,35.376,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,RO,2011,58.359,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,SE,2011,7.565,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,SI,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,SK,2011,15.95,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,TR,2011,174.117,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,F,UK,2011,203.085,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,AT,2011,12.149,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,BE,2011,7.768,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,BG,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,CH,2011,7.826,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,CY,2011,0.846,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,CZ,2011,25.686,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,DE,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,DK,2011,3.994,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,EE,2011,3.054,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,EL,2011,3.855,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,ES,2011,59.011,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,FI,2011,6.461,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,FR,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,HR,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,HU,2011,14.354,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,IE,2011,2.332,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,IS,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,IT,2011,38.835,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,LT,2011,4.679,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,LU,2011,0.615,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,LV,2011,4.591,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,MT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,NL,2011,10.049,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,PL,2011,47.006,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,PT,2011,20.48,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,RO,2011,25.37,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,SE,2011,5.11,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,SI,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,SK,2011,4.688,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,TR,2011,61.488,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,M,UK,2011,125.246,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,AT,2011,33.094,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,BE,2011,36.447,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,BG,2011,18.965,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,CH,2011,19.297,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,CY,2011,3.942,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,CZ,2011,67.054,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,DE,2011,160.173,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,DK,2011,11.151,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,EE,2011,7.668,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,EL,2011,17.803,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,ES,2011,165.303,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,FI,2011,15.759,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,FR,2011,110.591,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,HR,2011,7.456,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,HU,2011,48.832,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,IE,2011,8.772,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,IS,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,IT,2011,126.177,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,LT,2011,19.642,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,LU,2011,1.565,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,LV,2011,10.619,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,MT,2011,2.122,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,NL,2011,33.505,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,PL,2011,148.599,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,PT,2011,55.856,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,RO,2011,83.729,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,SE,2011,12.675,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,SI,2011,1.051,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,SK,2011,20.638,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,TR,2011,235.605,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y25-34,T,UK,2011,328.331,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,AT,2011,60.301,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,BE,2011,84.057,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,BG,2011,45.389,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,CH,2011,58.909,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,CY,2011,6.445,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,CZ,2011,142.57,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,DE,2011,424.702,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,DK,2011,31.88,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,EE,2011,16.003,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,EL,2011,52.232,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,ES,2011,270.93,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,FI,2011,31.567,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,FR,2011,347.718,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,HR,2011,13.421,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,HU,2011,107.191,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,IE,2011,24.07,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,IS,2011,1.43,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,IT,2011,361.825,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,LT,2011,37.363,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,LU,2011,4.255,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,LV,2011,24.598,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,MT,2011,2.039,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,NL,2011,85.367,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,PL,2011,235.29,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,PT,2011,67.162,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,RO,2011,128.618,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,SE,2011,26.054,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,SI,2011,4.48,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,SK,2011,44.526,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,TR,2011,236.315,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,F,UK,2011,565.403,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,AT,2011,41.746,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,BE,2011,66.881,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,BG,2011,26.204,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,CH,2011,36.566,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,CY,2011,2.523,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,CZ,2011,99.169,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,DE,2011,234.404,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,DK,2011,27.447,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,EE,2011,7.105,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,EL,2011,21.887,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,ES,2011,197.346,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,FI,2011,23.594,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,FR,2011,258.935,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,HR,2011,9.05,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,HU,2011,55.762,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,IE,2011,11.974,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,IS,2011,1.646,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,IT,2011,227.111,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,LT,2011,18.625,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,LU,2011,2.541,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,LV,2011,15.142,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,MT,2011,,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,NL,2011,63.286,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,PL,2011,101.48,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,PT,2011,48.786,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,RO,2011,61.497,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,SE,2011,21.458,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,SI,2011,1.172,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,SK,2011,23.389,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,TR,2011,96.275,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,M,UK,2011,374.133,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,AT,2011,102.047,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,BE,2011,150.938,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,BG,2011,71.593,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,CH,2011,95.475,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,CY,2011,8.968,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,CZ,2011,241.739,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,DE,2011,659.106,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,DK,2011,59.327,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,EE,2011,23.108,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,EL,2011,74.119,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,ES,2011,468.275,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,FI,2011,55.161,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,FR,2011,606.653,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,HR,2011,22.471,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,HU,2011,162.953,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,IE,2011,36.044,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,IS,2011,3.076,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,IT,2011,588.937,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,LT,2011,55.988,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,LU,2011,6.796,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,LV,2011,39.74,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,MT,2011,3.624,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,NL,2011,148.653,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,PL,2011,336.77,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,PT,2011,115.948,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,RO,2011,190.115,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,SE,2011,47.512,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,SI,2011,5.652,u
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,SK,2011,67.915,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,TR,2011,332.59,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y35-44,T,UK,2011,939.536,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y45-54,F,AT,2011,101.791,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y45-54,F,BE,2011,128.863,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y45-54,F,BG,2011,69.565,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y45-54,F,CH,2011,103.492,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,ENDLUN,PB1071,Y45-54,F,CY,2011,5.915,
