STRUCTURE,STRUCTURE_ID,freq,unit,severity,sizeclas,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,H,EU15_NO,2007,189581,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,I,EU15_NO,1996,445853,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,I,EU15_NO,1997,442782,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,I,EU15_NO,1998,446888,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,I,EU15_NO,1999,453407,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,I,EU15_NO,2000,457192,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,I,EU15_NO,2001,446806,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,I,EU15_NO,2002,350334,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,I,EU15_NO,2003,320748,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,I,EU15_NO,2004,320710,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,I,EU15_NO,2005,321941,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,I,EU15_NO,2006,324388,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,I,EU15_NO,2007,313254,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,J_K,EU15_NO,1996,241782,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,J_K,EU15_NO,1997,257200,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,J_K,EU15_NO,1998,272370,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,J_K,EU15_NO,1999,322173,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,J_K,EU15_NO,2000,343058,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,J_K,EU15_NO,2001,349135,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,J_K,EU15_NO,2002,357425,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,J_K,EU15_NO,2003,342473,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,J_K,EU15_NO,2004,304781,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,J_K,EU15_NO,2005,316095,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,J_K,EU15_NO,2006,330355,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,J_K,EU15_NO,2007,338005,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,TOTAL,EU15_NO,1996,4832329,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,TOTAL,EU15_NO,1997,4695933,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,TOTAL,EU15_NO,1998,4766484,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,TOTAL,EU15_NO,1999,4871588,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,TOTAL,EU15_NO,2000,4904162,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,TOTAL,EU15_NO,2001,4779030,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,TOTAL,EU15_NO,2002,4479911,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,TOTAL,EU15_NO,2003,4244294,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,TOTAL,EU15_NO,2004,4035176,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,TOTAL,EU15_NO,2005,4048491,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,TOTAL,EU15_NO,2006,3955793,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,TOTAL,EU15_NO,2007,3808859,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A,EU15_NO,1996,301782,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A,EU15_NO,1997,288478,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A,EU15_NO,1998,278822,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A,EU15_NO,1999,297420,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A,EU15_NO,2000,282393,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A,EU15_NO,2001,256306,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A,EU15_NO,2002,220806,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A,EU15_NO,2003,206633,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A,EU15_NO,2004,195918,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A,EU15_NO,2005,165819,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A,EU15_NO,2006,161813,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A,EU15_NO,2007,142963,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,1996,2299802,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,1997,2202652,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,1998,2140628,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,1999,2183352,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,2000,2147396,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,2001,1950026,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,2002,1635673,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,2003,1525459,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,2004,1409123,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,2005,684632,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,2006,670069,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,2007,537728,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,D,EU15_NO,1996,722457,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,D,EU15_NO,1997,687499,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,D,EU15_NO,1998,667611,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,D,EU15_NO,1999,667379,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,D,EU15_NO,2000,646431,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,D,EU15_NO,2001,607677,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,D,EU15_NO,2002,490268,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,D,EU15_NO,2003,448423,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,D,EU15_NO,2004,408331,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,D,EU15_NO,2005,148442,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,D,EU15_NO,2006,138574,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,D,EU15_NO,2007,89499,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,E,EU15_NO,1996,8250,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,E,EU15_NO,1997,6256,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,E,EU15_NO,1998,5107,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,E,EU15_NO,1999,4501,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,E,EU15_NO,2000,4271,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,E,EU15_NO,2001,3708,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,E,EU15_NO,2002,8724,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,E,EU15_NO,2003,9072,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,E,EU15_NO,2004,8122,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,E,EU15_NO,2005,2974,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,E,EU15_NO,2006,2961,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,E,EU15_NO,2007,2782,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,F,EU15_NO,1996,472426,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,F,EU15_NO,1997,466832,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,F,EU15_NO,1998,442185,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,F,EU15_NO,1999,441662,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,F,EU15_NO,2000,424571,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,F,EU15_NO,2001,356637,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,F,EU15_NO,2002,315194,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,F,EU15_NO,2003,293603,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,F,EU15_NO,2004,272407,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,F,EU15_NO,2005,130782,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,F,EU15_NO,2006,130601,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,F,EU15_NO,2007,95114,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,G,EU15_NO,1996,240915,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,G,EU15_NO,1997,237091,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,G,EU15_NO,1998,237042,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,G,EU15_NO,1999,251443,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,G,EU15_NO,2000,257805,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,G,EU15_NO,2001,231408,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,G,EU15_NO,2002,221776,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,G,EU15_NO,2003,204409,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,G,EU15_NO,2004,189880,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,G,EU15_NO,2005,90069,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,G,EU15_NO,2006,88525,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,G,EU15_NO,2007,75527,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,H,EU15_NO,1996,91067,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,H,EU15_NO,1997,95840,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,H,EU15_NO,1998,94689,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,H,EU15_NO,1999,100749,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,H,EU15_NO,2000,108272,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,H,EU15_NO,2001,93913,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,H,EU15_NO,2002,81781,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,H,EU15_NO,2003,82199,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,H,EU15_NO,2004,75503,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,H,EU15_NO,2005,33914,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,H,EU15_NO,2006,32890,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,H,EU15_NO,2007,25968,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,I,EU15_NO,1996,316413,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,I,EU15_NO,1997,307162,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,I,EU15_NO,1998,301465,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,I,EU15_NO,1999,289036,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,I,EU15_NO,2000,286555,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,I,EU15_NO,2001,271536,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,I,EU15_NO,2002,165431,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,I,EU15_NO,2003,139654,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,I,EU15_NO,2004,136653,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,I,EU15_NO,2005,62348,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,I,EU15_NO,2006,63528,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,I,EU15_NO,2007,57089,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,J_K,EU15_NO,1996,106937,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,J_K,EU15_NO,1997,113494,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,J_K,EU15_NO,1998,113707,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,J_K,EU15_NO,1999,131162,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,J_K,EU15_NO,2000,137097,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,J_K,EU15_NO,2001,128841,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,J_K,EU15_NO,2002,131693,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,J_K,EU15_NO,2003,141466,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,J_K,EU15_NO,2004,122310,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,J_K,EU15_NO,2005,50284,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,J_K,EU15_NO,2006,51177,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,J_K,EU15_NO,2007,48787,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,TOTAL,EU15_NO,1996,2859102,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,TOTAL,EU15_NO,1997,2674526,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,TOTAL,EU15_NO,1998,2604299,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,TOTAL,EU15_NO,1999,2627510,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,TOTAL,EU15_NO,2000,2590596,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,TOTAL,EU15_NO,2001,2372304,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,TOTAL,EU15_NO,2002,2031093,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,TOTAL,EU15_NO,2003,1890301,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,TOTAL,EU15_NO,2004,1744226,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,TOTAL,EU15_NO,2005,895906,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,TOTAL,EU15_NO,2006,880047,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,UNK,TOTAL,EU15_NO,2007,757961,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A,EU15_NO,1996,44,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A,EU15_NO,1997,15,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A,EU15_NO,1998,24,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A,EU15_NO,1999,36,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A,EU15_NO,2000,17,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A,EU15_NO,2001,25,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A,EU15_NO,2002,24,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A,EU15_NO,2003,13,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A,EU15_NO,2004,28,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A,EU15_NO,2005,24,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A,EU15_NO,2006,27,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A,EU15_NO,2007,27,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A,EU27_2007,2005,24,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A,EU27_2007,2006,27,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A,EU27_2007,2007,33,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A_D-K,EU15_NO,1996,325,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A_D-K,EU15_NO,1997,224,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A_D-K,EU15_NO,1998,223,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A_D-K,EU15_NO,1999,230,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A_D-K,EU15_NO,2000,178,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A_D-K,EU15_NO,2001,261,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A_D-K,EU15_NO,2002,226,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A_D-K,EU15_NO,2003,168,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A_D-K,EU15_NO,2004,155,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A_D-K,EU15_NO,2005,196,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A_D-K,EU15_NO,2006,219,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A_D-K,EU15_NO,2007,133,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A_D-K,EU27_2007,2005,196,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A_D-K,EU27_2007,2006,219,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,A_D-K,EU27_2007,2007,157,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,D,EU15_NO,1996,56,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,D,EU15_NO,1997,40,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,D,EU15_NO,1998,32,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,D,EU15_NO,1999,31,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,D,EU15_NO,2000,28,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,D,EU15_NO,2001,51,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,D,EU15_NO,2002,23,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,D,EU15_NO,2003,19,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,D,EU15_NO,2004,17,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,D,EU15_NO,2005,29,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,D,EU15_NO,2006,33,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,D,EU15_NO,2007,17,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,D,EU27_2007,2005,29,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,D,EU27_2007,2006,33,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,D,EU27_2007,2007,20,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,E,EU15_NO,1996,4,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,E,EU15_NO,1997,1,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,E,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,E,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,E,EU15_NO,2000,1,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,E,EU15_NO,2001,3,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,E,EU15_NO,2002,2,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,E,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,E,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,E,EU15_NO,2007,,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,F,EU15_NO,1996,107,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,F,EU15_NO,1997,84,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,F,EU15_NO,1998,86,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,F,EU15_NO,1999,79,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,F,EU15_NO,2000,66,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,F,EU15_NO,2001,95,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,F,EU15_NO,2002,82,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,F,EU15_NO,2003,75,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,F,EU15_NO,2004,57,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,F,EU15_NO,2005,70,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,F,EU15_NO,2006,85,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,F,EU15_NO,2007,54,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,F,EU27_2007,2005,70,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,F,EU27_2007,2006,85,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,F,EU27_2007,2007,68,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,G,EU15_NO,1996,35,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,G,EU15_NO,1997,20,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,G,EU15_NO,1998,25,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,G,EU15_NO,1999,24,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,G,EU15_NO,2000,18,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,G,EU15_NO,2001,23,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,G,EU15_NO,2002,29,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,G,EU15_NO,2003,16,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,FAT,0,G,EU15_NO,2004,13,
